StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,xA1,xB1,xAB1s,xAB1l,xA2,xB2,xAB2s,xAB2l,FreeResponse,PlantFood,GenesAnswer,Earth,Radioact,Lasers,Electrons,Continents,Gender,Antibiotics,degree,Degree_spec,God,Intuition,Science,Sex,Race/Ethnicity,Age,Education,Income,SC0,SC1
2017-10-10 21:58:16,2017-10-10 22:05:20,0,66.119.109.86,100,423,1,2017-10-10 22:05:40,R_3qxPaFXwkNNTYNf,,,,,35.139694213867,-84.092300415039,anonymous,EN,,,,4,,,,,"It makes sense, and, if I understand correctly, the people initially only given the results of curable or preventable health conditions will also get the complete results eventually. It would be interesting to see which one works.",2,1,1,2,2,2,2,1,2,2,,3,1,5,2,3,39,4,4,5,5
2017-10-10 21:59:15,2017-10-10 22:05:54,0,73.106.74.130,100,399,1,2017-10-10 22:05:55,R_3OepnUVvm5HQBl4,,,,,33.811004638672,-84.286903381348,anonymous,EN,5,,,,,,,,"Because it is a kind and moral thing to do. It also gives an option. ",2,1,1,2,2,1,1,1,2,2,,1,1,5,2,3,35,3,2,3,7
2017-10-10 21:55:32,2017-10-10 22:07:01,0,204.116.30.164,100,688,1,2017-10-10 22:07:02,R_3p2OmSWIeXHxuhY,,,,,32.91520690918,-80.52970123291,anonymous,EN,,,,,,,,1,"If this company and it's CEO truly cared about it's consumers it would run the tests with the cars itself, it wouldn't have it's buyers playing the role of test dummy. This company only cares about sales. To say that you are going to keep producing the vehicle that has features that cause the least deaths is a bold and selfish statement. Test the features in the vehicles, decide which is safer, sell your cars. Do not risk people's lives for your own gain. ",2,1,1,1,1,2,1,1,1,2,,5,2,4,2,3,26,2,2,9,3
2017-10-10 21:57:41,2017-10-10 22:07:29,0,69.243.240.166,100,588,1,2017-10-10 22:07:30,R_1PYKETtLHTczhgI,,,,,39.022399902344,-94.315696716309,anonymous,EN,,,,,,,,4,"Doing it this way he will see what the public wants, not making a decision on his own on their behalf. I chose somewhat appropriate because I believe whatever the safer option is should be the decision. In option 2 the driver may bump the wheel or pedals unexpectedly turning auto-pilot off.",2,1,1,2,2,1,1,1,1,2,,1,2,5,1,3,31,2,2,4,6
2017-10-10 22:04:21,2017-10-10 22:07:30,0,97.106.139.198,100,188,1,2017-10-10 22:07:30,R_1je4E3Gm7jR9Dr3,,,,,28.028793334961,-82.768898010254,anonymous,EN,,,,,,,5,,I also would not like to drive a car that I can't take control of if an accident were to happen so I think we should keep this in mind when designing them.,2,1,1,2,2,1,1,1,2,2,,2,1,5,2,3,34,5,3,4,7
2017-10-10 22:03:25,2017-10-10 22:07:41,0,174.19.138.124,100,255,1,2017-10-10 22:07:41,R_2dgy8bs0BKM0GOR,,,,,33.591293334961,-112.10739898682,anonymous,EN,,,,,,5,,,"I would be very concerned with self driving cars and not being able to have control in case of an emergency. Not every car is a self driving car, so those that aren't may be able to do something out of control, in which it would necessary to take quick action to prevent injury.",2,1,1,2,1,2,1,1,2,2,,1,4,2,2,3,30,4,2,9,5
2017-10-10 22:05:58,2017-10-10 22:10:07,0,174.53.70.169,100,248,1,2017-10-10 22:10:08,R_2TTRY16tH6LJaou,,,,,38.403396606445,-82.357696533203,anonymous,EN,4,,,,,,,,Appropriateness would depend on the details. Customers would need to approve the action for it to be appropriate.,2,1,1,2,2,1,1,1,2,2,,5,3,4,2,3,34,3,3,10,7
2017-10-10 22:07:58,2017-10-10 22:11:36,0,73.96.173.34,100,217,1,2017-10-10 22:11:36,R_2wzdF4OlE7Pay45,,,,,45.553405761719,-122.8191986084,anonymous,EN,,,,,,,5,,"I absolutely believe that cars should have a human override command - not even necessarily due to the fact it needs one, but because psychologically we will not feel safe unless it is there. The CEO has ensured that such an option exists, and that his future customers will feel safe being chauffeured in such a car.",2,1,1,2,2,1,1,2,2,2,,3,4,2,1,3,30,3,1,11,6
2017-10-10 22:11:24,2017-10-10 22:13:12,0,98.214.134.161,100,108,1,2017-10-10 22:13:13,R_1OAXQmkVyYQ8j9Y,,,,,40.757797241211,-89.609802246094,anonymous,EN,,5,,,,,,,"I think that it's important that people are informed of their health risks. They might be able to catch diseases sooner this way and manage them better, even if they aren't treatable. ",2,1,1,2,1,1,1,1,2,2,,4,5,4,2,3,26,3,1,11,6
2017-10-10 22:10:47,2017-10-10 22:14:39,0,74.89.196.80,100,232,1,2017-10-10 22:14:39,R_ug3Lij6uV69lWJr,,,,,41.063903808594,-72.429000854492,anonymous,EN,4,,,,,,,,"If the information is available with the test then I think you should have access to it. 
 But how accurate are the results will it cause unnecessary worry?",2,1,1,2,2,1,1,1,2,2,,2,2,4,1,3,48,3,3,6,7
2017-10-10 22:09:54,2017-10-10 22:14:43,0,96.32.30.254,100,288,1,2017-10-10 22:14:44,R_1mXcDLGw9fRrNuk,,,,,41.976699829102,-71.861099243164,anonymous,EN,,,,,,5,,,I think ultimately humans need to have control of the vehicle they are in and on the road with,2,1,1,1,1,2,1,2,2,2,,1,1,5,2,3,27,4,5,3,3
2017-10-10 22:05:16,2017-10-10 22:14:53,0,98.86.144.48,100,576,1,2017-10-10 22:14:53,R_2CTmmEfGnrrUJUT,,,,,31.995101928711,-81.272300720215,anonymous,EN,,,,,,,,4,"I think it's a good way to test all the methods, and to gaureentee safety overall. He's taking the measures to ensure the car is a success.",2,1,1,2,1,2,1,1,1,2,,1,1,5,1,1,28,3,4,3,4
2017-10-10 22:11:26,2017-10-10 22:15:02,0,107.214.205.70,100,216,1,2017-10-10 22:15:03,R_bjZaC8HR1tvjt1D,,,,,42.942504882812,-85.616096496582,anonymous,EN,,,4,,,,,,"I'm not sure if it's ethical to screen someone for a genetic predisposition to disease and not disclose this information. As long as this information would be available per request, this would be an appropriate plan of action.",2,1,1,2,2,1,1,1,2,2,,1,1,5,2,3,29,6,3,3,7
2017-10-10 22:10:30,2017-10-10 22:16:32,0,66.44.118.121,100,362,1,2017-10-10 22:16:33,R_2z71jrGcdZkuLCk,,,,,38.951995849609,-77.019996643066,anonymous,EN,,5,,,,,,,I understand science and think it is good that people can take precautions if they so choose to discover and prevent these conditions.,2,1,1,2,2,1,1,1,2,1,Neuroscience,1,1,5,2,3,35,6,4,3,7
2017-10-10 22:10:34,2017-10-10 22:16:38,0,184.158.98.100,100,364,1,2017-10-10 22:16:38,R_1MYuYY2ZDiPyfmr,,,,,43.910202026367,-91.243202209473,anonymous,EN,,,,,,5,,,I think it's best for a human to be able to override a computer. Computers/machines can make mistakes.,2,1,1,2,1,1,1,1,2,2,,2,2,5,2,3,27,3,2,5,6
2017-10-10 22:10:18,2017-10-10 22:17:28,0,73.41.184.127,100,429,1,2017-10-10 22:17:28,R_3ebiMDnCHTHCP6z,,,,,37.678298950195,-120.95010375977,anonymous,EN,,,3,,,,,,"In both cases, the CEO is offer the group a choice. I do think that everyone should be offered the choice of seeing if they have genetic risks for health conditions that can be prevented or reduced. By not offering information about risks that can be prevented, the CEO is adding a layer of unnecessary anxiety.",2,1,1,2,2,1,1,1,2,2,,4,2,4,2,1,56,3,2,8,7
2017-10-10 22:14:52,2017-10-10 22:18:32,0,107.142.148.189,100,219,1,2017-10-10 22:18:32,R_1MMpzp4bKPcqMXo,,,,,34.564498901367,-92.586799621582,anonymous,EN,,,,3,,,,,"I'd rather offer everyone the same level of detail with the choice to ""opt out"" and make an informed decision how to proceed from there. ",2,1,1,2,2,2,1,1,2,2,,1,1,4,2,3,38,4,6,4,6
2017-10-10 22:13:20,2017-10-10 22:18:36,0,75.137.159.108,100,315,1,2017-10-10 22:18:36,R_3dMPsD7TdCIYIDQ,,,,,32.769104003906,-85.197402954102,anonymous,EN,,,,,5,,,,"Technology is not perfect and a person should have the ability to take control of a car if need be. ",2,1,1,2,2,1,1,2,1,2,,3,3,1,1,1,43,4,6,11,5
2017-10-10 22:13:38,2017-10-10 22:18:48,0,73.143.171.88,100,310,1,2017-10-10 22:18:49,R_rqB4IZRsw6YwpAR,,,,,41.456604003906,-72.810302734375,anonymous,EN,,,,,,,,1,You shouldn't conduct a pilot study with humans as your test dummies. This testing should be done prior to launch.,2,1,1,2,2,1,1,1,2,2,,1,4,5,2,3,33,5,6,6,7
2017-10-10 22:19:06,2017-10-10 22:22:51,0,184.100.227.93,100,225,1,2017-10-10 22:22:51,R_2w6tU3ROHiXdAt2,,,,,45.553298950195,-122.55970001221,anonymous,EN,4,,,,,,,,I can't think of any reasons the CEO's decision is inappropriate.  He is not forcing any information on anybody; he is leaving it up to the customer whether or not they want to see the information.,2,1,1,2,2,1,1,2,2,2,,1,1,5,1,3,48,4,3,3,6
2017-10-10 22:18:43,2017-10-10 22:24:12,0,24.88.116.62,100,329,1,2017-10-10 22:24:12,R_3PXOoa9Slna4mtO,,,,,33.097503662109,-80.175300598145,anonymous,EN,,3,,,,,,,He gives the people a choice in seeing or not if they have the condition but he has not told them that he will be testing for that item when they signed up. To me the two balance out but to others he would be in the wrong.,2,1,1,2,2,1,1,1,2,2,,4,1,5,1,3,61,4,3,6,7
2017-10-10 22:14:50,2017-10-10 22:24:21,0,199.116.171.113,100,571,1,2017-10-10 22:24:22,R_1kYuTnhk3uoD7PC,,,,,32.782501220703,-96.820701599121,anonymous,EN,,,,,,,4,,He is checking the some of the cars for experiment . that's good only. But didn't checked all the cars . So I have chosen the above one.,2,1,1,1,2,1,1,1,1,1,Computer science of engineering,2,4,4,1,4,30,4,4,8,5
2017-10-10 22:21:49,2017-10-10 22:24:30,0,24.251.35.40,100,161,1,2017-10-10 22:24:31,R_1S9KcRLCTsqPiMx,,,,,33.465606689453,-111.92530059814,anonymous,EN,,,,,,1,,,"People need to be able to assess situations and react appropriately. Computers may malfunction at any time. ",2,1,1,2,2,1,1,1,2,2,,4,3,4,1,3,29,5,3,9,7
2017-10-10 22:22:30,2017-10-10 22:26:01,0,67.187.181.202,100,210,1,2017-10-10 22:26:01,R_2txU6tjSCI2JIcF,,,,,37.495697021484,-121.2546005249,anonymous,EN,,,,4,,,,,"This is a business decision, but the customer is still left with the option to view or not view.",2,1,1,2,2,1,1,1,2,1,registered nursing,5,4,1,2,3,66,3,2,14,7
2017-10-10 22:18:18,2017-10-10 22:26:01,0,104.145.96.28,100,463,1,2017-10-10 22:26:01,R_1H8C6Q9ppROgm2m,,,,,46.717193603516,-116.91790008545,anonymous,EN,,,,,4,,,,Malfunctions happen. The CEO is also considering the fact that malfunctions do happen and this will allow the driver to have ownership of driving control just in case the vehicle goes catty whompus.,2,1,1,2,2,1,1,1,2,1,Biology,4,2,4,1,"4,5",35,5,2,8,7
2017-10-10 22:23:29,2017-10-10 22:26:10,0,47.150.151.248,100,160,1,2017-10-10 22:26:10,R_1kY7BCLQqfdwZSW,,,,,33.804702758789,-118.35229492188,anonymous,EN,2,,,,,,,,personal health issues should be kept within oneself rather than exposing since it can create sympathy,2,2,1,1,2,1,1,1,2,2,,3,3,4,1,4,34,6,4,8,6
2017-10-10 22:18:58,2017-10-10 22:26:31,0,71.204.129.105,100,453,1,2017-10-10 22:26:31,R_YYwiVT7RXq2V9At,,,,,37.966796875,-121.76620483398,anonymous,EN,,,,,,,2,,Not informing the buyer of the features enabled on their car is somewhat dishonest.  They buyer would need to be told that they were part of a random test group.,2,1,1,2,2,1,1,1,2,2,,5,4,3,1,3,42,3,4,12,7
2017-10-10 22:23:04,2017-10-10 22:28:20,0,206.71.200.223,100,315,1,2017-10-10 22:28:51,R_YVJXDHFkU5LCjwB,,,,,39.931503295898,-91.384002685547,anonymous,EN,,,3,,,,,,I think providing certain medical information about a persons risk of certain diseases sets a very dangerous precedent. It could lead to unwarranted tests or procedures.,2,1,1,2,1,1,1,1,2,1,"Biology ",3,5,5,1,3,34,4,6,9,6
2017-10-10 22:26:17,2017-10-10 22:30:13,0,73.108.6.22,100,236,1,2017-10-10 22:30:13,R_O3tT7w8QDsZcRMJ,,,,,35.999694824219,-83.911903381348,anonymous,EN,,,,,,,4,,"Neither of the options he is considering would endanger the people riding in the cars.  If he was considering any options where the passengers had no control whatsoever, that would be wrong.",2,1,1,2,2,1,1,2,2,2,,1,1,5,2,3,35,3,1,3,6
2017-10-10 22:24:09,2017-10-10 22:30:20,0,71.212.101.125,100,371,1,2017-10-10 22:30:21,R_3JxVC6Od8ZWpp9u,,,,,47.54719543457,-122.35130310059,anonymous,EN,,,,,,5,,,"It's a great idea that humans can still drive the car. ",2,1,1,2,2,1,1,2,2,2,,2,1,4,1,3,25,3,2,5,6
2017-10-10 22:25:36,2017-10-10 22:31:01,0,199.115.116.201,100,325,1,2017-10-10 22:31:02,R_2Vx0j9lSlWUB7ak,,,,,38.770095825195,-77.632102966309,anonymous,EN,,,,,1,,,,CEO made employees lazy,2,1,1,2,2,2,1,2,1,2,n/a,4,2,3,2,1,21,3,6,9,4
2017-10-10 22:25:22,2017-10-10 22:31:24,0,73.236.233.43,100,362,1,2017-10-10 22:31:25,R_27x7pP8Pjd5enET,,,,,40.572799682617,-79.724800109863,anonymous,EN,,,,2,,,,,"The CEO should have to ask permission from the customers. They may think that this is an invasion of privacy, and could be upset. ",2,1,1,2,1,1,1,1,2,1,"Zoology ",3,3,3,1,3,43,4,6,9,6
2017-10-10 22:30:30,2017-10-10 22:33:06,0,68.99.225.99,100,156,1,2017-10-10 22:33:07,R_3HklMvwhERMcJJk,,,,,33.361999511719,-111.75170135498,anonymous,EN,,,,,,5,,,"I would feel most comfortable knowing I could override the autopilot if something went wrong. For example, if my car was hacked I could take back control. ",2,1,1,2,2,1,1,1,2,1,Chemistry,1,1,5,2,3,28,4,4,3,7
2017-10-10 22:29:40,2017-10-10 22:33:24,0,108.56.69.107,100,223,1,2017-10-10 22:33:25,R_1daVyqUvMc104sB,,,,,39.003997802734,-77.303100585938,anonymous,EN,,,,,,,2,,you need to figue it out before you sell the care or it will confuse people. go with the brake one as its easy for people to adapt to because they already use the brake.,2,1,1,2,2,1,1,2,2,2,,2,1,5,1,3,35,4,4,4,6
2017-10-10 22:28:45,2017-10-10 22:33:38,0,96.27.41.216,100,293,1,2017-10-10 22:33:39,R_1l6umFPqANqE5TS,,,,,42.690505981445,-83.054901123047,anonymous,EN,,5,,,,,,,"The CEO is looking out for the consumer and offering the screening/testing for various health conditions. However by giving the consumer the option of whether or not to view these results, it leaves the ultimate decision in their hands and allows them to make the best decision for themselves.",2,1,1,2,1,1,1,1,2,2,,5,4,3,2,3,36,4,6,12,6
2017-10-10 22:29:10,2017-10-10 22:34:03,0,174.255.209.180,100,293,1,2017-10-10 22:34:03,R_6A6Jq4l4XJnEAH7,,,,,37.751007080078,-97.821998596191,anonymous,EN,,,,,,,,4,"I feel it is best to offer more than one alternative for people to choose from. However, I did not select very appropriate, because I feel that the feature of using the gas/brake pedal, or steering wheel, should always be a backup safety mechanism, as the lever is too easy to forget in an emergency.",2,1,1,2,2,1,1,1,2,2,,2,1,5,2,3,31,3,5,4,7
2017-10-10 22:29:23,2017-10-10 22:35:02,0,99.116.17.237,100,338,1,2017-10-10 22:35:02,R_2aIuelvNDfthdNy,,,,,37.537200927734,-120.84870147705,anonymous,EN,,,,1,,,,,This study is not only inappropriate it is unethical because it has not been reviewed by a medical or university ethics committee. Withholding information from customers regarding their genetic history or health risks for diseases and other conditions could constitute criminal negligence. I believe this company should be monitored by the Federal Drug Administration given the level of invasiveness and privacy concerns regarding the control of private medical data being placed in the hands of genetic testing corporations.,2,1,1,2,2,1,1,2,2,2,,3,2,5,1,3,32,3,2,6,6
2017-10-10 22:32:02,2017-10-10 22:35:30,0,68.185.39.178,100,208,1,2017-10-10 22:35:31,R_1d67jkIY4OHOM4i,,,,,46.328201293945,-119.32220458984,anonymous,EN,1,,,,,,,,"If the company gives people the option, then I see no problem with the idea. As long as they present the idea that what they offer doesn't constitute medical advice, then there shouldn't be an issue.",2,1,1,2,2,1,1,1,2,2,,1,1,5,1,3,26,4,3,3,7
2017-10-10 22:31:17,2017-10-10 22:36:21,0,209.95.56.142,100,304,1,2017-10-10 22:36:21,R_pQxFkVvuK8jVxRf,,,,,41.692901611328,-111.81469726562,anonymous,EN,,5,,,,,,,"He wants to help people and taking the necessary steps to slow down or possibly even prevent diseases from hurting his clients is a good thing to do. It's not invasive and he gives his clients more options but doesn't force the options on them. ",2,1,1,2,2,1,1,1,2,2,,1,1,4,1,3,27,3,1,4,7
2017-10-10 22:31:59,2017-10-10 22:36:34,0,184.185.222.9,100,275,1,2017-10-10 22:36:35,R_1drVp4cQwAmFBPs,,,,,29.651596069336,-82.324798583984,anonymous,EN,,,,,5,,,,I think that the people driving the car should always ultimately have the option to manually drive the car. I think allowing other people the option to control the car could be used for more bad than good.,2,1,1,2,1,1,1,1,1,2,,2,2,5,1,3,27,3,3,5,5
2017-10-10 22:31:56,2017-10-10 22:36:59,0,66.27.41.252,100,302,1,2017-10-10 22:37:00,R_7OIkMR8N1RijPk5,,,,,19.460098266602,-155.02459716797,anonymous,EN,,,,,,,,2,"Perhaps I am just of an older generation, but I am concerned about self-driving cars at this stage. Any decision that will affect the safety of users as well as non-users on the road must be taken VERY seriously.",2,1,1,2,2,1,1,1,2,2,,3,2,4,1,3,57,5,2,7,7
2017-10-10 22:18:02,2017-10-10 22:37:06,0,67.173.213.176,100,1144,1,2017-10-10 22:37:07,R_3CZrREgF7wn3FIF,,,,,33.61279296875,-81.972396850586,anonymous,EN,,,4,,,,,,"The CEO is looking after his clients and their health. On either side of the testing, the clients are going to find out their results and get help. However, a client might not want to find out if they have any genetic issues if there isn't anything that can reduce or prevent it. I believe if the clients were given a choice on which side they wanted to be on, the results might be a little less shocking. ",2,1,1,2,1,1,1,1,1,2,,3,4,4,2,3,34,3,2,9,5
2017-10-10 22:32:40,2017-10-10 22:38:40,0,138.128.246.45,100,359,1,2017-10-10 22:38:41,R_2xL5SYpyI2RTiug,,,,,40.739105224609,-73.982597351074,anonymous,EN,,2,,,,,,,di ti no,1,1,2,1,2,2,1,2,1,2,,4,3,3,2,1,27,3,1,10,2
2017-10-10 22:36:44,2017-10-10 22:38:43,0,74.106.13.185,100,118,1,2017-10-10 22:38:43,R_1g7VvBpWxU6zYOL,,,,,43.109802246094,-76.199501037598,anonymous,EN,,,,,,5,,,"makes me think it will be safer less able to malfunction ",2,1,1,2,1,1,1,1,2,2,,4,4,5,2,3,43,3,2,9,6
2017-10-10 22:34:30,2017-10-10 22:39:50,0,74.179.120.153,100,320,1,2017-10-10 22:39:51,R_OInguBo3zQZQQmZ,,,,,29.573104858398,-82.407600402832,anonymous,EN,,,,,5,,,,Not having the lever makes no sense. There are many reasons to include such a lever.,2,1,1,2,2,2,1,1,2,2,,5,4,3,2,2,37,4,3,12,6
2017-10-10 22:36:09,2017-10-10 22:40:50,0,75.135.31.142,100,280,1,2017-10-10 22:40:51,R_32LqFvPlxwLRfBK,,,,,40.59700012207,-98.331100463867,anonymous,EN,,,3,,,,,,"Its neither because he is trying to figure out which is the best way.  That is how testing works, sometimes you get the short straw.",2,1,1,2,2,2,1,1,2,2,,4,3,4,1,3,32,3,4,9,6
2017-10-10 22:35:32,2017-10-10 22:42:45,0,97.88.104.55,100,432,1,2017-10-10 22:42:45,R_1OODnhgq36h3r4c,,,,,38.512100219727,-89.899803161621,anonymous,EN,,,,,,,3,,"I dont see anything inappropriate in what he's doing, but why even have the lever option if he wants people to have as much freedom as possible. Adding the lever seems inconvenient.",2,1,1,2,2,1,1,1,2,2,,1,1,5,2,3,46,3,4,3,7
2017-10-10 22:39:13,2017-10-10 22:43:10,0,75.64.171.82,100,237,1,2017-10-10 22:43:11,R_1mqsahbTpxKaUit,,,,,35.13639831543,-89.772598266602,anonymous,EN,5,,,,,,,,The company already offers related results.  The CEO's decision is perfectly in keeping with the company's desire to provide customers with information about their genetics.,2,1,1,2,2,1,1,1,2,2,,1,1,5,2,5,32,4,5,3,7
2017-10-10 22:39:51,2017-10-10 22:43:45,0,50.232.33.18,100,234,1,2017-10-10 22:43:45,R_2XassUn7TWkvdKa,,,,,37.339797973633,-77.458602905273,anonymous,EN,,,,3,,,,,"I suppose both of these options have value and a trial is a good way to see what customers want. This is a hard question as I have never really considered this before. ",2,1,1,2,1,1,1,1,2,2,,3,2,4,2,3,44,3,1,7,6
2017-10-10 22:42:39,2017-10-10 22:44:32,0,71.11.142.101,100,112,1,2017-10-10 22:44:33,R_3PSkDZUtclpwJP3,,,,,38.117706298828,-90.397598266602,anonymous,EN,,,,3,,,,,I DONT HAVE AN OPINION EITHER WAY HONESTLY,1,2,1,1,1,1,2,1,1,2,,3,3,4,2,3,37,4,5,8,3
2017-10-10 22:39:16,2017-10-10 22:44:58,0,104.172.57.252,100,342,1,2017-10-10 22:44:59,R_3fPpLo5xz6nP87K,,,,,33.995803833008,-117.81890106201,anonymous,EN,5,,,,,,,,"I think it is very caring and nice for the CEO to want to help people find out if they have any genetic risks for health conditions. If just one life is saved from the testing, then it would have been worth it. Pre-screening is one of the most important ways people can save their lives. The earlier we find out about a health problem, the better the chance of survival. That's why we have breast exams to screen for breast cancer. Most people wouldn't do the screening on their own. By offering the screen to everyone and paying for any costs, the CEO is certainly saving lives.",2,1,1,2,2,1,1,1,2,1,Mechanical Engineering,4,2,5,2,4,26,4,4,7,7
2017-10-10 22:41:35,2017-10-10 22:45:48,0,73.37.83.154,100,253,1,2017-10-10 22:45:48,R_3kBqYLvmOJlYVbm,,,,,45.457305908203,-122.79919433594,anonymous,EN,,4,,,,,,,"I mean, he is giving everyone the ability to see if they will be affected negatively. I think he did something few CEOs would do.",2,1,1,1,1,2,1,1,1,2,,1,1,5,2,3,27,4,4,3,3
2017-10-10 22:48:45,2017-10-10 22:50:20,0,99.28.151.81,100,95,1,2017-10-10 22:50:21,R_3LYjKn9C4R9RPP2,,,,,34.137893676758,-118.02590179443,anonymous,EN,,,,,3,,,,They make decisions on behalf of their mind.,2,2,1,1,1,2,1,1,1,2,,2,3,3,1,4,25,3,1,8,3
2017-10-10 22:45:41,2017-10-10 22:51:14,0,97.73.81.32,100,332,1,2017-10-10 22:51:14,R_1Ye4Dqouv8mUJOx,,,,,38.636596679688,-78.111602783203,anonymous,EN,,,,,,5,,,"Sometimes computers make errors/ malfunction.  I would want to be able to take control if that were to occur.  Also, there is still something to be said about human judgement.  The computer might miss something.  It would be important to be able to override it if it were about to do something unsafe.",2,1,1,2,2,1,1,1,2,2,,1,2,4,2,"2,3",35,6,4,5,7
2017-10-10 22:50:26,2017-10-10 22:53:29,0,104.13.66.213,100,183,1,2017-10-10 22:53:29,R_afSldB655KeKMO5,,,,,29.90510559082,-95.16780090332,anonymous,EN,,,4,,,,,,"He is allowing people to see if they have genetic risk, however I don't know why the 2 options, just let everyone know. ",2,1,1,1,2,1,1,1,2,2,,1,2,4,2,"1,3,5",41,6,6,5,6
2017-10-10 22:47:31,2017-10-10 22:54:00,0,216.49.19.156,100,388,1,2017-10-10 22:54:00,R_2QKGn4dbSf2dPkC,,,,,41.048400878906,-76.001899719238,anonymous,EN,,,,,,,4,,Different people would value different concepts of self driving cars . If there was only one option many people would not like the option and not want the car.,2,1,1,2,2,1,1,1,1,2,,4,4,4,1,3,71,3,2,10,6
2017-10-10 22:37:10,2017-10-10 22:55:08,0,74.192.3.145,100,1078,1,2017-10-10 22:55:08,R_XREBkSVsno0NPq1,,,,,35.142700195312,-77.16300201416,anonymous,EN,,,,,,,,5,It is a sound business plan.  It will show which car is safer and that way it will help solve the problem that people have over not having control of their vehicles.,2,1,1,2,1,2,1,1,2,2,,3,3,4,2,3,31,4,2,8,5
2017-10-10 22:50:32,2017-10-10 22:55:40,0,45.56.46.42,100,308,1,2017-10-10 22:55:41,R_88kDYDpwBgbWkg1,,,,,40.339294433594,-111.57089996338,anonymous,EN,,,,,,,,2,I don't think you can base everything on the fact of two different types of tests. I think there needs to be more than just 2 tests to see which way leads to the fewest accidents. Limiting yourself to these 2 tests is not a good strategy in my opinion.,2,1,1,2,2,1,1,1,1,1,Computer Science,5,4,2,1,3,27,4,6,13,6
2017-10-10 22:51:50,2017-10-10 22:56:03,0,98.224.57.169,100,253,1,2017-10-10 22:56:04,R_Rrc8NxgAR8QwJS9,,,,,30.490097045898,-81.671699523926,anonymous,EN,,,,4,,,,,"the CEO knows the problem and identifies it, but he also wants to help as many people as possible which shows he has genuine concern for his company and customers.",2,2,1,2,1,1,1,1,1,2,,5,3,5,2,1,24,3,2,9,5
2017-10-10 22:52:51,2017-10-10 22:57:11,0,64.147.233.168,100,259,1,2017-10-10 22:57:11,R_QmhKUFiuTIiMzAJ,,,,,38.095397949219,-82.721099853516,anonymous,EN,,,1,,,,,,"Because the CEO is trying to help a lot of people. He is giving a group of people the chance to have this groundbreaking testing done. ",2,1,1,2,1,1,1,1,1,2,,5,4,3,1,3,30,6,5,12,5
2017-10-10 22:53:55,2017-10-10 22:57:15,0,24.17.39.56,100,199,1,2017-10-10 22:57:15,R_3IbqbY4mJ9ZEUrc,,,,,47.382400512695,-122.31379699707,anonymous,EN,,,,,,,5,,"Both of the options give humans the ability to take over the driving, makes sense to test them out and see which one fares better in the real world.",2,1,1,2,2,1,1,1,2,2,,5,4,3,2,3,40,6,6,12,7
2017-10-10 22:52:13,2017-10-10 22:57:55,0,216.9.31.134,100,341,1,2017-10-10 22:57:55,R_1hMhmww3hyC7sqt,,,,,47.559494018555,-122.0092010498,anonymous,EN,,,,,,5,,,"I had a twenty year lomg IT career. I made a lot of money off of the fact that computers mess up often. If they have to be in control of my car, then I want an instant manual override.",2,1,1,2,2,1,2,1,2,1,Digital Electronics Technology,5,5,5,1,"3,5",52,3,2,11,6
2017-10-10 22:55:28,2017-10-10 22:58:56,0,73.210.211.99,100,207,1,2017-10-10 22:58:56,R_3R4ljh522JM4yN8,,,,,41.506103515625,-87.736999511719,anonymous,EN,,,,,5,,,,I think that a computer will never be smart enough to properly evaluate every situation. Therefore for safety reasons a human may need to intervene.,2,1,1,2,1,1,1,1,2,2,,5,5,4,2,3,32,6,5,12,6
2017-10-10 22:54:09,2017-10-10 23:00:37,0,69.131.3.53,100,387,1,2017-10-10 23:00:37,R_831oBxj7nUTQp7H,,,,,30.791702270508,-81.573097229004,anonymous,EN,,4,,,,,,,I think that the CEO's action is very noble of them.  The CEO is opening up a good can of worms per say.  The CEO is very helpful in their actions.  Offering clients the ability to see extra options allows them to see what could possibly be in store for them in the future or not.  Seeing what diseases may or may not be in store for a person gives them the option of knowing what may or may not happen in their health lives in the future.,2,1,1,2,2,2,1,1,1,2,,1,1,5,1,3,29,4,3,3,5
2017-10-10 22:56:01,2017-10-10 23:01:01,0,108.233.81.229,100,299,1,2017-10-10 23:01:01,R_1l0FQZSFcz4pktf,,,,,37.503799438477,-121.52529907227,anonymous,EN,2,,,,,,,,He is a genealogy service provider who is simply providing results showing who someone might be related to or where their ancestors are from. He is not a medical professional. Those sorts of genetic tests should be provided by a hospital or medical research facility.,2,1,1,2,2,1,1,2,2,2,,2,1,5,2,3,43,4,6,4,6
2017-10-10 22:56:15,2017-10-10 23:02:59,0,73.203.78.214,100,403,1,2017-10-10 23:02:59,R_1ltzqWpDMNbSokP,,,,,38.958404541016,-104.75730133057,anonymous,EN,,,,,,,5,,"I'm 55 years old, and I personally love to drive. I don't feel comfortable with the idea of letting my car make decisions about driving up to the car. If there is some situation where I need to intervene I want to be able to do so quickly so I stay safe and keep everyone around me safe as well.",2,1,1,2,2,1,1,2,2,2,,3,1,4,2,3,55,3,3,6,6
