pid,cond,condLabel,dv,dv_binary,FreeResponse,Duration,ResponseId,Sex,SexBinary1Male,Race/Ethnicity,RaceBinary1White,Age,AgeBinary1Old,Education,EducationBinary1Degree,Income,IncomeBinary1HighInc,RepeatTurkerLabelCode
82,A,Spotify.ShortAds,3,0,"It doesn't really matter. He's not hurting anyone, but it can be annoying.",,R_2WIpETd3yzAG3T6,2,0,1,0,22,0,3,0,1,0,0
83,A,Spotify.ShortAds,4,0,He is in the busoness to make money. Annoying peopke will make them upgrade or cause them to find a new way to obtain what thye ant.,,R_3hnYGTQyN4oA2KA,2,0,3,1,56,1,2,0,3,0,0
84,A,Spotify.ShortAds,5,0,It's a free service; he can do whatever he wants. People have the choice to opt out of the service entirely or upgrade to Premium service.,,R_2rZ1s6PfhvqbuYe,2,0,3,1,27,0,6,1,2,0,0
85,A,Spotify.ShortAds,3,0,"It's perfectly fine. It might be annoying, let the consumer decide. If they are too annoyed they can find another service, or upgrade.",,R_1QfsOD5wl1BL9f5,1,1,3,1,39,1,3,0,4,1,0
86,A,Spotify.ShortAds,3,0,The service is free and the CEO can do whatever he wants because of that.,,R_1EYiSTt4fqkiWml,1,1,1,0,29,0,2,0,1,0,0
87,A,Spotify.ShortAds,2,1,They may not want to upgrade,,R_2DOaSFNbbH0Krco,1,1,3,1,25,0,4,1,3,0,0
88,A,Spotify.ShortAds,4,0,"I think that this is a pretty ordinary idea; I think that it may be able to generate some new customers through this strategy, but I think that I would get annoyed with the frequency of the ads",,R_3h09BUdHIJkLXgC,1,1,3,1,33,0,6,1,6,1,0
89,A,Spotify.ShortAds,3,0,I think he is the CEO and the company can do what they want.,,R_enRYhqd9XL6WlFv,1,1,3,1,27,0,2,0,5,1,0
90,A,Spotify.ShortAds,3,0,While this is an annoying tactic that lowers the quality of the service provided it is to be expected that the CEO of the company would want to make more money.,,R_1gFII5g3eXOA73I,2,0,3,1,24,0,4,1,3,0,0
91,A,Spotify.ShortAds,5,0,People will get tired of the ads and upgrade to the premium service.,,R_1flS9L41N61BpTt,1,1,3,1,50,1,2,0,2,0,0
92,A,Spotify.ShortAds,1,1,Omg. Too frequent on the ads. He's gonna lose all his customers!,,R_plnT2CnEekd7biN,2,0,3,1,39,1,3,0,3,0,0
93,A,Spotify.ShortAds,1,1,The CEO seems to be purposely irritating existing free customers to encourage them to buy. That doesn't seem ethical to me.,,R_3Orhk6bVTVJDsCJ,1,1,2,0,30,0,3,0,2,0,0
153,B,Spotify.Long,3,0,a,,R_2qmjdeipW6UFb5q,1,1,2,0,1,0,6,1,2,0,0
154,B,Spotify.Long,4,0,"It's a difficult decision to make. One the one hand, short adverts are more bearable but come with the drawback of occurring more frequently, which is annoying and distracting. On the other hand, infrequent but long commercials results in a longer continuous break between listening to music, which is also annoying and distracting and often results in the user simply muting the music player until the ad is over.

Overall, I think that the long adverts could be slightly more effective, but it also depends on how creative and persuasive the ads are. ",,R_24H6oSlNJcoHI85,2,0,"2,3",0,27,0,3,0,1,0,0
155,B,Spotify.Long,1,1,Adjusting the length of advertisements on a music-streaming company is just annoying. Especially with the plan to try and get people to pay for their service instead. It's greedy. ,,R_3oMW9V2JmhOx2dO,2,0,3,1,28,0,4,1,3,0,0
156,B,Spotify.Long,1,1,This is too long. This is torturous.,,R_b7V4Ge5kla2AoAV,1,1,2,0,29,0,3,0,3,0,0
157,B,Spotify.Long,4,0,He has the right to do what he wants when he is providing a service for free. ,,R_3231kmI7YzC7x5j,2,0,3,1,35,1,4,1,5,1,0
158,B,Spotify.Long,5,0,"It's his choice on how to run his business.  Only thing he should care about is profitability.  If people don't like the long block of an ad, they can pay to upgrade to premium service.  I have no issues with his decision since it is good economic sense.",,R_W9edOQc7UfWs3bX,1,1,3,1,33,0,4,1,4,1,0
159,B,Spotify.Long,2,1,"I hate ads, and don't approve of them. Although it is the CEO's right to do this with his company, so I cannot object.",,R_01bXeKrAGxfjY6R,1,1,"2,3,5",0,21,0,3,0,3,0,0
160,B,Spotify.Long,2,1,2-minute ads are annoying. I would leave the site.,,R_D2jEocibBUb9mIF,2,0,3,1,71,1,6,1,1,0,0
161,B,Spotify.Long,2,1,"Stupid idea. No one is going to take a 2-minute break while they listen to songs. A movie or show, perhaps, but not an album of music. ",,R_OCKBVJMCnkymyJP,2,0,3,1,52,1,5,1,3,0,0
162,B,Spotify.Long,4,0,I think running such a long ad will increase the users to upgrade. It will add money to the company for the people paying and the people who run the add will be paying the music company to run the ad so its a win win.,,R_r2ryY21m47lmoWB,2,0,3,1,25,0,3,0,4,1,0
163,B,Spotify.Long,4,0,"I think this is appropriate because it is a business. Therefore, using advertisements is the way the company makes money to provide free songs to the customers. ",,R_12nYHYBGOy75kIh,2,0,1,0,28,0,4,1,4,1,0
164,B,Spotify.Long,2,1,It is not fair to the people because he is not using the money in the long ad break to fund any better content.,,R_1E7n8dWBTplP50h,1,1,3,1,27,0,4,1,6,1,0
165,B,Spotify.Long,1,1,"I understand services like this need to have ads, so they can make money and it will also sell the user to purchase the upgraded paid service to eliminate these ads. However, playing 8 minutes of ads is FAR TOO EXCESSIVE and I think will completely shut them off. ",,R_1IGIidGqC6XJavx,1,1,3,1,29,0,4,1,3,0,0
166,B,Spotify.Long,2,1,This would prompt users to find an alternative as 2 minutes every 7 or so minutes is excessive and annoying.,,R_PFCHMzitytUIXkd,2,0,3,1,29,0,3,0,3,0,0
167,B,Spotify.Long,4,0,He is running a business and trying to make money.  That just seems how advertising works.,,R_26eYoqT1tfxXJhY,2,0,3,1,37,1,6,1,5,1,0
168,B,Spotify.Long,3,0,It would be annoying but understandable about the advertisements. ,,R_1hX67OVHkxlNhOG,1,1,3,1,26,0,4,1,3,0,0
169,B,Spotify.Long,4,0,He's trying to make money on a product ,,R_1Nk0pYgKQWT3Swr,2,0,1,0,27,0,4,1,3,0,0
170,B,Spotify.Long,2,1,Every 8 song is way too much and the length of advertisement is too long. It might discourage people to use the service all together. ,,R_3noq1Ui155KL0mg,2,0,2,0,32,0,4,1,3,0,0
171,B,Spotify.Long,2,1,I don't think it is really wrong what he did but it is sort of scummy and certainly annoying.,,R_1KvX1N1EqJoyUNE,1,1,3,1,28,0,3,0,2,0,0
172,B,Spotify.Long,3,0,"There is no right or wrong approach to his decision. I believe he will have to see the results of what the listeners prefer, or reach out with a market research survey",,R_25tDNNqxvbflreS,2,0,3,1,30,0,4,1,3,0,0
173,B,Spotify.Long,5,0,It seems reasonable to me. 2 minutes isn't that long and 8 songs would last around 20 minutes.,,R_3m30rFjj5GBBTHM,2,0,3,1,57,1,3,0,1,0,0
174,B,Spotify.Long,1,1,This will just tick off customers. I dislike an ad when I'm listening or watching something so two minutes of it would make me change the channel or page. It will backfire.,,R_1ePgSoJTslg0Zp2,2,0,3,1,48,1,2,0,3,0,0
175,B,Spotify.Long,1,1,That is wrong to place a 2 minute ad every 8 songs just to try and get people to buy the premium.,,R_1ifnxYxMZnH388d,2,0,3,1,28,0,2,0,6,1,0
176,B,Spotify.Long,5,0,Advertisement is fair. Nothing wrong with doing that.,,R_3iPEIE83OzpArJn,1,1,2,0,28,0,3,0,2,0,0
177,B,Spotify.Long,4,0,"A long block of advertisements is less disruptive to the listening experience than frequent short advertisements. If advertisements must be used, this is the preferable way of using them.",,R_3kERcZxCttxlJFx,2,0,3,1,43,1,3,0,2,0,0
178,B,Spotify.Long,4,0,"It's appropriate in a business sense, as he has an obligation to increase revenue and this is a fairly proven method of doing so. Personally, I find it obnoxious and would discontinue using the service rather than subscribing, but there's nothing unethical or inappropriate about it. ",,R_1mVjxw3BK6v4se0,1,1,3,1,30,0,4,1,4,1,0
179,B,Spotify.Long,1,1,users will not sign up and will run to other options,,R_578NbZW22N4cNGx,1,1,3,1,36,1,4,1,5,1,0
180,B,Spotify.Long,2,1,Because its really annoying to do that when you just want to hear music,,R_2pWC1UfCAO5C2o3,2,0,3,1,45,1,3,0,2,0,0
181,B,Spotify.Long,5,0,That is much better than other music companies that do it after 3 songs.  Very annoying.,,R_1HjAclCI4vlMua8,2,0,3,1,55,1,3,0,1,0,0
182,B,Spotify.Long,1,1,It is a scam. Trying to get people to do what the company wants,,R_eQCaAXSIOe9pi6d,2,0,3,1,49,1,3,0,5,1,0
183,B,Spotify.Long,4,0,"At the end of the day, it is important that the CEO is able to convert free users into paying users. I believe that placing one long advertisement after 8 songs is less intrusive than having shorter but more frequent advertisements. ",,R_294IFmHXzm4hijJ,1,1,4,0,24,0,4,1,4,1,0
184,B,Spotify.Long,4,0,Possibly a good market ploy but it is also sneaky.,,R_1mrZz6xemmoCz5q,2,0,3,1,50,1,3,0,2,0,0
185,B,Spotify.Long,2,1,"Two minutes is 1 and 1/2 minutes too long. That is far too long an advertisement for listeners to have to sit through. I believe 30 seconds is fair, but 2 minutes is too long. Listeners will decide not to listen anymore or get their music from somewhere else. ",,R_27Ih6eRUkP0nSGp,2,0,3,1,46,1,4,1,2,0,0
186,B,Spotify.Long,4,0,I don't think this is an inappropriate decision.  It's his company and if people don't like it they're free to not use the service.,,R_1rMpGluzg68BuzI,1,1,3,1,20,0,3,0,1,0,0
187,B,Spotify.Long,2,1,"I think running a long add increases the liklihood that people will tune out and go do something else. A shorter ad, incentive or promotion would have a better chance of drawing people in.",,R_2Vx0Em4QePGCBZY,2,0,"1,3",0,50,1,3,0,2,0,0
188,B,Spotify.Long,3,0,"If his idea works, and doesn't alienate too many people, it's appropriate. If the idea doesn't work & alienates too many people, it's inappropriate.",,R_1QH3UgJJOrdjw5A,1,1,3,1,65,1,3,0,2,0,0
62,A,Support.85,3,0,I think I would set the machine no lower than 88.,,R_2z5OewjPGZZfH1g,1,1,3,1,37,1,2,0,4,1,0
63,A,Support.85,5,0,Because i think the doctor knows what is best for the babies.,,R_3siAFmyQqhyKzZn,2,0,2,0,25,0,3,0,2,0,0
64,A,Support.85,5,0,It's appropriate. You wouldn't want to go too high and the science is not out yet that says what exactly is the best. You don't want him doing his own research experiment on your babies. Better to just set it to a specific range a leave it,,R_2EnpcEZj8VmX9XH,1,1,3,1,26,0,4,1,4,1,0
65,A,Support.85,4,0,"They aren't completely sure what the perfect number is, just a range that is acceptable. So, by setting the numbers there he is doing what he thinks is best for the babies. ",,R_2eb2zPFpYwQTYQq,2,0,3,1,44,1,3,0,3,0,0
66,A,Support.85,4,0,"The head of the hospital is making the best decision he can with the information he has at the time.  At the same time, he should make every attempt to find the optimal amount of oxygen rather than guessing with such a wide range of values.",,R_ZwSvLXf0dyKRgIN,2,0,4,0,23,0,4,1,3,0,0
67,A,Support.85,4,0,I would think the machines should be set at 90%. If the range is between 85-95 then 90% should be the baseline to keep the babies alive. ,,R_3CB3T9rq3PuiHsH,1,1,3,1,29,0,6,1,6,1,0
68,A,Support.85,2,1,It seems that if the best values of oxygen for these babies are between 85% and 95% then they wouldn't set them between 85% - 89%.  If the oxygen level drops below 85% then it doesn't have very far to go to drop below the best possible rates.  I would assume that 88% - 92% would be a better and safer rate.  ,,R_1LhS83pWb9tpdUl,2,0,3,1,37,1,3,0,2,0,0
69,A,Support.85,4,0,since they are ranging the levels this is the best way to see if it is correct. They can change it if need be as the levels continue to change.,,R_2ztHciHkKNn6HjU,2,0,3,1,38,1,2,0,3,0,0
70,A,Support.85,2,1,The levels that he chose were not within the acceptable limit thus possibly killing new born children and their career.,,R_2e9G6UhDNKxfzJb,1,1,3,1,34,1,3,0,2,0,0
71,A,Support.85,2,1,I think should be set between the lower end and the higher end of safety since it is not known exactly what section of % is best.,,R_CepioxaO9UBgiRz,2,0,3,1,35,1,4,1,6,1,0
72,A,Support.85,5,0,"He seems to be basing his decision on data. As long as he is not doing anything to hurt the babies, it doesn't seem inappropriate.",,R_ClWuaudZvXi1d4J,2,0,3,1,28,0,6,1,1,0,0
73,A,Support.85,4,0,"In a situation like this, it's hard to really say whether or not the decision was or wasn't inappropriate. However, I think the doctor made the right decision because he chose a variable that was in between 85 and 95 just to be safe and ensure the babies safety. And therefore, I'd say that this decision was somewhat appropriate.",,R_3HouUTkeUlze6Yj,1,1,3,1,21,0,2,0,3,0,0
74,A,Support.85,4,0,Since this falls within the acceptable range of 85 to 95 it should be okay. But they really should give a rationale as to why the 90 to 95 range is no good.,,R_UDzO8ChEsuIM6vT,1,1,3,1,38,1,6,1,3,0,0
75,A,Support.85,5,0,This sounds like an ideal plan to ensure that the babies' oxygen levels don't fall below or rise above the correct levels. I am certain if an isolated case needed more or less than that the doctor would monitor the babies and  handle those situations accordingly.,,R_1CIKhaPcMojFZw6,2,0,3,1,62,1,3,0,1,0,0
76,A,Support.85,5,0,I think it's a safe range for the babies to thrive.,,R_YVSLjCn3W0kHrRD,2,0,4,0,55,1,3,0,5,1,0
77,A,Support.85,5,0,the best chance to survive is to keep it between those levels,,R_1DNZevRzuMek1zl,2,0,3,1,26,0,1,0,2,0,0
78,A,Support.85,4,0,The hospital wants to optimize the best possible outcomes for newly born babies and I think it is a good idea.,,R_eQzwJcuuqa6ht3b,1,1,4,0,24,0,4,1,1,0,0
79,A,Support.85,2,1,"what about 90-05% what if babies need that percentage instead? you can't generalize a decision like that, each baby needs individual monitoring.",,R_1C9dPdqaA1Hr3SJ,1,1,3,1,27,0,2,0,2,0,0
80,A,Support.85,5,0,The doctor is doing his job with the knowledge they have.,,R_3MQYMYyAbIyD196,2,0,3,1,20,0,2,0,3,0,0
81,A,Support.85,5,0,"It sounds like the decision is based on solid medical research, with concrete numbers to use as measurement.",,R_USWU8spem2kvezn,2,0,3,1,40,1,6,1,5,1,0
82,A,Support.85,1,1,It was appropriate because having a standard number used for every baby will help know if it works or not. Then they can adjust it for each baby if need.,,R_2WIpETd3yzAG3T6,2,0,1,0,22,0,3,0,1,0,0
83,A,Support.85,4,0,I guess there has to be a starting point. I don't think I would start with a number on the extreme. I hope there is room t change for each baby when it is shown necessary,,R_3hnYGTQyN4oA2KA,2,0,3,1,56,1,2,0,3,0,0
84,A,Support.85,4,0,"The head is doing what he thinks is best. It's possible that oxygen between 90-95 would be better, but he's not purposefully harming the children.",,R_2rZ1s6PfhvqbuYe,2,0,3,1,27,0,6,1,2,0,0
85,A,Support.85,5,0,It's self explanatory I guess. The head of the hospital is trying to keep the oxygen levels at an acceptable rate.,,R_1QfsOD5wl1BL9f5,1,1,3,1,39,1,3,0,4,1,0
86,A,Support.85,5,0,"The doctor is doing what he feels is best, and this opinion is an expert opinion.",,R_1EYiSTt4fqkiWml,1,1,1,0,29,0,2,0,1,0,0
87,A,Support.85,4,0,It is the best,,R_2DOaSFNbbH0Krco,1,1,3,1,25,0,4,1,3,0,0
88,A,Support.85,2,1,There needs to be more research done. The manager appears to have made a decision that is not based on evidence. ,,R_3h09BUdHIJkLXgC,1,1,3,1,33,0,6,1,6,1,0
89,A,Support.85,4,0,"If it can save lifes, I trust the doctors judgements on this.",,R_enRYhqd9XL6WlFv,1,1,3,1,27,0,2,0,5,1,0
90,A,Support.85,5,0,"This would be the only ethical thing to do in this situation, clearly knowing the premium level of oxgen for babies but not knowing the best, would help all babies have an equal chance at health and survival.",,R_1gFII5g3eXOA73I,2,0,3,1,24,0,4,1,3,0,0
91,A,Support.85,4,0,It seems this would be the proper range to set the machines just based on the available information.,,R_1flS9L41N61BpTt,1,1,3,1,50,1,2,0,2,0,0
92,A,Support.85,4,0,I would prefer if the levels were set just a bit higher. Perhaps 87-93?,,R_plnT2CnEekd7biN,2,0,3,1,39,1,3,0,3,0,0
93,A,Support.85,4,0,He's making his best guess on the a safe range of oxygen but with no solid evidence on what the ideal level of oxygen. ,,R_3Orhk6bVTVJDsCJ,1,1,2,0,30,0,3,0,2,0,0
153,B,Support.91,4,0,a,,R_2qmjdeipW6UFb5q,1,1,2,0,1,0,6,1,2,0,0
154,B,Support.91,4,0,"As I know extremely little about medical issues regarding premature babies, I defer to his expert judgment. However, from purely a math standpoint, I would think an average of 90% would be a safer bet.",,R_24H6oSlNJcoHI85,2,0,"2,3",0,27,0,3,0,1,0,0
155,B,Support.91,4,0,Because they don't know what is the best level of oxygen between 85% and 95% it seems somewhat appropriate to set the babies' oxygens levels between 91% and 95%. ,,R_3oMW9V2JmhOx2dO,2,0,3,1,28,0,4,1,3,0,0
156,B,Support.91,2,1,each baby should be evaluated individually,,R_b7V4Ge5kla2AoAV,1,1,2,0,29,0,3,0,3,0,0
157,B,Support.91,2,1,He can't make that decision without some more research.  It isn't just someones choice where they set it at. ,,R_3231kmI7YzC7x5j,2,0,3,1,35,1,4,1,5,1,0
158,B,Support.91,5,0,He is doing what he thinks is best for the baby.  This is within the acceptable range of oxygen levels.,,R_W9edOQc7UfWs3bX,1,1,3,1,33,0,4,1,4,1,0
159,B,Support.91,1,1,"He is following the guidelines in place, and has the safety of the babies at his best interest.",,R_01bXeKrAGxfjY6R,1,1,"2,3,5",0,21,0,3,0,3,0,0
160,B,Support.91,1,1,"He should first determine what the optimum percentage is, rather than testing it on the babies.",,R_D2jEocibBUb9mIF,2,0,3,1,71,1,6,1,1,0,0
161,B,Support.91,3,0,"I cannot say. If there is no consensus, and no predetermined answer to this question as to its ""rightness"", I can't form an opinion. ",,R_OCKBVJMCnkymyJP,2,0,3,1,52,1,5,1,3,0,0
162,B,Support.91,5,0,I feel the more oxygen the better. So I think a range between 91% and 95% is middle to high range of the oxygen but I think it is a safer range then 85%,,R_r2ryY21m47lmoWB,2,0,3,1,25,0,3,0,4,1,0
163,B,Support.91,5,0,I think it is appropriate because it is a middle ground. And I think it is best to be higher than lower so I can understand why the head placed the oxygen at those percentages.,,R_12nYHYBGOy75kIh,2,0,1,0,28,0,4,1,4,1,0
164,B,Support.91,4,0,I think that is a fair range in between the 85 and 95 percent ranges.,,R_1E7n8dWBTplP50h,1,1,3,1,27,0,4,1,6,1,0
165,B,Support.91,4,0,"I think this idea is just fine, as long as the doctors are 100% positive that anything above 95% AND UP is the ""danger zone."" Once they confirm this, then I think keeping the oxygen at 95% is fine to me.",,R_1IGIidGqC6XJavx,1,1,3,1,29,0,4,1,3,0,0
166,B,Support.91,3,0,"If there are studies that back this information I believe it is appropriate, without a study I am unsure of what the machine should be set.",,R_PFCHMzitytUIXkd,2,0,3,1,29,0,3,0,3,0,0
167,B,Support.91,5,0,If this seems to work based on data that sounds good.  The dr is just trying to find the best solution.,,R_26eYoqT1tfxXJhY,2,0,3,1,37,1,6,1,5,1,0
168,B,Support.91,4,0,It gives an appropriate level of O2 for the babies to keep them in optimal range.,,R_1hX67OVHkxlNhOG,1,1,3,1,26,0,4,1,3,0,0
169,B,Support.91,3,0,"It is experimental, so it may or may not have positive outcome",,R_1Nk0pYgKQWT3Swr,2,0,1,0,27,0,4,1,3,0,0
170,B,Support.91,4,0,It is within the limits that are safe for these premature babies. ,,R_3noq1Ui155KL0mg,2,0,2,0,32,0,4,1,3,0,0
171,B,Support.91,4,0,"It seems better to error on the side of caution, it would probably be less likely to do brain damage if the oxygen was slightly higher versus slightly too low.",,R_1KvX1N1EqJoyUNE,1,1,3,1,28,0,3,0,2,0,0
172,B,Support.91,4,0,"It seems that unit head's decision is geared towards giving the babies the best chance to survive. The oxygen level is to be kept within the acceptable range. Even though they are unsure which percentage is optimum, the unit head has chosen to start at the top of the range which probably means he can adjust down as needed",,R_25tDNNqxvbflreS,2,0,3,1,30,0,4,1,3,0,0
173,B,Support.91,4,0,It seems the safest option is right in the middle while he chose the upper end of the range.,,R_3m30rFjj5GBBTHM,2,0,3,1,57,1,3,0,1,0,0
174,B,Support.91,2,1,It should be a case-by-case setting. Some babies will need more and others will need less. They should determine the oxygen rate needed for each baby separately.,,R_1ePgSoJTslg0Zp2,2,0,3,1,48,1,2,0,3,0,0
175,B,Support.91,3,0,It sounds like a safe number to put them at. ,,R_1ifnxYxMZnH388d,2,0,3,1,28,0,2,0,6,1,0
176,B,Support.91,3,0,It's all just a guess. No one really knows what will happen.,,R_3iPEIE83OzpArJn,1,1,2,0,28,0,3,0,2,0,0
177,B,Support.91,4,0,It's appropriate because the chosen level falls within the range of what is known to be successful. It seems like it's better to err on the side of giving them slightly more oxygen than they need rather than not enough.,,R_3kERcZxCttxlJFx,2,0,3,1,43,1,3,0,2,0,0
178,B,Support.91,1,1,"It's highly inappropriate because it's just a guess and may not be right. There's no real logic in his decision other than picking an arbitrary range between the two known extremes. If it would be better for it to be set between 85 and 90, for example, he may have just killed a lot of babies on a coin flip. ",,R_1mVjxw3BK6v4se0,1,1,3,1,30,0,4,1,4,1,0
179,B,Support.91,4,0,seems reasonable. An adult in good health should have O2sat level near 100% and 90%  or lower indicates a need to oxygen,,R_578NbZW22N4cNGx,1,1,3,1,36,1,4,1,5,1,0
180,B,Support.91,1,1,some babies may need certain levels for some reason their own doctor needs to see what is best for them,,R_2pWC1UfCAO5C2o3,2,0,3,1,45,1,3,0,2,0,0
181,B,Support.91,5,0,The goal is to save the premature babies and give them a chance at life.,,R_1HjAclCI4vlMua8,2,0,3,1,55,1,3,0,1,0,0
182,B,Support.91,1,1,They should not just guess it make sure,,R_eQCaAXSIOe9pi6d,2,0,3,1,49,1,3,0,5,1,0
183,B,Support.91,5,0,"This decision is based on factual information. As such, the head of the hospital unit is correct in taking this action in order to increase the chance of survival for prematurely born children. ",,R_294IFmHXzm4hijJ,1,1,4,0,24,0,4,1,4,1,0
184,B,Support.91,5,0,This solution seems like a very reasonable idea based on the information.,,R_1mrZz6xemmoCz5q,2,0,3,1,50,1,3,0,2,0,0
185,B,Support.91,5,0,This sounds like a good option to keep babies at this level.  I would do the same.  I think this is a professional choice to not go over 95 and not lower then 90. Good job. ,,R_27Ih6eRUkP0nSGp,2,0,3,1,46,1,4,1,2,0,0
186,B,Support.91,4,0,"Well first off, I'm not a doctor so I'm probably going to go with what the hospital says.  Second, the machines would probably lower easier than they would raise, since it's pressurized air, so it might make sense to set it at a higher value.",,R_1rMpGluzg68BuzI,1,1,3,1,20,0,3,0,1,0,0
187,B,Support.91,1,1,"Well, this is not necessarily the right level for the babies. I think keeping the levels between 91 and 95 might not be right.",,R_2Vx0Em4QePGCBZY,2,0,"1,3",0,50,1,3,0,2,0,0
188,B,Support.91,3,0,"You didn't say what he based his decision on, so I can't evaluate it. From the info you gave it would seem he should have set the machines for 85 to 95 %.",,R_1QH3UgJJOrdjw5A,1,1,3,1,65,1,3,0,2,0,0
1,A,Teachers.Bonus,3,0,"Higher teacher salaries are definitely a good thing, however I'm not sure how effective this will be in regards to student outcomes. There are many things that can go into a teacher's mood, and a random teacher's mood on a random day probably has little to do with a bonus that they got last year.",,R_3KZPQNuSlANzT6T,1,1,3,1,29,0,6,1,3,0,0
2,A,Teachers.Bonus,4,0,"Money isn't the best corollary to happiness, but it is probably pretty effective.  ",,R_2Ejjq51wQXzrJAl,2,0,3,1,24,0,6,1,2,0,0
3,A,Teachers.Bonus,4,0,"As long as the budget permits, that is always a boost for the working people. The superintendent must follow that up with concrete improvements to working conditions and overall well being of the teachers.",,R_ZmihwyTqxyZWeJP,2,0,1,0,39,1,6,1,5,1,0
4,A,Teachers.Bonus,4,0,Action for good causes.,,R_33qb8evFYis1ceL,2,0,4,0,42,1,4,1,4,1,0
6,A,Teachers.Bonus,4,0,Its isn't cost effect but will boost performance,,R_3Dv9JbwRFhAHBnB,2,0,3,1,32,0,3,0,1,0,0
7,A,Teachers.Bonus,5,0,"I have always thought teachers deserve more money and are underpaid, so this sounds like a wonderful idea. These are after all our future leaders who they are trying to help groom.",,R_3MyOILNoR24fOso,1,1,1,0,34,1,3,0,2,0,0
8,A,Teachers.Bonus,3,0,"Increasing the pay of teachers is great (most are very underpaid), but it doesn't guarantee and increase in happiness/well being. Making the work environment a better place, increasing morale and bonding among coworkers, and listening to teacher's input in making changes at  the school are better ways to increase well-being.",,R_3QGnUFVZuAoCHSP,2,0,3,1,27,0,5,1,1,0,0
9,A,Teachers.Bonus,4,0,It is appropriate to give a bonus to teachers.,,R_pmlUxqdcDxKx3QR,2,0,3,1,44,1,6,1,3,0,0
10,A,Teachers.Bonus,5,0,"I am a teacher and getting a bonus would definitely lead to higher moral.  If I didn't have to struggle with money, I could put even more effort into my work.",,R_3PZT1p00mfJqnKe,2,0,3,1,41,1,4,1,3,0,0
11,A,Teachers.Bonus,5,0,Happy workers produce better results. I feel this would also be true in this situation so I feel it's a good course of action.,,R_2bPMJi9QLvoeajh,1,1,3,1,34,1,3,0,1,0,1
12,A,Teachers.Bonus,4,0,I chose this option because our children's educations is really the most important thing. I think increasing teacher hapinsss can really help students.,,R_3NKeUzRtmDjTP9V,2,0,1,0,31,0,3,0,3,0,0
13,A,Teachers.Bonus,5,0,I think it will greatly boost the teacher's happiness.,,R_1jWjlpT0pbUtUHO,2,0,4,0,37,1,4,1,6,1,0
14,A,Teachers.Bonus,4,0,"He wants the students to do well, the teachers deserve the money, everyone is happy.",,R_3FRtGYxHvOeXLJx,1,1,3,1,28,0,4,1,5,1,0
15,A,Teachers.Bonus,5,0,"The student outcomes should be put first in schools. By giving the teachers a bonus, it shows he cares about the students. ",,R_3CNJdnHhq8Q2Zpl,2,0,3,1,24,0,3,0,4,1,0
16,A,Teachers.Bonus,5,0,He is thinking about the well-being of his students. It also is a great plus for the teachers.,,R_OdQrIl2M9wLumIh,2,0,3,1,33,0,3,0,3,0,0
17,A,Teachers.Bonus,5,0,Teachers should be praised like this.,,R_1Q9JsSJ1TQaFxfG,2,0,3,1,34,1,2,0,3,0,0
18,A,Teachers.Bonus,5,0,This will lead to teachers being more motivated and happier. There is no downside.,,R_ah1YzMSCDj1y7sd,1,1,1,0,30,0,3,0,2,0,0
19,A,Teachers.Bonus,5,0,Everyone deserves a bonus.  Especially during the holidays.  ,,R_1msAOPbmNs7B9d6,1,1,3,1,40,1,3,0,3,0,0
20,A,Teachers.Bonus,5,0,It will make teachers feel more valued. That will make them more likely to do their job well.,,R_3oSJjuZ1xVY335o,2,0,3,1,53,1,3,0,5,1,0
22,A,Teachers.Bonus,2,1,"Money bonus would be only a temporary bandaid to a larger problem that needs surgery, if you will. Money doesn't buy happiness. It can temporarily relieve some stress and make it seem as if it acheived it's desired goal, but inherently happiness comes from within no matter who you are.",,R_3gXjkNKB79l25EH,1,1,3,1,36,1,4,1,2,0,0
23,A,Teachers.Bonus,3,0,"I try to look at it from both sides of the case. On one hand, the teachers need, and in many cases deserve a good motivation like money. On the other hand, however, teachers should have a natural motivation to better their students. Money shouldn't be that motivation.",,R_2Ei330FTovYzHjs,1,1,2,0,28,0,3,0,3,0,0
24,A,Teachers.Bonus,4,0,Bonuses are normally based on performances. A horrible teacher doesn't deserve a bonus.,,R_1EWGM2Kk2q0PcPS,2,0,1,0,37,1,3,0,1,0,0
25,A,Teachers.Bonus,5,0,Great. Teachers need more.,,R_3ISMBY9ZjkJTWYo,2,0,3,1,40,1,4,1,5,1,0
26,A,Teachers.Bonus,1,1,Happy teachers means happy students.  Well paid means happy workers.,,R_1OH8VzgdV33MLpz,2,0,3,1,40,1,5,1,2,0,0
27,A,Teachers.Bonus,4,0,"The bonus would be great for the teachers; however, that does not necessarily guarantee happier teachers. I have had many teachers in my life whom you could just tell they did not want or care for their jobs. ",,R_UgsG6Wa1DfYhUZj,2,0,3,1,32,0,4,1,2,0,0
28,A,Teachers.Bonus,2,1,"Teachers already have an uneven income over time. A raise would be better. Also, although I'm not opposed to giving teachers raises or bonuses, I think the students would probably benefit more from smaller class sizes, so, hiring more teachers instead. ",,R_RyrwymuW127AjE5,2,0,3,1,38,1,6,1,2,0,0
29,A,Teachers.Bonus,5,0,They should make more because of what we ask them to do and what they have to put up with today.,,R_tM308fpfNh27Mxb,1,1,3,1,44,1,4,1,3,0,0
