StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,badge,poster,bp_short,bp_long,Q30,plants,gene1,Earth,Radioact,Lasers,Electrons,Continents,Gender,Antibiotics,degree,Degree_spec,Sex,Race,Age,Edu,Income,God,Intuition,Science,SC0,SC1,Degree_spec - Topics
8/1/17 16:11,8/1/17 16:16,0,24.228.179.119,100,281,1,8/1/17 16:16,R_6QcefWw7DJjrY9X,,,,,40.94869995,-74.24130249,anonymous,EN,,5,,,"If the mere introduction of a poster can remind physicians to do more diligent work and remember safety procedures protocols, then the idea has much merit. Despite it being unorthodox, I say go with it.",2,1,1,2,2,1,1,2,1,1,zoology,1,3,67,4,3,5,,2,9,7,
8/1/17 15:56,8/1/17 16:16,0,73.1.33.253,100,1205,1,8/1/17 16:16,R_2XpSAL4IS5w8pjc,,,,,25.938797,-80.21440125,anonymous,EN,,,2,,i think that the director should make it the same either way. you shouldn't make certain patients guinnea pigs.,2,1,1,1,1,1,1,1,1,2,,2,3,47,4,6,4,4,5,9,6,
8/1/17 16:13,8/1/17 16:16,0,107.204.201.212,100,197,1,8/1/17 16:16,R_1Kp5V1ha2Qfxu28,,,,,34.272995,-119.1629944,anonymous,EN,,,,4,I think this is a possible technique. Subconsciously the doctors will notice the posters and will be more likely to commit this information to memory.,2,1,1,2,1,1,1,2,1,2,,2,3,30,4,6,3,1,5,5,6,
8/1/17 16:10,8/1/17 16:17,0,132.160.235.13,100,427,1,8/1/17 16:17,R_xr0PSGQeORdJpjb,,,,,21.30690002,-157.8583069,anonymous,EN,,5,,,"The director's decision is proactive and will assist doctor's in taking the steps to prevent infections. Doctors do not always do things correctly, so this is helpful.",2,1,1,2,2,1,1,1,2,1,Biology,2,4,37,6,3,1,1,4,4,9,
8/1/17 16:15,8/1/17 16:17,0,152.130.6.135,100,131,1,8/1/17 16:17,R_2z6YsbJkcW6yvyI,,,,,40.70350647,-73.92350006,anonymous,EN,,,4,,"Because the risk of infection is so high, and so high in general at hospitals. It's good for doctors to have the precautions readily available to them so that they can take the proper measures. Neither of these two methods are unethical, and may end up helping patients for the better.",2,1,1,1,1,1,1,1,2,2,,2,4,32,6,4,1,1,4,4,7,
8/1/17 16:13,8/1/17 16:17,0,131.215.123.205,100,211,1,8/1/17 16:17,R_2RZUXw4v0gL2bjp,,,,,33.78660583,-118.2986984,anonymous,EN,,,5,,"This intervention seems very appropriate, as it acts to remind the doctor without causing any other friction.  This study is OK as long as there is enough data to show the effectiveness of the procedure without the posters, otherwise there should also be a control group without the posters/badge instructions.",2,1,1,2,2,1,1,1,2,1,Bioengineering,1,3,32,5,2,1,1,5,3,9,
8/1/17 16:14,8/1/17 16:17,0,69.92.237.2,100,146,1,8/1/17 16:17,R_1r7WBIk7Z8AD0Q0,,,,,32.70379639,-109.6557999,anonymous,EN,3,,,,"They should already know how to do it, I am indifferent to whether or not they have instructions.",2,1,2,2,2,2,1,2,2,2,,1,3,50,5,5,5,4,3,12,6,
8/1/17 16:12,8/1/17 16:17,0,174.108.98.48,100,283,1,8/1/17 16:17,R_3nINwEWrapRfIS5,,,,,35.17070007,-80.79199982,anonymous,EN,,,4,,"The director is trying to limit the occurrences of deadly infections so any action toward that goal is appropriate. His actions are somewhat passive in just listing the safety procedures may not be enough to stop the occurrences (not to mention, I would assume the doctors already know and understand the safety procedures, so reminding them may not be necessary). ",2,1,1,2,2,1,1,1,2,2,,1,3,34,4,2,3,2,5,6,9,
8/1/17 16:08,8/1/17 16:17,0,198.36.61.201,100,527,1,8/1/17 16:17,R_2UfqIHqu76PQSGD,,,,,26.102005,-97.41130066,anonymous,EN,5,,,,I think it was a very appropriate decision because doctors can remember all the safety steps to take.That way there is less infections so less people get sick or die.,2,1,1,2,1,1,1,1,2,2,,2,3,39,3,1,5,4,4,11,8,
8/1/17 16:13,8/1/17 16:17,0,73.39.110.170,100,224,1,8/1/17 16:17,R_2CU2aGNMHYVB2h5,,,,,39.15879822,-75.49410248,anonymous,EN,,5,,,Every medical procedure has risks. I respect the effort made in order to reduce them.,2,2,1,2,2,1,2,1,1,2,,2,3,30,2,2,5,5,3,13,6,
8/1/17 16:11,8/1/17 16:17,0,70.118.246.32,100,397,1,8/1/17 16:17,R_1pFgkEQeyDZgOtC,,,,,39.03439331,-94.57219696,anonymous,EN,,,,5,I think it is a good idea to implement some standard protocol for helping doctors maintain safety steps.  I think trying different methods will ensure the best method will be used.,2,1,1,2,2,1,1,1,2,2,,1,1,44,4,2,3,1,5,5,9,
8/1/17 16:15,8/1/17 16:17,0,99.28.120.29,100,137,1,8/1/17 16:17,R_3Jy05Y4GVgSBDgO,,,,,37.02709961,-93.31929779,anonymous,EN,,1,,,"If the doctor isn't confident in practicing his medicine, then he has no business being a doctor.",2,1,1,2,1,1,2,1,1,2,,2,3,34,3,4,,4,3,7,6,
8/1/17 16:14,8/1/17 16:17,0,97.73.28.53,100,212,1,8/1/17 16:17,R_9sKMzpefQCItxhn,,,,,37.75100708,-97.8219986,anonymous,EN,,,,3,I would have no way of knowing what might be appropriate or inappropriate for this scenario.,2,1,1,2,2,1,1,1,2,2,,2,3,42,4,1,1,1,5,3,9,
8/1/17 16:11,8/1/17 16:17,0,66.87.122.204,100,403,1,8/1/17 16:17,R_3dR00cFney4ati9,,,,,25.938797,-80.21440125,anonymous,EN,,,1,,The doctor shouldn't be submitting patients to experiments that they haven't consented to.,2,1,1,1,1,1,1,2,2,2,,2,1,35,3,3,5,4,5,10,6,
8/1/17 16:14,8/1/17 16:18,0,67.236.248.212,100,222,1,8/1/17 16:18,R_3n6sfX9TMr5YVMi,,,,,41.35809326,-86.31220245,anonymous,EN,,4,,,"I don't think the idea is inappropriate. However, it is scary to think a doctor would need to look at a poster in order to do a simple procedure correctly.",2,1,1,2,2,1,1,1,2,2,,2,3,49,3,1,5,5,4,12,9,
8/1/17 16:15,8/1/17 16:18,0,68.14.160.168,100,191,1,8/1/17 16:18,R_27p5JQhutKC4vWo,,,,,36.06170654,-95.94419861,anonymous,EN,,,5,,Both groups of doctors had access to the same information.,2,1,1,2,2,1,1,1,2,1,Meteorology,1,3,66,3,2,1,2,5,4,9,
8/1/17 16:16,8/1/17 16:18,0,65.27.201.77,100,128,1,8/1/17 16:18,R_Q5hYsbRlnVqN1gR,,,,,39.78190613,-84.24130249,anonymous,EN,,4,,,"It's a nice, basic reminder for the doctors.",2,1,1,2,2,2,1,1,2,2,,2,3,33,6,5,1,1,3,5,8,
8/1/17 16:16,8/1/17 16:18,0,63.243.37.162,100,124,1,8/1/17 16:18,R_3RatwGZhm60j38U,,,,,28.61849976,-81.43360138,anonymous,EN,5,,,,Couldn't hurt. Might help.,2,1,1,2,2,1,1,1,2,2,,1,3,59,4,1,1,1,5,3,9,
8/1/17 16:15,8/1/17 16:18,0,108.226.169.33,100,198,1,8/1/17 16:18,R_T5iMQsHPaCY5GjT,,,,,30.54229736,-97.91760254,anonymous,EN,,5,,,"Reminding the doctors of the correct procedure is good because they're working under pressure and might forget small, important details.",2,1,1,2,2,2,1,1,1,2,,2,3,23,3,4,4,3,5,8,7,
8/1/17 16:15,8/1/17 16:18,0,75.118.195.51,100,174,1,8/1/17 16:18,R_1jeW7h3UhMMCC5e,,,,,41.23880005,-81.83149719,anonymous,EN,4,,,,Its good hes trying to reduce infections. Hes just trying to save lives.,2,1,1,2,2,2,1,2,2,2,,1,3,36,2,2,3,3,4,8,7,
8/1/17 16:15,8/1/17 16:18,0,67.11.98.116,100,186,1,8/1/17 16:18,R_3j7KtrXBLVOb0He,,,,,29.65690613,-98.51069641,anonymous,EN,,,,5,I think it is a good idea to have the procedures available.  It is good for the doctors as well as patients to know what safety precautions are being done.,2,1,1,1,1,1,1,1,2,2,,2,3,35,4,5,5,3,3,11,7,
8/1/17 16:16,8/1/17 16:18,0,162.207.222.128,100,151,1,8/1/17 16:18,R_2dHpVGAtK4MLu5l,,,,,34.18940735,-97.16030121,anonymous,EN,,,,4,I guess it is a good way to find out what works for the future.,2,1,1,2,1,1,1,1,1,2,,2,3,24,3,2,2,2,5,5,7,
8/1/17 16:15,8/1/17 16:19,0,69.124.4.49,100,233,1,8/1/17 16:19,R_sqlRBnSxz6XtF1D,,,,,40.94729614,-74.29560089,anonymous,EN,,1,,,"I would expect a qualified surgeon to be able to perform the procedure without looking at a safety poster. Although the director's intentions may be well meaning, he is not presenting a professional manner to the hospital.  ",2,1,1,2,2,1,1,2,2,2,n/a,2,3,50,4,5,5,4,4,11,8,
8/1/17 16:14,8/1/17 16:19,0,108.89.2.25,100,306,1,8/1/17 16:19,R_3iqySIdtsYJrsXx,,,,,29.06970215,-81.27110291,anonymous,EN,,,,1,I think he should just use both methods. I think it would be very dangerous to test these methods on patients.,2,1,1,2,2,2,1,1,2,2,,1,1,31,2,3,5,5,2,14,8,
8/1/17 16:17,8/1/17 16:19,0,108.44.48.59,100,129,1,8/1/17 16:19,R_3k5hCX2sbMDQRn7,,,,,42.67660522,-73.79340363,anonymous,EN,,,5,,He has done what he has to do to help these people. ,2,1,1,2,2,1,1,1,2,2,,2,3,24,4,2,4,2,4,8,9,
8/1/17 16:15,8/1/17 16:19,0,70.199.69.68,100,255,1,8/1/17 16:19,R_Zl7HQjI38NFLYop,,,,,40.75700378,-73.58139801,anonymous,EN,,,4,,"Both the poster and the badge would really help the doctor and remind him or her of what to do. That's all I have to say, honestly.",1,1,1,1,1,1,1,1,1,2,,2,4,22,4,6,4,2,5,7,5,
8/1/17 16:14,8/1/17 16:19,0,104.4.233.225,100,268,1,8/1/17 16:19,R_vZ97b8raFiFzUwV,,,,,33.91290283,-118.3439026,anonymous,EN,5,,,,"I think anything that would help cut down on the infection risk is good . So , if doctors had these instructions on them at all times , it would probably help reduce the chance of an infection happening. ",2,1,1,2,1,1,1,1,2,2,,2,3,43,3,4,3,3,4,8,8,
8/1/17 16:10,8/1/17 16:19,0,107.77.230.127,100,547,1,8/1/17 16:19,R_6eVdgaACvg8pSRH,,,,,34.05439758,-118.2440033,anonymous,EN,1,,,,If the doctors can't remember how to keep it safe then they shouldn't be doing it this is why I have a problem with doctors because I don't think they are as smart as they say.,2,1,1,2,2,2,1,2,1,2,,1,3,32,2,2,1,5,5,7,6,
8/1/17 16:17,8/1/17 16:19,0,69.92.237.2,100,114,1,8/1/17 16:19,R_XTgBUOUu44XiNZD,,,,,32.70379639,-109.6557999,anonymous,EN,,,2,,"I think that if you're going to give the hints, you should probably do it for everybody.",2,1,1,2,2,2,1,1,2,2,,2,3,49,3,4,5,5,2,14,8,
8/1/17 16:13,8/1/17 16:19,0,73.90.211.83,100,410,1,8/1/17 16:19,R_10IYMf1KYPHugpt,,,,,38.58529663,-121.4004974,anonymous,EN,2,,,,"If the doctor is performing a treatment, he or she will not be able to check the badge for accuracy. The step will only contaminate the procedure and whatever else.It doesn't make sense if to have the steps on the doctor while he or she is performing the treatment. ",2,1,1,1,1,2,1,2,1,2,,2,4,36,3,2,1,1,4,4,4,
8/1/17 16:16,8/1/17 16:19,0,98.253.74.213,100,185,1,8/1/17 16:19,R_1GIjr0n4Wj2fDoI,,,,,40.4763031,-86.95709991,anonymous,EN,,5,,,It provides an easy to remember visual aid for this procedure. It may lower infections.,2,1,1,2,2,2,1,2,1,2,,1,3,27,2,2,1,1,5,3,6,
8/1/17 16:17,8/1/17 16:20,0,205.156.136.229,100,153,1,8/1/17 16:20,R_2xY2Z2EnZdoQxFv,,,,,40.76049805,-73.99330139,anonymous,EN,,,,1,"Instead of having badges and posters that could distract doctors, they should all be required to pass regular tests and make sure they are completely sure about how to execute this process, before doing it to actual patients. They should be supervised by more experienced doctors until they are ready to do it on their own.",2,1,1,2,2,1,1,2,2,2,,2,4,29,4,6,1,1,1,7,8,
8/1/17 16:15,8/1/17 16:20,0,73.9.138.157,100,280,1,8/1/17 16:20,R_22qWmjk7Rpb0uf6,,,,,41.81300354,-87.65599823,anonymous,EN,,,,4,Its seems like a good idea to have some with ID badges with the rules helps in a pinch.,2,1,1,2,2,1,1,1,1,2,,1,3,22,2,2,1,3,3,7,8,
8/1/17 16:03,8/1/17 16:20,0,66.109.135.150,100,1002,1,8/1/17 16:20,R_10BlXcEuafA47Zg,,,,,47.16879272,-114.0006027,anonymous,EN,,5,,,It is always good to find and implement ways to keep safety in focus,2,1,1,2,2,1,1,1,2,2,,2,3,36,4,2,1,1,4,4,9,
8/1/17 16:16,8/1/17 16:20,0,24.125.101.250,100,218,1,8/1/17 16:20,R_2P1CasyNUTsNoXE,,,,,34.14830017,-84.14040375,anonymous,EN,1,,,,The director is not a dr and should not dictate care decisions,2,2,1,2,2,1,1,2,1,2,,1,2,50,4,6,5,4,5,10,6,
8/1/17 16:09,8/1/17 16:20,0,172.221.9.169,100,654,1,8/1/17 16:20,R_0CmGTrcvAPEIUWB,,,,,39.55439758,-119.8054047,anonymous,EN,,,,4,It feels like the director's idea will help improve these procedures in the future. I think it's worth it to improve the safety of the treatments in the long run.,2,1,1,2,2,2,1,1,2,2,,1,2,22,3,2,1,1,5,3,8,
8/1/17 16:12,8/1/17 16:20,0,66.56.135.178,100,524,1,8/1/17 16:20,R_29nU0S4ZRlIMx9Z,,,,,33.62240601,-78.97450256,anonymous,EN,,,4,,"I consider it appropriate because its not a experiment that is withholding medication or altering the way medicine is being administered to the patients that need it. It is simply a way to help doctors remember all the steps in a procedure, just like a reminder.",2,1,1,2,2,1,1,2,2,1,Biology,1,4,22,4,3,1,1,5,3,8,
8/1/17 16:16,8/1/17 16:20,0,67.253.1.101,100,270,1,8/1/17 16:21,R_oXgf9p8De1BqvXH,,,,,44.12719727,-69.13359833,anonymous,EN,,,2,,People's lives are on the line - this doesn't seem like the best way to run the experiment,2,1,1,2,2,1,1,1,2,2,,2,3,42,4,5,3,3,4,8,9,
8/1/17 16:15,8/1/17 16:21,0,70.198.71.44,100,309,1,8/1/17 16:21,R_TbD9BDWAmIOWX8B,,,,,39.84010315,-86.05480194,anonymous,EN,,,,1,Everyone should get the besttreatment. The doctors should have both a poster and a card.,2,1,1,2,2,1,1,1,2,2,,2,3,45,3,5,4,4,2,12,9,
8/1/17 16:17,8/1/17 16:21,0,72.174.175.132,100,222,1,8/1/17 16:21,R_2QJNDVxNc3mzhKc,,,,,46.16119385,-114.1400986,anonymous,EN,4,,,,Although it sounds like the director has good intentions it would likely go completely unused. I doubt a doctor is going to stop and read a list of instructions before doing a procedure they have probably done thousands of times before.,2,1,1,2,2,1,1,1,2,2,,2,2,41,4,2,1,2,5,4,9,
8/1/17 16:14,8/1/17 16:21,0,75.32.5.219,100,431,1,8/1/17 16:21,R_1EWCQmYAzWJ6y3L,,,,,32.97219849,-96.73760223,anonymous,EN,5,,,,This in not invasive in any way.  The list could potentially help a doctor to remember all the steps and thus prevent an infection from happening.,2,1,1,2,2,1,1,1,2,1,Biology,1,3,43,4,4,2,2,5,5,9,
8/1/17 16:19,8/1/17 16:21,0,98.4.50.123,100,126,1,8/1/17 16:21,R_1CjYXxg4daaPSdM,,,,,42.90060425,-78.67030334,anonymous,EN,4,,,,it saves lives,2,1,1,2,2,2,1,1,2,1,MIS,1,3,33,4,4,1,1,5,3,8,
8/1/17 16:20,8/1/17 16:21,0,69.92.237.2,100,87,1,8/1/17 16:21,R_3MFI5jAOKhCwngy,,,,,32.70379639,-109.6557999,anonymous,EN,4,,,,I think it's a good idea. It never hurts to have reminders about things.,2,1,1,2,2,2,1,2,1,2,,1,3,73,3,3,5,4,3,12,6,
8/1/17 16:18,8/1/17 16:22,0,98.175.23.226,100,231,1,8/1/17 16:22,R_SB0mdxBhHQz4c1j,,,,,30.59190369,-90.99130249,anonymous,EN,4,,,,"Depending on how crucial the procedure is-having a doctor stop to read instructions is kinda scary. Maybe the doctor wont have time
",1,1,1,2,1,2,2,1,2,1,civil engineer,2,3,36,4,6,1,5,4,8,5,
8/1/17 16:17,8/1/17 16:22,0,69.131.231.129,100,275,1,8/1/17 16:22,R_1IEJBtZuAlKYKVe,,,,,46.60220337,-122.6780014,anonymous,EN,,,,1,"I would like to think that my doctor doesn't need a poster on the wall, or something printed on a badge, to remember proper safety procedures.  There is also no guarantee that they would even READ either the badge or the poster.  ",2,1,1,2,1,1,1,1,2,2,,2,3,62,2,1,1,1,5,3,8,
8/1/17 16:18,8/1/17 16:22,0,108.84.135.71,100,274,1,8/1/17 16:22,R_2fdp6umWwLOlcHt,,,,,42.74530029,-83.27259827,anonymous,EN,,5,,,"It's like having the sign for ""handwashing 30 seconds for employees"" in a bathroom or food instructions at a burger king. It doesn't hurt if they know it and helps make sure they got everything.",2,1,1,2,2,1,1,1,2,1,Computer Science and Computer Information Systems,1,3,31,4,1,1,2,5,4,9,
8/1/17 16:19,8/1/17 16:22,0,69.247.72.26,100,191,1,8/1/17 16:22,R_3h6KT7x3fyrGVQo,,,,,35.0440979,-106.8904037,anonymous,EN,,,4,,"This is an appropriate experiment because it's focus is to improve the quality of their procedures. If less patients end up with infections as a result of this study, then it is very necessary.",2,1,1,1,2,2,1,2,2,1,Computer Engineering,1,"1,2",27,4,1,1,1,5,3,6,
8/1/17 16:19,8/1/17 16:22,0,73.39.110.57,100,220,1,8/1/17 16:22,R_23gDCBqTRYVW4FU,,,,,39.15879822,-75.49410248,anonymous,EN,,,,5,"Neither option will affect the patients' treatments, and it is an effective way to ascertain which would be a more effective reminder",2,1,1,2,2,1,1,1,2,2,,2,3,44,2,3,3,1,5,5,9,
8/1/17 16:20,8/1/17 16:22,0,150.198.1.219,100,162,1,8/1/17 16:22,R_1IzndHaTvXirCnT,,,,,42.51530457,-82.98419952,anonymous,EN,,,,4,Posting rules and not discussing them or teaching them may not be very effective.,2,1,1,2,2,1,1,1,2,2,,2,3,36,4,4,4,4,4,10,9,
8/1/17 16:20,8/1/17 16:23,0,96.234.170.51,100,174,1,8/1/17 16:23,R_a9UnqVEKkyaydQR,,,,,38.8032074,-76.53279877,anonymous,EN,4,,,,"I'm sure doctors know the safety precautions, but an extra reminder does nothing to hurt or impede them. It's always a good idea to have more information.",2,1,1,2,2,1,1,1,2,2,,1,3,26,4,1,1,1,4,4,9,
8/1/17 16:20,8/1/17 16:23,0,173.175.59.104,100,144,1,8/1/17 16:23,R_2ctNaJSO3gSzy7f,,,,,31.45069885,-97.19090271,anonymous,EN,,1,,,"Doctors know how to perform the procedure.  As a patient, I would feel more uneasy if my doctor had to look at steps on a poster to perform a procedure on me.",2,1,1,2,2,1,1,1,1,2,,2,3,30,6,4,5,5,4,12,8,
8/1/17 16:18,8/1/17 16:23,0,73.76.135.234,100,271,1,8/1/17 16:23,R_2DLAxdTl7BIRXx0,,,,,29.36560059,-95.25250244,anonymous,EN,,,4,,"This is a good idea, but there should also be other procedures in place to make sure the doctors are following protocol.",2,1,1,2,2,1,1,1,1,2,,2,3,35,2,2,5,5,4,12,8,
8/1/17 16:18,8/1/17 16:23,0,184.96.82.184,100,289,1,8/1/17 16:23,R_2ah0kvzj4ZKzpHI,,,,,39.67170715,-104.9271011,anonymous,EN,4,,,,"The badge is likely the property of the hospital. If the director thinks putting this on the badge will help the doctors, it is his decision.",2,1,1,2,1,1,1,2,2,2,,1,3,38,4,6,2,1,5,4,7,
8/1/17 16:21,8/1/17 16:23,0,64.237.236.24,100,142,1,8/1/17 16:23,R_3JxsY5HYxRwpXRo,,,,,18.22729492,-66.05799866,anonymous,EN,,5,,,He is helping educate the fellow doctors.,2,2,1,2,1,1,2,1,2,1,Marketing ,1,2,30,4,1,4,2,4,8,6,
8/1/17 16:18,8/1/17 16:24,0,67.61.129.116,100,338,1,8/1/17 16:24,R_Cm0HLkUfnley5Al,,,,,34.80580139,-96.70459747,anonymous,EN,,5,,,It helps the doctor who is performing  the surgery to be precautions . It also helps them to refresh any doubts they may have about what they are doing.,1,1,1,2,1,2,1,1,2,2,,2,1,39,4,3,5,5,1,15,6,
8/1/17 16:17,8/1/17 16:24,0,73.54.129.71,100,423,1,8/1/17 16:24,R_4GH9tgYR24JjbuF,,,,,33.79299927,-84.44319916,anonymous,EN,,4,,,"I think it's very appropriate because it will help avoid any mistakes during the procedure. If the  Doctors can look at the poster and go over the procedure before doing it, it is less likely that they could make a mistake that could result in a infection.",2,1,1,2,1,1,1,1,1,2,,2,"1,2",29,2,1,4,4,3,11,7,
8/1/17 16:21,8/1/17 16:24,0,73.28.132.137,100,207,1,8/1/17 16:24,R_rckAV3xSIfHjKXn,,,,,27.21870422,-82.47100067,anonymous,EN,,,,5,The badges are a great idea to keep the doctors up to date on what they have done to help the patients.  seems like a good organizational tool for the doctors.,2,1,1,2,2,1,1,1,1,2,,2,3,64,6,3,5,5,4,12,8,
8/1/17 16:19,8/1/17 16:24,0,73.115.130.163,100,314,1,8/1/17 16:24,R_2VD37k1bXWEqC5b,,,,,30.06840515,-95.37270355,anonymous,EN,,5,,,"This kind of thing is the directors job.  Who would be against saving lives? In fact, It would not be inappropriate for anyone with access to do this.",2,1,1,2,2,1,1,2,2,2,,2,3,38,3,3,5,5,5,11,8,
8/1/17 16:21,8/1/17 16:25,0,47.148.167.203,100,210,1,8/1/17 16:25,R_3fJjQNmmjxJfT9Z,,,,,34.02729797,-117.5877991,anonymous,EN,,5,,,I think this is a good idea that has the possibility to help.  If the doctors and their procedure execution needs work the a reminder like this poster while they are working could have really good results.,2,1,1,2,1,1,1,2,1,2,,1,3,26,3,3,1,2,4,5,6,
8/1/17 16:22,8/1/17 16:25,0,23.243.120.245,100,149,1,8/1/17 16:25,R_1LYvNLzPJV3EyoB,,,,,34.14759827,-117.4580994,anonymous,EN,,,5,,I feel that this experiment does not pose any risk to the patients that they were not already exposed to before during treatment. The experiment seems like standard workplace safety policy change procedure.,2,1,1,2,2,1,1,1,2,2,,2,3,32,3,3,2,1,5,4,9,
8/1/17 16:23,8/1/17 16:25,0,129.82.89.196,100,118,1,8/1/17 16:25,R_3nbWTyWqOcWfSK2,,,,,40.58529663,-105.0843964,anonymous,EN,,5,,,"This seems like a very good idea.  My primary concern would be that patients would think the doctor was not qualified, but even then, it rings similarly to posters that remind us how to wash our hands being placed in restrooms.",2,1,1,2,1,1,1,1,2,2,,2,3,34,6,4,4,2,5,7,8,
8/1/17 16:23,8/1/17 16:25,0,205.246.28.144,100,112,1,8/1/17 16:25,R_b2D3aTtklDrCXLz,,,,,46.92570496,-96.82859802,anonymous,EN,,4,,,"It might not make the procedure itself any safer, but it would ensure that the doctors would consistently follow procedure and minimize risk.",2,1,1,2,2,2,1,1,2,2,,1,3,27,4,4,4,4,4,10,8,
8/1/17 16:20,8/1/17 16:25,0,98.27.178.67,100,297,1,8/1/17 16:25,R_3G0RTqxAVPvp7Z2,,,,,41.14819336,-81.47360229,anonymous,EN,,,,2,It's a little bit appropriate in that not just the doctors but the patients might be able to see safety precautions posted but just posting on a wall or a badge does not guarantee that those precautions will be followed.  I did not see anything where it was required to actually look at the posters or even the badges.  It seems like a lazy decision on the director's part.,2,1,1,2,2,1,1,2,2,2,,1,3,45,4,1,4,3,5,8,8,
8/1/17 16:22,8/1/17 16:25,0,67.240.106.203,100,200,1,8/1/17 16:25,R_W7HdxEo6DsLc3Hb,,,,,43.19520569,-73.68460083,anonymous,EN,,,2,,Seems a little extreme.,2,1,1,2,1,1,1,1,1,2,,2,3,59,3,2,3,3,3,9,7,
8/1/17 16:23,8/1/17 16:25,0,24.169.13.161,100,161,1,8/1/17 16:25,R_3dVRYTStk1iqccI,,,,,42.75259399,-73.78040314,anonymous,EN,,,,5,given the likely infections the directors test to see which would be a better disclosure is appropriate. both sets are still getting disclosures via the doctor being reminded of procedures,2,1,1,2,2,1,1,1,2,2,,1,3,55,6,6,1,1,5,3,9,
8/1/17 16:23,8/1/17 16:25,0,68.49.192.117,100,147,1,8/1/17 16:25,R_0ok0W3QuC4tAtln,,,,,42.21960449,-83.604599,anonymous,EN,,,5,,"I think seeing which one is more effective might help, and if they are both effective, ensuring that both policies are enacted is fine.",2,1,1,2,2,1,1,1,1,2,,1,3,30,6,3,1,1,5,3,8,
8/1/17 16:24,8/1/17 16:26,0,108.4.230.210,100,101,1,8/1/17 16:26,R_22tYELTXDL0mCkU,,,,,39.93890381,-75.18470001,anonymous,EN,4,,,,"THere is nothing wrong with this per se. I don't think it will help very much, but it is certainly not inappropriate.",2,1,1,2,2,1,1,1,2,2,,1,3,34,3,1,1,1,5,3,9,
8/1/17 16:21,8/1/17 16:26,0,173.63.97.95,100,303,1,8/1/17 16:26,R_24hLFtGUj9xXsr1,,,,,40.88409424,-74.48629761,anonymous,EN,4,,,,"I would think that this could be helpful. However, that is with only the provided detail in mind. Additional information could impact how this idea is perceived.",2,1,1,2,2,1,1,1,2,1,Biology,1,5,25,6,4,4,3,4,9,9,
8/1/17 16:18,8/1/17 16:26,0,137.103.66.28,100,471,1,8/1/17 16:26,R_3EQKd6ocI4Hwhak,,,,,33.59820557,-81.67120361,anonymous,EN,,5,,,"I think it's a great idea. Even though doctors are highly trained in these procedures they are human, and quite capable of mistakes.  I think it would serve as a good reminder to make sure they are taking the time to ensure they are following all the necessary precautions.",2,2,1,2,1,2,1,1,2,1,Health Science,2,3,44,6,3,4,4,5,9,6,
8/1/17 16:22,8/1/17 16:26,0,73.184.63.213,100,253,1,8/1/17 16:26,R_VIOrYhngafFXVFD,,,,,34.20730591,-84.14019775,anonymous,EN,,,,2,If a procedure requires a doctor to do it he or she should not need to look at a badge or poster to know how to do their job. That is the reason they went to medical school. ,2,2,1,1,2,1,1,1,2,2,,2,3,38,4,6,5,5,4,12,7,
8/1/17 16:17,8/1/17 16:26,0,107.77.225.68,100,569,1,8/1/17 16:26,R_30lar8Czf7vYrH9,,,,,40.792099,-73.94390106,anonymous,EN,,,4,,It never hurts to be extra cautious.,2,1,1,2,2,1,1,1,1,2,,2,3,47,2,3,5,4,3,12,8,
8/1/17 16:23,8/1/17 16:27,0,73.175.209.47,100,244,1,8/1/17 16:27,R_2aY8AWtkVuJli3p,,,,,41.44859314,-75.72799683,anonymous,EN,,,,3,"I think that the doctors performing this procedure should not have to rely on a badge or poster at all. They should receive training that is so intense that the steps are ingrained in them. The steps should come as second nature to any doctor that is consider ""fit"" to perform this surgery.",2,1,1,1,2,2,1,1,2,2,,2,3,31,4,4,3,3,5,7,7,
8/1/17 16:23,8/1/17 16:27,0,73.176.46.8,100,272,1,8/1/17 16:27,R_1ff2mN7GabG26vC,,,,,42.11300659,-87.98069763,anonymous,EN,2,,,,I don't believe this would help in any way. The doctors already know what procedures to follow and success rate is probably a matter of skill. ,2,1,1,2,2,1,1,2,1,2,,1,3,32,4,2,4,2,3,9,7,
8/1/17 16:24,8/1/17 16:27,0,159.39.58.194,100,188,1,8/1/17 16:27,R_1f30QPfjOxYzZmJ,,,,,30.44799805,-91.1289978,anonymous,EN,,,,2,I would think a doctor should know the steps instead of having to check his/her badge or a poster.,2,1,1,2,2,1,1,1,1,2,,2,3,33,4,6,3,3,4,8,8,
8/1/17 16:20,8/1/17 16:28,0,73.108.149.127,100,425,1,8/1/17 16:28,R_UF0VKPMO2EeJqgh,,,,,33.46209717,-82.22200012,anonymous,EN,,,5,,"The safety concerns for such this type of medical procedure cannot be understated. Infections during hospital treatments are a major concern of physicians, and having the standard safety precautions readily available as a reminder is important.",1,1,1,2,2,1,1,1,2,1,Computer Science,1,1,45,4,3,4,2,4,8,8,
