StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,xA1,xB1,xAB1,xA2,xB2,xAB2,xA3,xB3,xAB3,xA4,xB4,xAB4,xA5,xB5,xAB5,xA6,xB6,xAB6,xA7,xB7,xAB7,FreeResponse,PlantFood,GenesAnswer,Earth,Radioact,Lasers,Electrons,Continents,Gender,Antibiotics,degree,Degree_spec,God,Intuition,Science,Sex,Race/Ethnicity,Age,Education,Income,SC0,SC1
2017-10-28 12:52:49,2017-10-28 12:56:01,0,76.20.60.75,100,192,1,2017-10-28 12:56:01,R_27NM7xhqwH8KWTz,,,,,38.482894897461,-121.63980102539,anonymous,EN,,,,,,,,,,,,3,,,,,,,,,,"I don't think there's anything inherently wrong with what the superintendent did, but it may make the teachers unhappy, which is counterproductive to it's purpose. A better way would be to simply discuss it with the teachers.",2,1,1,2,2,1,1,1,2,2,,1,1,4,1,4,21,3,2,9,4
2017-10-28 12:52:26,2017-10-28 12:56:20,0,74.98.201.134,100,233,1,2017-10-28 12:56:21,R_dd4QrhD4E89TEbL,,,,,40.430999755859,-79.922698974609,anonymous,EN,,,,,,,,,,,,,,,2,,,,,,,"This seems like an ethical dilemma, much like providing certain medications to people in clinical trials, if there is a benefit to a treatment, everyone is entitled to that treatment, however, if the treatment isn't known to be good or bad overall, how do you decide which one is better or worse?

In this case, how do you know which one might be good for the individual, or bad depending on certain characteristics without first testing your hypothesis?",2,1,1,2,2,1,1,2,2,1,Neuroscience,1,1,5,1,5,32,4,5,8,3
2017-10-28 12:52:42,2017-10-28 12:56:35,0,107.208.149.93,100,232,1,2017-10-28 12:56:36,R_1Hek6Rj4ds7vrth,,,,,25.957000732422,-80.180000305176,anonymous,EN,5,,,,,,,,,,,,,,,,,,,,,"The doctor is considering affordability and toleration of side effects in prescribing need medication. Profit motive does not seem to get in the way of treatment. ",2,1,1,2,2,1,1,1,1,2,,1,3,5,1,3,24,4,3,8,5
2017-10-28 12:54:03,2017-10-28 12:57:14,0,97.123.45.5,100,190,1,2017-10-28 12:57:15,R_cM9703UMCOeGRzP,,,,,35.327499389648,-106.71769714355,anonymous,EN,,4,,,,,,,,,,,,,,,,,,,,"Crippling someone with debt over medication can't be great for blood pressure either.  An affordable, effective option would be the best for most people.",2,1,1,2,2,1,1,1,1,2,,1,1,5,1,2,33,3,3,8,3
2017-10-28 12:52:49,2017-10-28 12:57:40,0,73.106.18.22,100,291,1,2017-10-28 12:57:41,R_3FJAtwogktuUsMX,,,,,33.978500366211,-83.881103515625,anonymous,EN,,,,,,5,,,,,,,,,,,,,,,,I believe it is appropriate if the patients have no preference.  Both drugs are approved and patients are typically able to handle the side effects of each.  It is a good way to see which one is actually most effective without added risk to patients.,2,1,1,2,2,1,1,1,2,2,,4,2,5,2,1,35,4,6,9,7
2017-10-28 12:52:59,2017-10-28 12:57:46,0,99.203.14.110,100,286,1,2017-10-28 12:57:46,R_sMetPHAeTtCW4LL,,,,,41.881301879883,-87.844100952148,anonymous,EN,,,,,,,,,,,,,,,,,,4,,,,Helping people and building your career is both incredibly important,2,1,1,2,2,1,1,1,2,2,,3,3,5,1,3,24,3,2,9,7
2017-10-28 12:54:09,2017-10-28 12:57:54,0,73.203.151.191,100,224,1,2017-10-28 12:57:54,R_3rVAOqOIXQXMO0f,,,,,32.44889831543,-93.708801269531,anonymous,EN,,,,,,,,,,,,,,,,,,,,,3,"It could be a good idea in theory, but surely some calculations/studies could be performed to determine if this is actually a good idea before trying it out on the populace.",2,1,1,2,2,1,1,2,1,2,,4,2,4,1,3,28,4,2,7,8
2017-10-28 12:54:39,2017-10-28 12:57:56,0,72.200.222.37,100,197,1,2017-10-28 12:57:57,R_2XhZzruY1R0Vpgz,,,,,35.233001708984,-97.412200927734,anonymous,EN,,,,,3,,,,,,,,,,,,,,,,,There is very little evidence for Dr. Jones to make his decision and both drugs seem safe and effective.,2,1,1,2,2,1,1,1,2,1,Mechanical Engineering,1,1,5,1,3,28,6,6,9,3
2017-10-28 12:50:23,2017-10-28 12:57:57,0,104.238.46.38,100,453,1,2017-10-28 12:57:57,R_2ctOETcrAGJpCz6,,,,,38.774597167969,-75.139297485352,anonymous,EN,,,4,,,,,,,,,,,,,,,,,,,Doesn't seem to be enough testing to determine which the best drug is.  There are too many variables,2,1,1,1,2,1,1,2,2,2,,5,4,4,1,2,29,2,3,7,11
2017-10-28 12:53:51,2017-10-28 12:58:01,0,98.216.85.147,100,249,1,2017-10-28 12:58:01,R_5chH9VqyyLqsLtL,,,,,42.25959777832,-71.47029876709,anonymous,EN,,,,,,,,,,,,,4,,,,,,,,,Shelter is a main and expensive concern.  Making sure everyone's roof is solid frees people up to think about other things.,2,1,1,2,2,1,1,2,2,2,,2,1,4,2,3,47,4,2,8,5
2017-10-28 12:54:42,2017-10-28 12:58:26,0,74.110.62.14,100,224,1,2017-10-28 12:58:27,R_3rOiTq7TALMVZXN,,,,,42.714096069336,-78.929901123047,anonymous,EN,,,,,,,,,,,,,,4,,,,,,,,You need more than 1 month to really learn a trade. Not everyone will use the training they received when they leave either. It could end up being a waste of money.,2,1,2,2,2,1,1,1,2,2,,1,1,3,1,3,33,4,5,8,5
2017-10-28 12:51:37,2017-10-28 12:58:48,0,64.203.199.55,100,431,1,2017-10-28 12:58:49,R_yWsfY6ILKSXb9Yd,,,,,32.438903808594,-80.746597290039,anonymous,EN,,,,,,,,,,,,,,,,,5,,,,,"I think this is an excellent idea. In this kind of situation, there is a definite need for healthcare workers on the front lines. Since this is a difficult position to fill, congress would need to make it attractive to potential applicants. They want to get as many qualified applicants as possible. ",2,1,1,2,2,2,1,1,2,2,,5,3,3,2,3,34,4,4,8,11
2017-10-28 12:55:43,2017-10-28 12:59:25,0,75.168.132.253,100,222,1,2017-10-28 12:59:26,R_WlkepkkHrMlrOMN,,,,,45.072402954102,-93.187400817871,anonymous,EN,,,,,,,,,,,,,,,,,3,,,,,"While highlighting opportunities for promotions and professional development can be important for recruiting people to this program, the program should instead emphasize the opportunity employees will have to help others in need. This will draw a more empathetic group of applicants and better select for those that can help better.",2,1,1,2,2,1,1,1,2,1,Biology,3,1,5,1,4,24,5,4,9,5
2017-10-28 12:55:16,2017-10-28 12:59:29,0,107.77.204.23,100,252,1,2017-10-28 12:59:29,R_2zNrBLy1s1vEsDj,,,,,38.98420715332,-77.084197998047,anonymous,EN,,,,,,,,,,,,,,,,,,,5,,,"This is a small amount of money, not enough to live on, but still a decent amount. The job fairs will help people find work. ",2,1,1,2,2,1,1,1,2,2,,1,1,4,2,1,29,3,6,9,4
2017-10-28 12:57:04,2017-10-28 12:59:47,0,98.193.103.13,100,163,1,2017-10-28 12:59:47,R_1LjSmilWSdSFd8i,,,,,41.972793579102,-87.661598205566,anonymous,EN,,,,,,,,,,,,4,,,,,,,,,,"It seems like it is an idea that could be helpful, but I would add in the qualifier that the teachers should be able to choose if they preferred more vacation or a raise, so as to give them some agency",2,1,1,2,2,1,1,2,2,2,,2,1,5,1,3,33,4,3,8,4
2017-10-28 12:58:13,2017-10-28 13:00:03,0,107.143.14.54,100,109,1,2017-10-28 13:00:03,R_3kADihO5lI8rkBG,,,,,42.931396484375,-85.649696350098,anonymous,EN,,,,,,2,,,,,,,,,,,,,,,,I dunno. Only limiting patients to one drug will limit potential for variability and improvement.,2,1,1,2,2,1,1,2,1,1,Plant Biology,5,2,3,1,3,28,4,3,7,10
2017-10-28 12:56:44,2017-10-28 13:00:31,0,72.168.160.193,100,227,1,2017-10-28 13:00:31,R_pSLOHJyOUUo4Eud,,,,,37.751007080078,-97.821998596191,anonymous,EN,,,,,,,,,,,,,,,,,,4,,,,"I think their idea of using two different ways of advertising for health assistants is a good idea - rather than depend upon one method, they're using a couple different methods that may appeal to a different group of people.  ",2,1,1,2,1,1,1,1,2,2,,5,4,4,2,3,55,4,6,8,11
2017-10-28 12:52:34,2017-10-28 13:01:59,0,184.152.96.250,100,564,1,2017-10-28 13:01:59,R_3GwihoJzLRlAbUL,,,,,40.848297119141,-73.972503662109,anonymous,EN,,,,,,,,,,,,,,,,5,,,,,,"I believe this service will enable the poor nation to grow by taking care of the most elemental benefits/services that should be made available to its citizens; which is healthcare. Although an ideal situation would be to have doctors, this new initiative is one step in the right direction.",2,1,1,2,2,1,1,1,1,1,"B.S in Finance ",3,4,5,1,2,32,4,5,8,8
2017-10-28 12:59:51,2017-10-28 13:03:26,0,66.115.214.80,100,214,1,2017-10-28 13:03:26,R_1gNEIREULKHhs2X,,,,,42.974197387695,-96.631896972656,anonymous,EN,,,,,3,,,,,,,,,,,,,,,,,"Without further information, I cannot evaluate his choice. Perhaps drug B actually lowers blood pressure more effectively; side effects and affordability are only part of the picture.",2,1,1,2,2,1,1,1,2,2,,1,1,4,2,3,62,2,1,9,4
2017-10-28 12:53:35,2017-10-28 13:03:34,0,70.176.157.172,100,598,1,2017-10-28 13:03:35,R_1lhErzOv8WBdECO,,,,,33.573394775391,-112.25700378418,anonymous,EN,,,,,,,,5,,,,,,,,,,,,,,He is helping his employees plan for retirement,1,2,1,1,2,1,1,1,1,2,,3,3,5,2,3,27,3,2,5,7
2017-10-28 12:54:44,2017-10-28 13:03:44,0,100.1.222.33,100,540,1,2017-10-28 13:03:44,R_1NhbxnShWNcmyrQ,,,,,40.418701171875,-74.084602355957,anonymous,EN,,,,,,,5,,,,,,,,,,,,,,,I chose Very Appropriate because having more empoyees enroll in a retirement plan is beneficial both for the company and for employees. Providing employees a quality retirement plan can also help attract and keep quality workers.,2,1,1,2,2,2,1,2,1,2,,3,1,4,1,2,18,3,2,6,6
2017-10-28 13:02:28,2017-10-28 13:04:53,0,71.232.209.71,100,144,1,2017-10-28 13:04:53,R_2SiR1IhCFr00LSI,,,,,43.06770324707,-70.800796508789,anonymous,EN,,,,,,,,,,,,,,4,,,,,,,,"It will definitely help people learn skills but that doesn't mean they will escape poverty. Some will, but some will not.",2,1,1,2,2,1,1,1,2,2,,5,3,3,1,3,25,3,3,9,11
2017-10-28 13:02:01,2017-10-28 13:05:58,0,23.240.248.48,100,237,1,2017-10-28 13:05:58,R_2Xgic4MvAhVLGo4,,,,,34.108093261719,-118.22869873047,anonymous,EN,,,,,,,,,,,,,,,,4,,,,,,Inspiring people to join a good cause is fairly appropriate and could be an effective method of obtaining qualified recruits.,2,1,1,2,2,1,1,1,2,1,Computer Information Systems,1,1,5,1,3,37,4,1,9,3
2017-10-28 13:02:25,2017-10-28 13:06:04,0,172.58.31.108,100,218,1,2017-10-28 13:06:04,R_2dY2cyPllspYHr8,,,,,34.046295166016,-117.98490142822,anonymous,EN,,,5,,,,,,,,,,,,,,,,,,,He is doing this to test which one is the better option for his patients,2,1,1,2,2,2,1,1,1,2,,3,3,5,1,4,35,4,3,7,7
2017-10-28 13:03:05,2017-10-28 13:06:07,0,67.243.7.2,100,182,1,2017-10-28 13:06:08,R_3lK4ACW0y4kl352,,,,,41.448699951172,-74.46900177002,anonymous,EN,,,,,,,,,,2,,,,,,,,,,,,"If the teachers aren't doing a good job in the first place , they shouldn't be getting paid more.",2,1,1,2,2,1,1,2,2,2,,3,3,5,1,3,21,2,3,8,7
2017-10-28 13:01:58,2017-10-28 13:06:26,0,184.18.169.141,100,267,1,2017-10-28 13:06:26,R_SBiu6MZ5IZLaDdf,,,,,41.099594116211,-85.063499450684,anonymous,EN,,,,,,,,5,,,,,,,,,,,,,,This is appropriate because it will benefit the employees later on in life. It will help them in picking an investment fund.,2,1,1,2,2,1,1,1,2,1,Computer Engineering,1,1,5,1,3,31,4,6,9,3
2017-10-28 13:04:33,2017-10-28 13:07:12,0,68.9.66.86,100,159,1,2017-10-28 13:07:12,R_1H8G6ZwBaOh4U0q,,,,,41.705001831055,-71.460403442383,anonymous,EN,,,,,,,2,,,,,,,,,,,,,,,"I think that by offering more investment options, more employees will sign up.  Of course, more options do not mean better options.",2,1,1,2,1,1,1,1,1,2,,3,2,4,2,3,54,3,4,7,7
2017-10-28 13:03:38,2017-10-28 13:08:13,0,97.115.218.139,100,274,1,2017-10-28 13:08:13,R_Y9zWJqneGWDEHSx,,,,,32.221099853516,-110.8237991333,anonymous,EN,,,,,,,,,2,,,,,,,,,,,,,It seems that the CEO is taking liberties with his employee's financial future.  He seems more interested in getting people to sign up than to get them to sign up for the retirement plan that's right for them.,2,1,1,2,2,2,1,1,2,2,,2,1,4,2,3,52,3,1,8,5
2017-10-28 13:06:50,2017-10-28 13:08:49,0,97.120.25.64,100,119,1,2017-10-28 13:08:49,R_1q1zJyVi72rPPSO,,,,,45.553298950195,-122.55970001221,anonymous,EN,,,,,,,,,,,,,,,,,,,5,,,People who are unemployed need help. I think this was a very reasonable decision by congress.,2,1,1,2,1,1,1,1,2,2,,1,1,4,2,3,28,4,2,8,4
2017-10-28 13:08:46,2017-10-28 13:11:05,0,142.196.250.242,100,139,1,2017-10-28 13:11:06,R_2zBcM9x8vK5gb1l,,,,,28.676605224609,-81.199096679688,anonymous,EN,3,,,,,,,,,,,,,,,,,,,,,"The passage does not specify what Drug A is so I am unable to answer this question with confidence. ",2,1,1,1,2,1,1,1,1,2,,4,1,4,2,3,27,4,2,7,7
2017-10-28 13:08:24,2017-10-28 13:11:37,0,98.254.68.95,100,193,1,2017-10-28 13:11:38,R_3kNQZemp9ThBn1D,,,,,25.829803466797,-80.28630065918,anonymous,EN,,,,,,,,,,,,,,,,,,,,4,,its fair to compensate the employees whether or not they're working,2,1,1,2,2,1,1,2,2,1,BME,3,3,4,1,"2,3",27,4,5,8,8
2017-10-28 13:04:47,2017-10-28 13:11:53,0,76.183.136.141,100,426,1,2017-10-28 13:11:54,R_1JPF3Tph3o9MdD7,,,,,32.85920715332,-97.081901550293,anonymous,EN,,5,,,,,,,,,,,,,,,,,,,,Its a good treatment that is affordable and low on side effects. I really like how he is concerned about price and side effects.,2,1,1,2,1,1,1,1,2,2,,4,3,2,1,2,32,4,4,8,11
2017-10-28 13:09:20,2017-10-28 13:13:02,0,73.68.29.68,100,222,1,2017-10-28 13:13:03,R_1QlszpKjnhaqBfO,,,,,42.966094970703,-70.988098144531,anonymous,EN,,,,,,,,,,,,,,,,,,,4,,,"It is a way to financially support those who have been unable to find work while ensuring that at least some effort is put into entering the labor force. There are more innovative and appropriate ways to encourage re-entry into the labor force though. ",2,1,1,2,2,1,1,2,2,1,Math and Physics,3,1,4,1,3,30,4,5,8,6
2017-10-28 13:09:35,2017-10-28 13:13:23,0,72.239.129.209,100,227,1,2017-10-28 13:13:23,R_0jLwpNs52WtHSWR,,,,,28.173706054688,-80.599700927734,anonymous,EN,,,,,,,,,,,,,3,,,,,,,,,"It's a good gesture, but I'm not really sure what it does in terms of helping people in poverty per se.  Maybe in that it helps people who need roofs to not have to foot the bill for that? But otherwise I'm not really seeing it.  But it's also not bad.  ",2,1,1,2,2,1,1,2,2,1,Aerospace Engineering and Physics,3,1,5,1,3,29,6,3,8,5
2017-10-28 13:09:47,2017-10-28 13:13:34,0,67.171.1.82,100,226,1,2017-10-28 13:13:34,R_1n7QpuU79CIRbFl,,,,,47.739593505859,-122.34260559082,anonymous,EN,,,,,,,,,,4,,,,,,,,,,,,"teachers are not paid enough so the bonus is helpful to their happiness in teaching. However, it would be better if they were just paid well to begin with.",2,1,1,2,2,1,1,1,1,2,,1,1,5,2,3,63,3,2,8,3
2017-10-28 13:07:36,2017-10-28 13:13:38,0,73.138.136.97,100,362,1,2017-10-28 13:13:38,R_1eEQ3PXaYhXFYSk,,,,,25.76579284668,-80.234901428223,anonymous,EN,,,,3,,,,,,,,,,,,,,,,,,"Both drugs provide the same benefit with the same costs. Doctor Jones choosing drug A has no appropriateness based on the provided information. ",2,1,1,2,2,1,1,1,2,1,Civil Engineering,4,4,5,1,2,27,4,6,9,9
2017-10-28 13:09:47,2017-10-28 13:13:41,0,99.108.83.14,100,234,1,2017-10-28 13:13:41,R_24jfzIbjhuzg9dj,,,,,35.326995849609,-97.555099487305,anonymous,EN,,,,,,,,5,,,,,,,,,,,,,,"it is 100% correct for the CEO to encourage plan participation. I fact, he could do more. 
he could change the plan to make participation an automatic default choice for all new employees.
they would need to opt out of participation if they did not wish to contribute ",2,1,1,2,2,1,1,1,2,2,,5,4,3,1,3,53,4,5,9,12
2017-10-28 13:09:07,2017-10-28 13:13:45,0,47.201.186.235,100,278,1,2017-10-28 13:13:45,R_3kOngiaGxyxUObO,,,,,27.965805053711,-82.800102233887,anonymous,EN,,,,,,,,,,,,,,,,,,,,,4,If a person is not disabled and able to work then  they should.  I believe that government help in finding jobs and job placement is fantastic.,2,1,1,2,1,1,1,1,1,2,,5,5,4,1,3,49,3,2,7,12
2017-10-28 13:09:16,2017-10-28 13:15:04,0,96.59.27.60,100,348,1,2017-10-28 13:15:05,R_1FRJ7U1AHdtdiE1,,,,,28.014495849609,-82.69229888916,anonymous,EN,,,,,,,,,,,4,,,,,,,,,,,"If an increase in teacher happiness leads to better student performance, then giving the teachers additional time off should qualify as an action that would make them happier at their job, thus leading to better teaching and therefore better student performance.",2,1,1,2,2,1,1,1,2,2,,1,1,4,1,3,27,4,2,9,4
2017-10-28 13:11:31,2017-10-28 13:15:11,0,64.138.238.73,100,220,1,2017-10-28 13:15:12,R_1O0oF1McGSQ1GI9,,,,,33.635894775391,-79.02799987793,anonymous,EN,,,,4,,,,,,,,,,,,,,,,,,"He doesn't have any evidence that this is not the best drug for the patients he sees. He is going with what he knows and all side effects are similar. There is no reason he shouldn't prescribe patients this drug, although he didn't do much of his own research. ",2,1,1,2,2,1,1,2,2,2,,3,2,4,2,3,29,4,3,8,7
2017-10-28 13:08:30,2017-10-28 13:17:37,0,117.220.208.117,100,547,1,2017-10-28 13:17:37,R_1DGVCZM4cKHuiOl,,,,,23.033294677734,72.61669921875,anonymous,EN,,,,,,,,,,,2,,,,,,,,,,,"To keep teachers happy vacation is not the solution to keep them happy. Other things are also important for the teachers. For example, good environment, all facilities available and cleanliness. Salary to be paid on time.",2,2,1,2,2,1,1,1,2,1,Electronics and Telecommunications,4,4,5,1,4,32,6,5,8,9
2017-10-28 13:12:23,2017-10-28 13:18:12,0,73.199.214.177,100,349,1,2017-10-28 13:18:12,R_24dbin5h9HYTGBE,,,,,39.599594116211,-74.368698120117,anonymous,EN,,4,,,,,,,,,,,,,,,,,,,,"The side effects are manageable and the price of the drug is affordable, but I didn't choose very appropriate because I feel as though the doctor may be doing his patients a disservice by not trying to adjust their diet and exercise to combat the high blood pressure naturally.",2,1,1,2,2,1,1,1,2,1,"Biology ",4,2,4,1,"2,3",37,3,2,9,8
2017-10-28 13:14:07,2017-10-28 13:18:32,0,107.77.229.65,100,265,1,2017-10-28 13:18:33,R_9oeKJVQdPOK7gCR,,,,,34.054397583008,-118.2440032959,anonymous,EN,,,,,,,,,2,,,,,,,,,,,,,"It is good that he is deliberately trying to help his employees, however, the employees should all be treated the same and given the same opportunities. In the end, it is the employees choice whether or not to save for their retirement.  ",2,1,1,2,2,1,2,1,2,2,,5,5,4,1,2,37,6,6,8,12
2017-10-28 13:16:30,2017-10-28 13:20:33,0,76.5.44.147,100,243,1,2017-10-28 13:20:33,R_eM3F2yCGxlE5Nvj,,,,,28.602401733398,-81.358901977539,anonymous,EN,4,,,,,,,,,,,,,,,,,,,,,Doctors are generally supposed to do what they can for their patients best interest.,2,1,1,2,2,1,1,1,2,2,,3,1,5,1,5,31,3,3,9,5
2017-10-28 13:16:43,2017-10-28 13:20:46,0,97.125.98.54,100,243,1,2017-10-28 13:20:46,R_2rPzlo11S2zogZp,,,,,44.036407470703,-123.05470275879,anonymous,EN,,,,,,,,,,,,,,5,,,,,,,,i think it is a great way to empower people. people in poverty will find a way to help themselves out of poverty by learning a trade to support themselves.,2,2,1,2,2,1,1,1,2,2,n/a,5,2,5,2,3,36,3,2,8,8
2017-10-28 13:18:33,2017-10-28 13:21:09,0,100.1.228.213,100,156,1,2017-10-28 13:21:09,R_4ZyLdWpR9wqSaad,,,,,40.653396606445,-74.346298217773,anonymous,EN,,,,,5,,,,,,,,,,,,,,,,,"He's a doctor.  He knows about the benefits and the risks.  I would trust his decision. ",2,1,1,2,2,1,1,1,2,2,,4,4,2,1,4,23,3,4,9,12
2017-10-28 13:16:30,2017-10-28 13:21:30,0,172.58.75.95,100,300,1,2017-10-28 13:21:31,R_2PiATT0es3VQMpi,,,,,36.175003051758,-115.13719940186,anonymous,EN,,,,,,,,,,,,,,,,,,4,,,,I can see how this would work. I think it's a good plan overall and I can relate to why they would do it like this. It would get a variety of candidates,2,1,1,2,2,1,1,1,2,2,,5,4,2,2,3,30,3,3,9,13
2017-10-28 13:16:31,2017-10-28 13:21:58,0,74.74.250.244,100,327,1,2017-10-28 13:21:59,R_2EnKZGPcR7axdgG,,,,,42.832595825195,-77.309600830078,anonymous,EN,,,,,,,,,,,,2,,,,,,,,,,I don't think he could do this because of contracts. If possible I think the bonus would be better because they get enough time off when the kids are off and if they were given more days off it would hurt the kids because their regular teacher could be out of school because of extra time off,2,1,1,2,1,1,1,1,2,2,,5,4,4,2,3,60,3,4,8,11
2017-10-28 13:15:25,2017-10-28 13:21:59,0,209.6.104.128,100,394,1,2017-10-28 13:21:59,R_3NDG0qMODZ5CrK3,,,,,42.294097900391,-71.054298400879,anonymous,EN,,,3,,,,,,,,,,,,,,,,,,,not sure if ethical or not,2,1,1,2,2,2,1,2,2,2,,2,1,5,2,3,30,2,2,7,4
2017-10-28 13:19:26,2017-10-28 13:22:15,0,75.97.162.56,100,168,1,2017-10-28 13:22:15,R_8iReE4HsxrgMvyV,,,,,40.997802734375,-76.791297912598,anonymous,EN,,,,,,,,,,,,,,,4,,,,,,,"It makes sense to teach a trade to improve employment ",2,1,1,2,2,1,1,1,2,1,"Meteorology ",5,4,5,2,3,35,6,3,9,10
2017-10-28 13:18:27,2017-10-28 13:23:49,0,97.99.153.105,100,322,1,2017-10-28 13:23:50,R_RnroL6aaJnZZt6x,,,,,32.778106689453,-96.955497741699,anonymous,EN,,,,,,,,,,,,,,,,,,,,4,,"Because finding a decent jobs are difficult these days to support yourself, especially if you get laid off.I think this idea would be ok is enough to pay some bills etc.",2,1,1,1,1,1,1,1,2,2,,2,3,3,2,4,25,3,2,7,8
2017-10-28 13:22:16,2017-10-28 13:24:49,0,73.197.73.68,100,153,1,2017-10-28 13:24:50,R_rqbD4RVMqewtcu5,,,,,39.841293334961,-74.9375,anonymous,EN,,,,,,,,,,,,,,,,,3,,,,,The description doesn't go in to what the salary or benefits are.  They say they want to attract the best people it can but the position itself doesn't sound very attractive without good benefits.,2,1,1,2,2,1,1,1,2,2,,3,3,4,1,3,26,4,4,9,8
2017-10-28 13:17:31,2017-10-28 13:24:50,0,50.30.97.231,100,438,1,2017-10-28 13:24:50,R_1JPfUHj989zQlTZ,,,,,34.189407348633,-97.160301208496,anonymous,EN,,,,,,,,,,,,,,,,,4,,,,,I chose somewhat appropriate because it could help people who have no access to medical care. But these people may also not be qualified enough to provide serious medical care.,2,1,1,2,2,1,1,1,2,2,,1,1,5,2,3,26,3,1,9,3
2017-10-28 13:19:41,2017-10-28 13:24:52,0,73.144.111.74,100,308,1,2017-10-28 13:24:52,R_1dzcoYSaTzJeHjw,,,,,42.643905639648,-83.050399780273,anonymous,EN,,,,4,,,,,,,,,,,,,,,,,,"I guess the doctor is choosing the drug he thinks is best for his patients. That being said, I think he should focus on teaching his patients to make lifestyle and diet changes instead to deal with their high blood pressure, but I guess this isn't an attractive option since it wouldn't make him any money.",2,1,1,2,1,1,1,1,2,2,,1,1,5,2,3,44,3,1,8,3
2017-10-28 13:21:17,2017-10-28 13:25:09,0,75.82.181.59,100,232,1,2017-10-28 13:25:10,R_2WvbBY7RUlk00Wa,,,,,33.833801269531,-118.2924041748,anonymous,EN,,,4,,,,,,,,,,,,,,,,,,,"It was appropriate because the concept of trial and error (which is essentially what happens when drugs make it to human trials) is a valid concept. 

The part that was questionable is that the drug outcomes isn't enough to determine whether or not a drug is successful for each patient. Drugs should be prescribed on a case by case basis. If Drug A has less successful results, it doesn't disqualify it for a patient as being the better option.",2,1,1,2,2,1,1,1,2,2,,4,2,5,1,4,22,4,6,9,7
2017-10-28 13:20:43,2017-10-28 13:25:19,0,174.28.73.115,100,275,1,2017-10-28 13:25:19,R_2QyUZXB8qZloWoe,,,,,35.144500732422,-106.64469909668,anonymous,EN,,,,,,,,,,4,,,,,,,,,,,,"I chose only somewhat appropriate, because while it is an action that can benefit the teachers' happiness and well-being it is only a once-a-year event. It makes me wonder how effective it would be long-term. Maybe weekly lunch or small gifts for teachers like water bottles, movie tickets, or gift cards spaced throughout the year would be a better option.",2,1,1,2,2,1,1,1,2,2,,4,2,5,2,3,30,3,2,9,7
2017-10-28 13:15:58,2017-10-28 13:25:38,0,37.157.215.70,100,580,1,2017-10-28 13:25:38,R_1ODFrS4YUiCxnoA,,,,,40.181106567383,44.513595581055,anonymous,EN,,,,,,,,,,,,,,,,4,,,,,,This is the way congress tries to help people,2,2,1,1,1,2,1,2,1,1,engineering,3,4,4,1,3,27,6,2,3,9
2017-10-28 13:18:31,2017-10-28 13:25:40,0,71.90.222.172,100,429,1,2017-10-28 13:25:41,R_ONd0vFUQFxjlLgd,,,,,34.040802001953,-84.166496276855,anonymous,EN,,,,,,,,,,,,,,,4,,,,,,,"I chose this option because it is helping people in various ways, if one group gets a roof for their family and the other group gets to learn a trade it will benefit in both ways. I think this idea is a good one as long as the charity continues to help.",2,1,1,2,2,1,1,1,1,2,,2,2,4,2,1,24,3,1,8,6
2017-10-28 13:22:36,2017-10-28 13:27:45,0,69.145.124.139,100,309,1,2017-10-28 13:27:45,R_3IcaXzkn6WOQJoV,,,,,39.063903808594,-108.55069732666,anonymous,EN,,,,,,,,4,,,,,,,,,,,,,,"Because he is encouraging people not forcing them and he is highlighting the most popular investment funds, if they choose to invest, they can still choose their own investment funds.",2,1,1,2,2,2,1,1,1,2,,3,2,4,2,3,39,3,1,7,7
2017-10-28 13:24:05,2017-10-28 13:28:07,0,71.171.97.103,100,241,1,2017-10-28 13:28:07,R_Q4fzHXr7nabkIiR,,,,,39.1748046875,-77.532600402832,anonymous,EN,,,,,,,,,,,,5,,,,,,,,,,"I think that either option would motivate the teachers to work harder & would also make them come to work happier, therefore they'd be more productive.",2,1,1,2,2,1,1,2,1,2,,1,2,4,1,3,22,3,6,7,5
2017-10-28 13:25:25,2017-10-28 13:28:31,0,96.245.188.242,100,185,1,2017-10-28 13:28:31,R_1kM6tAHf6ep75yt,,,,,40.187698364258,-75.005798339844,anonymous,EN,,,,,,2,,,,,,,,,,,,,,,,"He cannot just give only one drug at the end because some patients may not be able to take that drug, and in that case will need the other one. It also depends on various complications of the drugs and how they interact with each person on an individual level. ",2,1,1,2,2,1,1,1,2,2,,5,4,4,2,3,21,3,3,9,11
2017-10-28 13:24:21,2017-10-28 13:28:55,0,68.205.68.249,100,274,1,2017-10-28 13:28:56,R_1DSI2cM1Lby5VtG,,,,,28.534103393555,-81.164703369141,anonymous,EN,,,,,,,,,,,2,,,,,,,,,,,"The superintendent is assuming that giving the teachers time off will make them happy. But research doesn't state what actually makes teachers happy. ",2,1,1,2,1,1,1,1,2,1,Psychology,1,1,4,2,"2,3",24,4,2,8,4
