StudyType,ExperimentCode_MS,StudyDescription,R File,pid,Scenario,genericCond,scenarioCond,policyOrAB,cond,dv,Duration,ResponseId,FreeResponse,Disagreement,dv_binary,Objection,condLabel,BenefitFinal,LearningFinal,AbsenceHarmFinal,EqualityFinal,PhysicalRiskFinal,OtherRiskFinal,IneffectiveFinal,NotEnoughInformationFinal,RandomizationFinal,ExperimentationFinal,InequalityFinal,NoEquipoiseFinal,BadDesignFinal,NoticeFinal,ConsentFinal,TooLongFinal,PickAPolicyFinal,GoodIntentFinal,BadIntentFinal,StatusQuoFinal,PatientConfidenceFinal,CoddledExpertsFinal,WorkHasAlreadyBeenDoneFinal,AgentsAlreadyKnowFinal,AgentsShouldAlreadyKnowFinal,ExpertsAlreadyKnowFinal,ExpertsShouldAlreadyKnowFinal,ParticipantKnowsBestFinal,PatientAlreadyShouldKnowFinal,BenefitSA,BenefitWC,LearningSA,LearningWC,AbsenceHarmSA,AbsenceHarmWC,EqualitySA,EqualityWC,PhysicalRisk/HarmSA,PhysicalRisk/HarmWC,OtherRisk/HarmSA,OtherRisk/HarmWC,IneffectiveSA,IneffectiveWC,NotEnoughInfoSA,NotEnoughInformationWC,RandomizationSA,RandomizationWC,ExperimentationSA,ExperimentationWC,InequalitySA,InequalityWC,NoEquipoiseSA,NoEquipoiseWC,BadDesignSA,BadDesignWC,NoticeSA,NoticeWC,ConsentSA,ConsentWC,TooLongSA,TooLongWC,PickAPolicySA,PickAPolicyWC,GoodIntentSA,GoodIntentWC,BadIntentSA,BadIntentWC,StatusQuoSA,StatusQuoWC,PatientConfidenceSA,PatientConfidenceWC,CoddledExpertsSA,CoddledExpertsWC,WorkHasAlreadyBeenDoneSA,WorkHasAlreadyBeenDoneWC,AgentsAlreadyKnowSA,AgentsAlreadyKnowWC,AgentsShouldAlreadyKnowSA,AgentsShouldAlreadyKnowWC,ExpertsAlreadyKnowSA,ExpertsAlreadyKnowWC,ExpertsShouldAlreadyKnowSA,ExpertsShouldAlreadyKnowWC,ParticipantKnowsBestSA,ParticipantKnowsBestWC,PatientAlreadyShouldKnowSA,PatientAlreadyShouldKnowWC,NecessaryRevealSA,AmbiguousSA,Disagreement
Experiment,3,ManyDomains,abE12,479,DrugTeach,AB,AB Test,AB Test,xAB2,3,270,R_1Ka6xPzmjZZzV9Y,"Approved products, the doctor is only trying to determine which is best. At least he's not on the payroll of drug company A or B",0,0,Non-Object,DrugTeach.AB,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Experiment,3,ManyDomains,abE12,502,DrugTeach,AB,AB Test,AB Test,xAB2,4,219,R_21ERySWdImjqISp,"I think it's a good way to find out which drug is better however I'm not sure how moral or ethical it is. Each patient should be treated individually and prescribed whatever drug works best but if Dr. Jones does not know which drug works best I think this ""experiment"" is appropriate.",0,0,Non-Object,DrugTeach.AB,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
Experiment,3,ManyDomains,abE12,554,DrugTeach,AB,AB Test,AB Test,xAB2,4,333,R_2DYAGF4C0QSP1nv,"While the basis of his decision appears sound, ie both drugs are affordable, there is an even split between the doctors in his office that prescribe them, it still seems as if there should be some choice in prescribing them based on an individual patients response to the drug.  It would be to say, well pain relievers still do pretty much the same thing so take whatever you want, and that is not the case.",0,0,Non-Object,DrugTeach.AB,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
Experiment,3,ManyDomains,abE12,593,DrugTeach,AB,AB Test,AB Test,xAB2,5,672,R_wZvBlibeCHVOYWR,"Considering both drugs are safe, effective, affordable and side affects are tolerable, I think what Dr. Jones is doing is commendable.  I would have a different view if we didn't know the effects of the drugs.",0,0,Non-Object,DrugTeach.AB,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Experiment,3,ManyDomains,abE12,604,DrugTeach,AB,AB Test,AB Test,xAB2,5,246,R_u1BcdY5KNOJ38Ln,He choose the best thing for the patient. He is not truing to make money from them and put their life in danger.,0,0,Non-Object,DrugTeach.AB,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Experiment,3,ManyDomains,abE12,635,DrugTeach,AB,AB Test,AB Test,xAB2,5,476,R_tY6PkIDjIma8SXf,He is trying to determine the better drug out of the two,0,0,Non-Object,DrugTeach.AB,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Experiment,3,ManyDomains,abE12,682,DrugTeach,AB,AB Test,AB Test,xAB2,4,131,R_r9K48FtWeVglg5z,"He doesn't know which one is better so instead of giving drugs to patients arbitrarily, he's obtainining new information with his method.",1,0,Non-Object,DrugTeach.AB,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Experiment,3,ManyDomains,abE12,698,DrugTeach,AB,AB Test,AB Test,xAB2,5,264,R_Ast0bnCTEiK7UqZ,seems like the best way to figure out which drug really is the better one.,0,0,Non-Object,DrugTeach.AB,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Experiment,3,ManyDomains,abE12,807,DrugTeach,AB,AB Test,AB Test,xAB2,5,288,R_2rU55Tvp9j6g2WJ,"Doctor Jones is trying to find which drug is the best one for his patients. Either drug is affordable and the side effects are tolerable, but no one knows whether Drug A or B is better. Finding which one is best seems like a no brainer.",1,0,Non-Object,DrugTeach.AB,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Experiment,3,ManyDomains,abE12,853,DrugTeach,AB,AB Test,AB Test,xAB2,4,189,R_3WaGZ55uC8exTFL,I think he's making the right move for the most part. But sometime what works for someone may not work for the other.,1,0,Non-Object,DrugTeach.AB,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
Experiment,3,ManyDomains,abE12,901,DrugTeach,AB,AB Test,AB Test,xAB2,5,221,R_ykWTWqYwPyxerUR,Both drugs are approved by the FDA. The patients are not being given placebo. We don't know which drug will work best for all of the patients.,0,0,Non-Object,DrugTeach.AB,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Experiment,3,ManyDomains,abE12,917,DrugTeach,AB,AB Test,AB Test,xAB2,4,427,R_3J41aNjWqWglA5z,The patients should be aware of the study if they are part of it.  If he explains what he is doing and the potential differences between the two options then it might be okay.,0,0,Non-Object,DrugTeach.AB,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Experiment,3,ManyDomains,abE12,941,DrugTeach,AB,AB Test,AB Test,xAB2,5,340,R_1DUuURSlICWnjZy,"I believe the doctor is trying to get the best results for his patients.

",0,0,Non-Object,DrugTeach.AB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Experiment,3,ManyDomains,abE12,965,DrugTeach,AB,AB Test,AB Test,xAB2,3,146,R_2QJWN71gm5B9grG,fairness,0,0,Non-Object,DrugTeach.AB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Experiment,3,ManyDomains,abE12,988,DrugTeach,AB,AB Test,AB Test,xAB2,4,220,R_3PcxtggChxaCAGs,"He honestly wants the best for his patients and since the drugs are apparently similar and he's unsure about which is better, he decides to test it",0,0,Non-Object,DrugTeach.AB,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Experiment,3,ManyDomains,abE12,1011,DrugTeach,AB,AB Test,AB Test,xAB2,5,201,R_3GADq6sRkCQS6of,Thats how he can decide which is better.,0,0,Non-Object,DrugTeach.AB,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Experiment,3,ManyDomains,abE12,1045,DrugTeach,AB,AB Test,AB Test,xAB2,4,517,R_2cde7Lw6i0pR9q4,"I choose my answer because for him to be consistent and know which drugs works best, he must have to experiment on them",0,0,Non-Object,DrugTeach.AB,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Experiment,3,ManyDomains,abE12,1072,DrugTeach,AB,AB Test,AB Test,xAB2,4,348,R_R4RzVd2A0g6g8ud,Trail and error is the only way in this case to determine what is the best drug to use for these patients. Being able to figure out what medication works best with less effects I think would be the goal for anyone.,0,0,Non-Object,DrugTeach.AB,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Experiment,3,ManyDomains,abE12,1081,DrugTeach,AB,AB Test,AB Test,xAB2,4,1465,R_BJ2b3DmleBe7yrT,I think Doctor Jones's decision is somewhat appropriate for the current medical industry because this is similar to what many doctors actually do. All patients should be aware that when they enter the doctors office they may be subject to guinea-pig-like testing.,1,0,Non-Object,DrugTeach.AB,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Experiment,3,ManyDomains,abE12,1177,DrugTeach,AB,AB Test,AB Test,xAB2,4,344,R_25szpAxuCo3KS5X,"It seems like he has no great preference at the moment. Other doctors could give him equally valid arguments for A or B, so he is being open minded. In the end he will make a better and more educated decision.",0,0,Non-Object,DrugTeach.AB,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Experiment,3,ManyDomains,abE12,1179,DrugTeach,AB,AB Test,AB Test,xAB2,5,537,R_2tMeAgWM7Hu2YoS,"As long as both drugs are effective, safe, and affordable to the patients this does not seem inappropriate. He should consider telling the patients but it isn't a necessity. Telling them what he is doing and more importantly why he is doing it will build a relationship of trust between doctor and patient.",0,0,Non-Object,DrugTeach.AB,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Experiment,3,ManyDomains,abE12,1205,DrugTeach,AB,AB Test,AB Test,xAB2,5,173,R_1oaUpBh06TGnL7E,He looks at the patient and sees what is best for him.  He takes things on a case by case basis.,1,0,Non-Object,DrugTeach.AB,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Experiment,3,ManyDomains,abE12,1280,DrugTeach,AB,AB Test,AB Test,xAB2,4,359,R_1FqrwL1wBa1NQtz,"Because if both drugs are just as affordable with equivalent side affects, I think it is reasonable for the doctor to manage his patients with both medications so that he can determine for himself which medication he prefers to prescribe. I think that it is better than only going based on the opinions with other doctors. I do think that he still needs to keep an open conversation with his patients and inform them that there are options other than the one medication that they are given.",1,0,Non-Object,DrugTeach.AB,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Experiment,3,ManyDomains,abE12,1314,DrugTeach,AB,AB Test,AB Test,xAB2,4,189,R_9Lw7GUmlIKR6usN,"Although this is logical methodology, the literature and Peer review available for the drugs should be highly considered as well.",0,0,Non-Object,DrugTeach.AB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Experiment,3,ManyDomains,abE12,1358,DrugTeach,AB,AB Test,AB Test,xAB2,3,452,R_1r857dGVHsfrRFg,Medications are trial and error.,1,0,Non-Object,DrugTeach.AB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Experiment,3,ManyDomains,abE12,1404,DrugTeach,AB,AB Test,AB Test,xAB2,4,432,R_3e1RAJcNLaYx9iM,i think that is appropriate the doctors  Jone decision. he is just looking for the drugs that have the best result over all the patients. he is looking for the best probability over a series of trials.,0,0,Non-Object,DrugTeach.AB,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Experiment,3,ManyDomains,abE12,1449,DrugTeach,AB,AB Test,AB Test,xAB2,5,262,R_3JDFtdIj9el97E8,Just seems reasonable. Of course I am assuming there are no other factors influencing his choices.,0,0,Non-Object,DrugTeach.AB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Experiment,3,ManyDomains,abE12,1459,DrugTeach,AB,AB Test,AB Test,xAB2,5,291,R_3FJAtwogktuUsMX,I believe it is appropriate if the patients have no preference.  Both drugs are approved and patients are typically able to handle the side effects of each.  It is a good way to see which one is actually most effective without added risk to patients.,1,0,Non-Object,DrugTeach.AB,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
Experiment,3,ManyDomains,abE12,1535,DrugTeach,AB,AB Test,AB Test,xAB2,4,328,R_2zjO0jKVcChSNDa,Since both drugs are appropriate he wants to go a step further and learn which is better with his group of patients rather than choosing randomly.,0,0,Non-Object,DrugTeach.AB,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Experiment,3,ManyDomains,abE12,1554,DrugTeach,AB,AB Test,AB Test,xAB2,5,332,R_2OYJBXrxzNJylCO,"If the drugs treat the same problem, are both affordable, both have limited side affects, and the doctor receives no kick-backs from either drug company, the frequency or randomness of the prescription doesn't matter, in my opinion.",0,0,Non-Object,DrugTeach.AB,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Experiment,3,ManyDomains,abE12,1587,DrugTeach,AB,AB Test,AB Test,xAB2,3,580,R_SBmDM4I2jiTZ2Kt,"If there are no known differences prior to the experiment, then it seems like it would be reasonable to take advantage of the fact that the patients would have already been assigned one of those drugs. However, it would be appropriate if Doctor Jones let his patients be aware of the experiment that he is conducting.",1,0,Non-Object,DrugTeach.AB,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Experiment,3,ManyDomains,abE12,1617,DrugTeach,AB,AB Test,AB Test,xAB2,4,294,R_2CPb9bgvAL54qha,"It's a reasonable way to determine how effective the seperate drugs are. The only issue is that it's not a proper scientific test. There's no control group, the patients haven't given permission, its not being done under close observation, and everyone's different so the data won't be completely accurate as the drugs may react differently depending on the person. All that being said, if the choice is drug A or drug B and he has no way of knowing which is better, and there is no danger to the patients, if he notices one is more effective than the other this would be a sort of alright way to go about testing it.",0,0,Non-Object,DrugTeach.AB,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Experiment,3,ManyDomains,abE12,1636,DrugTeach,AB,AB Test,AB Test,xAB2,5,203,R_1M4hWjMnLZqIaQa,Both are safe and can be effective.  Dr jones is using sound methods to determine which is better.,1,0,Non-Object,DrugTeach.AB,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Experiment,3,ManyDomains,abE12,1657,DrugTeach,AB,AB Test,AB Test,xAB2,4,238,R_1MKZQU01gtj2Qqi,I think it is okay as long as he does all the research and talks to the other doctors to find out why they choose drug a or drug B.,1,0,Non-Object,DrugTeach.AB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Experiment,3,ManyDomains,abE12,1681,DrugTeach,AB,AB Test,AB Test,xAB2,4,135,R_vAGihKR8zcQ4sLv,He is trying to prescribe the best drugs to his patients n,0,0,Non-Object,DrugTeach.AB,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Experiment,3,ManyDomains,abE12,1712,DrugTeach,AB,AB Test,AB Test,xAB2,4,313,R_2xRdSCQPRCliJZ5,"I believe it is appropriate because it is one of the only ways we can learn what works.  We need to test  on people to understand the outcomes, and in the long run the ones who had the worse treatment can switch.",0,0,Non-Object,DrugTeach.AB,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Experiment,3,ManyDomains,abE12,1728,DrugTeach,AB,AB Test,AB Test,xAB2,3,198,R_2ZQuiVeqOhaOFi0,"Dr. Jones probably shouldn't be running an experiment an unknowing participants, but he's doing it for good reason and may result in positive benefits.",0,0,Non-Object,DrugTeach.AB,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Experiment,3,ManyDomains,abE12,1774,DrugTeach,AB,AB Test,AB Test,xAB2,4,193,R_2e9EbIte08ICFm1,"Although the experiment didn't seem 100 percent scientific, it may provide some insight into how effective each medication is.",0,0,Non-Object,DrugTeach.AB,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Experiment,3,ManyDomains,abE12,1811,DrugTeach,AB,AB Test,AB Test,xAB2,4,745,R_1dMrLLPnNvzblGn,It is somewhat appropriate to attempt to see if one is really working better than the other.  It could help in his choice to provide the better one.  I year is enough time to see if there is actually any result that could benefit his patients.,0,0,Non-Object,DrugTeach.AB,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Experiment,3,ManyDomains,abE12,1813,DrugTeach,AB,AB Test,AB Test,xAB2,4,579,R_vUe5vQSGTNYiCc1,I choose my answer because a control group was used which is the way I understand studies should go when you are trying to find out the side effects of something.,1,0,Non-Object,DrugTeach.AB,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
