,ID,Time Started,Time Finished,dv,free_response,condition,raw_condition,polarity,Gender,Race,Age,Education,Income,duration,numerical_dv
89,-907770180,5/2/18 18:08,5/2/18 18:08,Somewhat inappropriate,nope,afixed,a,fixed,male,white,25 - 34,high_school,lower_ii,6,2
90,152316351,5/2/18 18:05,5/2/18 18:05,Neither inappropriate nor appropriate,just depends,afixed,a,fixed,male,white,25 - 34,vocational_technical_college,lower_ii,8,3
91,-715514751,5/2/18 18:04,5/2/18 18:05,Somewhat appropriate,Because as a doctor he is making the right decision to insure his patients get the right care.,afixed,a,fixed,female,white,25 - 34,high_school,lower_ii,36,4
92,1099885633,5/2/18 18:14,5/2/18 18:14,Neither inappropriate nor appropriate,i really have never abused drugs so i dont know what it would be like for someone on them,afixed,a,fixed,male,white,25 - 34,university,lower_ii,21,3
93,-1086018290,5/2/18 18:04,5/2/18 18:05,Somewhat appropriate,"Since both medications due what they are supposed to with little side effect, I think the doctor did the right thing",afixed,a,fixed,male,black,> 54,vocational_technical_college,lower_i,76,4
94,1465348816,5/2/18 18:14,5/2/18 18:16,Very inappropriate,because it's my opinion about what I read,afixed,a,fixed,male,white,25 - 34,university,high_i,119,1
95,-526839962,5/2/18 18:06,5/2/18 18:06,Neither inappropriate nor appropriate,Because there was still no difference between drug A and drug B,afixed,a,fixed,male,white,25 - 34,high_school,lower_ii,21,3
96,1108425637,5/2/18 17:58,5/2/18 17:58,Somewhat appropriate,"Because other Dr are also prescribing it, it haa tolerable side effects and its also affordable",afixed,a,fixed,female,hispanic,25 - 34,vocational_technical_college,lower_i,48,4
97,239807360,5/2/18 18:01,5/2/18 18:03,Somewhat inappropriate,Drs choice what to prescribe but patient should know other options,afixed,a,fixed,female,white,45 - 54,university,lower_ii,72,2
98,1465346772,5/2/18 18:04,5/2/18 18:05,Neither inappropriate nor appropriate,"If both drug choices are equivalent, either choice will benefit in the same way to the patient.",afixed,a,fixed,female,white,18 - 24,high_school,lower_i,53,3
99,-1886204825,5/2/18 18:11,5/2/18 18:12,Somewhat appropriate,Coz I like,afixed,a,fixed,male,asian,25 - 34,university,lower_i,14,4
100,-352998647,5/2/18 17:59,5/2/18 18:03,Neither inappropriate nor appropriate,I would like to know why he chose drug A. And how do the side effects compare to drug B.,afixed,a,fixed,male,multiracial,45 - 54,vocational_technical_college,lower_ii,217,3
101,764770011,5/2/18 18:00,5/2/18 18:00,Very inappropriate,Cool,afixed,a,fixed,female,black,18 - 24,vocational_technical_college,middle_ii,3,1
102,1732719531,5/2/18 18:00,5/2/18 18:00,Very appropriate,Drug appropriate for condition of patient,afixed,a,fixed,female,asian,> 54,vocational_technical_college,lower_i,32,5
103,16027017,5/2/18 18:01,5/2/18 18:02,Very appropriate,Good,afixed,a,fixed,female,black,35 - 44,high_school,lower_i,12,5
104,1411481344,5/2/18 18:05,5/2/18 18:05,Somewhat appropriate,It seemed appropriate,afixed,a,fixed,female,other,18 - 24,high_school,prefer_not_to_say,13,4
105,-113183403,5/2/18 18:12,5/2/18 18:12,Neither inappropriate nor appropriate,Bull slit,afixed,a,fixed,male,white,> 54,high_school,middle_i,14,3
106,504060829,5/2/18 18:02,5/2/18 18:03,Neither inappropriate nor appropriate,No drug should be legal unless it helps with someone's health,afixed,a,fixed,male,white,25 - 34,high_school,middle_ii,32,3
107,2012395698,5/2/18 18:02,5/2/18 18:03,Neither inappropriate nor appropriate,Cause I just did,afixed,a,fixed,female,white,45 - 54,high_school,lower_i,21,3
108,832480512,5/2/18 18:01,5/2/18 18:02,Neither inappropriate nor appropriate,It depends what prescription b is as far as whether prescription a is the appropriate decision or not,afixed,a,fixed,female,white,25 - 34,university,middle_ii,29,3
109,97762094,5/2/18 18:05,5/2/18 18:05,Somewhat appropriate,Everyone should get the medicine they need,afixed,a,fixed,female,hispanic,18 - 24,university,middle_i,40,4
110,1821946977,5/2/18 18:15,5/2/18 18:15,Very inappropriate,Its not right and so not fair,afixed,a,fixed,male,white,18 - 24,high_school,lower_i,20,1
111,65421476,5/2/18 18:01,5/2/18 18:02,Somewhat appropriate,The patients should have labs done and then the decision on which medication should be prescribed can be addressed.,afixed,a,fixed,female,other,25 - 34,university,high_i,76,4
112,2124332452,5/2/18 18:02,5/2/18 18:03,Somewhat appropriate,It makes alot of sense and I like it.,afixed,a,fixed,female,white,35 - 44,high_school,lower_i,20,4
113,408202686,5/2/18 18:06,5/2/18 18:06,Somewhat inappropriate,God Is My Answer,afixed,a,fixed,male,latino,18 - 24,vocational_technical_college,high_ii,14,2
114,433467406,5/2/18 17:58,5/2/18 17:59,Somewhat appropriate,If the side effects are about the same it should be fine. If the cost is about the same it does not make a huge difference,afixed,a,fixed,female,white,> 54,high_school,middle_i,77,4
115,1513813471,5/2/18 18:04,5/2/18 18:05,Somewhat inappropriate,Gust though it was a good choices,afixed,a,fixed,male,white,35 - 44,high_school,lower_ii,31,2
116,1913024595,5/2/18 18:04,5/2/18 18:05,Somewhat inappropriate,d'not like,afixed,a,fixed,female,latino,25 - 34,high_school,lower_i,45,2
117,1924478380,5/2/18 17:58,5/2/18 17:59,Neither inappropriate nor appropriate,I really don't know. Imaybe it depends on the peeson whose taking medications.,afixed,a,fixed,female,asian,25 - 34,high_school,prefer_not_to_say,48,3
118,-998772992,5/2/18 18:02,5/2/18 18:02,Neither inappropriate nor appropriate,don't know him,afixed,a,fixed,female,white,25 - 34,high_school,prefer_not_to_say,19,3
119,-262730212,5/2/18 18:00,5/2/18 18:00,Very appropriate,Best drug offere,afixed,a,fixed,female,arab,18 - 24,middle_school,prefer_not_to_say,35,5
0,-340275642,5/2/18 18:01,5/2/18 18:02,Very appropriate,Both medications are the same. This story doesn't give enough info to make an accurate choice.,b,b,reverse,female,white,35 - 44,high_school,lower_ii,39,5
1,-1161235449,5/2/18 18:03,5/2/18 18:04,Neither inappropriate nor appropriate,Some Dr's prefer one drug over another because they have seen it work better.,b,b,reverse,female,white,35 - 44,high_school,lower_i,44,3
2,540472523,5/2/18 18:13,5/2/18 18:13,Very appropriate,Good lab,b,b,reverse,male,asian,> 54,vocational_technical_college,lower_ii,9,5
3,-1236776771,5/2/18 18:15,5/2/18 18:15,Somewhat appropriate,Either of the options would work for the patients.,b,b,reverse,male,white,18 - 24,university,lower_i,23,4
4,1075221875,5/2/18 18:14,5/2/18 18:14,Very appropriate,Because he is a very good person and I don’t forget that he was going to call me back,b,b,reverse,male,arab,35 - 44,high_school,lower_i,49,5
5,-177491936,5/2/18 18:16,5/2/18 18:16,Very appropriate,He made a good decision.,b,b,reverse,male,white,18 - 24,vocational_technical_college,lower_ii,13,5
6,-1905485118,5/2/18 18:05,5/2/18 18:06,Neither inappropriate nor appropriate,Because it's his opinion as to which medicine should be used.,b,b,reverse,female,white,45 - 54,high_school,lower_ii,22,3
7,-1824015108,5/2/18 17:58,5/2/18 17:59,Very appropriate,He thinks its the best for that person that is seeing him,b,b,reverse,female,white,18 - 24,high_school,lower_ii,32,5
8,-1631454513,5/2/18 18:02,5/2/18 18:02,Neither inappropriate nor appropriate,Not sure,b,b,reverse,male,white,35 - 44,high_school,lower_i,34,3
9,599367582,5/2/18 17:58,5/2/18 17:59,Somewhat appropriate,I'm not really sure what side affects each medication has or what the medications are to make a clear choice.,b,b,reverse,female,black,25 - 34,high_school,lower_i,32,4
10,-1468993908,5/2/18 18:06,5/2/18 18:06,Neither inappropriate nor appropriate,Not sure don’t have an opinion there,b,b,reverse,female,white,25 - 34,vocational_technical_college,lower_ii,7,3
11,-749571379,5/2/18 18:03,5/2/18 18:04,Neither inappropriate nor appropriate,If the drug is safe and effective it should be prescribed,b,b,reverse,male,other,35 - 44,high_school,lower_ii,48,3
12,-1559124111,5/2/18 18:01,5/2/18 18:01,Somewhat appropriate,It's logical,b,b,reverse,male,white,25 - 34,postgraduate,high_iii,8,4
13,1582054864,5/2/18 18:02,5/2/18 18:02,Somewhat appropriate,Because he could’ve chosen either one so to stick with just one doesn’t always make sense. Not for everyone.,b,b,reverse,female,white,35 - 44,university,lower_ii,31,4
14,-1754945757,5/2/18 18:01,5/2/18 18:01,Very appropriate,Medicine needs to be offered so that everyone can afford them to stay healthy,b,b,reverse,female,white,45 - 54,high_school,prefer_not_to_say,48,5
15,543477159,5/2/18 18:14,5/2/18 18:14,Neither inappropriate nor appropriate,As a doctor he has the professional opinion to prescribed either one,b,b,reverse,male,white,45 - 54,university,middle_i,16,3
16,-1734486264,5/2/18 18:01,5/2/18 18:01,Very inappropriate,They should all get the same,b,b,reverse,female,white,35 - 44,high_school,lower_ii,12,1
17,360261146,5/2/18 18:05,5/2/18 18:05,Very appropriate,If both drugs are effective and affordable then I didn’t matter which he chose,b,b,reverse,female,white,18 - 24,vocational_technical_college,lower_ii,19,5
18,1021109023,5/2/18 18:05,5/2/18 18:05,Very appropriate,Cuz hes a dr,b,b,reverse,female,black,18 - 24,high_school,lower_i,6,5
19,1512985926,5/2/18 18:00,5/2/18 18:02,Neither inappropriate nor appropriate,Why would he prescribe drug A like other doctors instead of drug B witch didn't really tell u what drug B if for,b,b,reverse,male,hispanic,25 - 34,high_school,lower_ii,103,3
20,-2052728696,5/2/18 18:13,5/2/18 18:13,Somewhat appropriate,Good,b,b,reverse,male,white,18 - 24,vocational_technical_college,middle_i,10,4
21,1880061366,5/2/18 18:04,5/2/18 18:04,Neither inappropriate nor appropriate,Idk,b,b,reverse,female,white,35 - 44,high_school,lower_i,3,3
22,-566715405,5/2/18 18:05,5/2/18 18:06,Very appropriate,It's suitable for the statement,b,b,reverse,male,asian,25 - 34,vocational_technical_college,middle_i,30,5
23,-1253484407,5/2/18 17:58,5/2/18 17:58,Very appropriate,Because ot sounded good. I liked what it said.,b,b,reverse,female,hispanic,25 - 34,high_school,lower_ii,37,5
24,1483078634,5/2/18 18:04,5/2/18 18:04,Neither inappropriate nor appropriate,None,b,b,reverse,female,white,45 - 54,university,lower_ii,6,3
25,741740294,5/2/18 18:07,5/2/18 18:08,Neither inappropriate nor appropriate,Cause he needs to give them the type of drug they need for there high blood pressure,b,b,reverse,male,multiracial,18 - 24,university,lower_ii,40,3
26,-394975412,5/2/18 18:08,5/2/18 18:10,Very appropriate,Both options work it's his opinion St that point,b,b,reverse,male,white,25 - 34,university,middle_ii,128,5
27,1462950156,5/2/18 17:58,5/2/18 17:58,Neither inappropriate nor appropriate,G bub can,b,b,reverse,male,white,18 - 24,high_school,middle_i,4,3
28,-374251372,5/2/18 17:59,5/2/18 17:59,Very inappropriate,Just cuz that is the answer I liked,b,b,reverse,female,hispanic,25 - 34,high_school,lower_i,26,1
29,-1481114211,5/2/18 18:00,5/2/18 18:00,Somewhat appropriate,None,b,b,reverse,female,hispanic,18 - 24,high_school,middle_i,5,4
30,-453962886,5/2/18 18:02,5/2/18 18:03,Very appropriate,I don't know,b,b,reverse,female,hispanic,35 - 44,middle_school,lower_i,18,5
31,2047636690,5/2/18 18:03,5/2/18 18:04,Very appropriate,They are right most all the time so now I trust  them,b,b,reverse,male,white,> 54,university,lower_i,59,5
32,-1700990018,5/2/18 18:14,5/2/18 18:15,Very appropriate,The doctor thinks it's the best for his patients,b,b,reverse,male,white,45 - 54,high_school,lower_ii,59,5
33,-1293703518,5/2/18 18:03,5/2/18 18:04,Somewhat appropriate,No comments,b,b,reverse,female,prefer_not_to_say,35 - 44,postgraduate,prefer_not_to_say,13,4
34,1771916882,5/2/18 18:01,5/2/18 18:01,Somewhat appropriate,Because I see where he is coming from but not completely,b,b,reverse,female,black,25 - 34,university,middle_i,17,4
35,-1372429156,5/2/18 18:05,5/2/18 18:05,Neither inappropriate nor appropriate,U have to go to the b there is no longer any of these are you going 6666666 mph and the b there is no longer any of these are,b,b,reverse,male,white,25 - 34,university,middle_ii,9,3
36,1830807298,5/2/18 18:06,5/2/18 18:06,Very appropriate,Hey I’m just trying not gonna was the last night you were gonna we were gonna last,b,b,reverse,female,hispanic,25 - 34,vocational_technical_college,lower_ii,10,5
37,-1365056931,5/2/18 18:13,5/2/18 18:14,Somewhat appropriate,I chose this option because you are given the side effects on the box so if you agree to take a drug its on you.,b,b,reverse,male,hispanic,25 - 34,high_school,prefer_not_to_say,67,4
38,35171214,5/2/18 18:03,5/2/18 18:04,Somewhat appropriate,I don't know enough about the subject to form a option,b,b,reverse,male,white,25 - 34,university,lower_ii,37,4
39,-1999607041,5/2/18 18:03,5/2/18 18:04,Somewhat inappropriate,Giving people choices,b,b,reverse,female,hispanic,45 - 54,high_school,lower_i,7,2
40,1385279241,5/2/18 18:03,5/2/18 18:05,Very appropriate,Not every patient has the same Health problems and need different types a medication,b,b,reverse,female,latino,25 - 34,high_school,lower_ii,86,5
41,323891550,5/2/18 18:10,5/2/18 18:10,Very appropriate,Seems like dr jones has a good idea,b,b,reverse,male,white,35 - 44,university,lower_i,30,5
42,-459400353,5/2/18 18:01,5/2/18 18:02,Somewhat appropriate,If he knows which medicine cocktails are good for hbp then it is ok. But everyone is different sooo....  may jot not be good,b,b,reverse,female,white,35 - 44,vocational_technical_college,lower_ii,50,4
43,-1301148052,5/2/18 18:05,5/2/18 18:05,Somewhat appropriate,To help the patients,b,b,reverse,male,hispanic,25 - 34,vocational_technical_college,lower_ii,15,4
44,-323374461,5/2/18 18:02,5/2/18 18:05,Somewhat appropriate,its somewhat justified because if each one has the same effect then it is equally appropriate to choose whichever one.,b,b,reverse,male,white,18 - 24,vocational_technical_college,lower_ii,145,4
45,946195594,5/2/18 18:07,5/2/18 18:07,Somewhat appropriate,Because some drugs could be good,b,b,reverse,male,black,14 - 17,middle_school,prefer_not_to_say,21,4
46,-2077917620,5/2/18 18:04,5/2/18 18:05,Very appropriate,He is providing care for his patients. He is giving them what he thinks is best and also affordable.,b,b,reverse,female,white,25 - 34,high_school,lower_ii,36,5
47,391454805,5/2/18 18:01,5/2/18 18:01,Very appropriate,Yes,b,b,reverse,female,white,35 - 44,university,high_i,4,5
48,1499726184,5/2/18 18:02,5/2/18 18:03,Neither inappropriate nor appropriate,You cannot give the same medicine to everyone,b,b,reverse,female,white,> 54,vocational_technical_college,lower_ii,52,3
49,1271838915,5/2/18 18:05,5/2/18 18:05,Neither inappropriate nor appropriate,it's the doctors choice I guess,b,b,reverse,female,white,25 - 34,high_school,middle_i,22,3
50,1921541464,5/2/18 18:11,5/2/18 18:11,Neither inappropriate nor appropriate,Everyone has their own option,b,b,reverse,male,white,35 - 44,high_school,lower_ii,15,3
51,-444898823,5/2/18 18:02,5/2/18 18:02,Somewhat appropriate,Cause I think it's appreate,b,b,reverse,female,white,25 - 34,high_school,lower_ii,13,4
52,-1120023764,5/2/18 18:12,5/2/18 18:13,Neither inappropriate nor appropriate,It can be a good choice and also a bad one. Each person reacts differently to a drug,b,b,reverse,male,white,45 - 54,university,middle_i,63,3
53,-967444010,5/2/18 18:09,5/2/18 18:10,Neither inappropriate nor appropriate,Because there's not enough information given to figure out if drug B is worse or better,b,b,reverse,male,white,25 - 34,high_school,lower_ii,30,3
54,1097343321,5/2/18 18:00,5/2/18 18:01,Very appropriate,"Because they are FDA approved , affordable and the doctor prefers that drug",b,b,reverse,female,white,45 - 54,high_school,middle_ii,38,5
55,-1810312765,5/2/18 18:10,5/2/18 18:12,Somewhat appropriate,"He is certainly knowledgeable enough to come up with a theory. But, it takes more than one person to find the answer.",b,b,reverse,male,white,25 - 34,high_school,lower_i,69,4
56,1073621883,5/2/18 18:11,5/2/18 18:11,Neither inappropriate nor appropriate,It doesn't really matter,b,b,reverse,male,white,18 - 24,high_school,prefer_not_to_say,14,3
57,-455898883,5/2/18 18:04,5/2/18 18:04,Very appropriate,Everyone should be able to afford the medicine they need.,b,b,reverse,female,white,18 - 24,university,lower_ii,12,5
58,-89263472,5/2/18 18:05,5/2/18 18:06,Somewhat appropriate,Because if they are both good then the doctor should know which medicine the patient would work best on,b,b,reverse,female,white,18 - 24,vocational_technical_college,lower_ii,34,4
59,-627330602,5/2/18 18:03,5/2/18 18:04,Somewhat appropriate,He is helping his patients. So I think he is making a good decision.,b,b,reverse,female,white,25 - 34,postgraduate,middle_ii,20,4
60,-1665321774,5/2/18 18:08,5/2/18 18:10,Somewhat inappropriate,If Drug A is more effective than Drug B and they are both affordable why not prescribe Drug A? Also patients be more happy if they reveived better treatment from Drug A,b,b,reverse,male,hispanic,25 - 34,university,lower_i,119,2
61,147354913,5/2/18 18:06,5/2/18 18:06,Very appropriate,Great,b,b,reverse,female,white,18 - 24,university,high_ii,1,5
62,-1192444913,5/2/18 18:00,5/2/18 18:02,Somewhat appropriate,"He should not make a blanket decision for all patients. Though the symptom is the same, underlying issues with individuals may affect how a patient responds to a drug. Therefore each case should be fully evaluated and a decision as to which drug will benefit the patient should be decided on a case to case basis.",b,b,reverse,female,white,25 - 34,university,lower_ii,138,4
63,90316859,5/2/18 18:03,5/2/18 18:03,Somewhat appropriate,Wants best,b,b,reverse,female,white,25 - 34,vocational_technical_college,lower_ii,21,4
64,-882400302,5/2/18 18:04,5/2/18 18:05,Very inappropriate,Because doctors are choosing between medicines that are both equally dangerous...how do we as pacients know that these doctors even care about there job or are morraly correct.,b,b,reverse,female,hispanic,25 - 34,vocational_technical_college,lower_i,68,1
65,656430016,5/2/18 18:08,5/2/18 18:08,Somewhat appropriate,Because he was right,b,b,reverse,male,asian,18 - 24,high_school,lower_ii,13,4
66,801428854,5/2/18 18:10,5/2/18 18:13,Somewhat appropriate,"He should prescribe meds based on the patient. If Joe responded better to drug A,then give him A. If George responded to B, give him B. Not just prescribe the same thing for everyone",b,b,reverse,male,white,35 - 44,high_school,lower_ii,197,4
67,-1831771356,5/2/18 18:00,5/2/18 18:00,Very appropriate,If both work then it’s gine,b,b,reverse,female,white,25 - 34,postgraduate,middle_i,11,5
68,736382520,5/2/18 18:05,5/2/18 18:06,Somewhat appropriate,Because we don’t know enough details about drug B ! That’s why i can’t be sure that it’s better than drug A,b,b,reverse,female,arab,25 - 34,university,middle_i,46,4
69,880247126,5/2/18 18:07,5/2/18 18:07,Somewhat appropriate,In a generic way he is correct although some controversy could arise,b,b,reverse,male,white,35 - 44,university,middle_ii,38,4
70,78937970,5/2/18 18:06,5/2/18 18:06,Very appropriate,Important,b,b,reverse,female,arab,18 - 24,high_school,prefer_not_to_say,13,5
71,-2138455450,5/2/18 17:59,5/2/18 18:00,Very appropriate,Very appropriate for the situation,b,b,reverse,female,white,25 - 34,high_school,lower_i,23,5
72,1429093405,5/2/18 18:02,5/2/18 18:03,Very appropriate,"If it’s same level as medicine A, go for it",b,b,reverse,female,white,25 - 34,high_school,middle_i,41,5
73,1880426590,5/2/18 18:04,5/2/18 18:05,Very appropriate,Because both medicines are affordable and work the same.,b,b,reverse,female,white,25 - 34,high_school,lower_i,27,5
74,-1784386213,5/2/18 18:02,5/2/18 18:03,Very appropriate,Because if both are the same with treating and side effects also same with price it shouldn’t matter which one her prescribed! As long as the patient best interest is in mind it should be ok!,b,b,reverse,female,white,35 - 44,vocational_technical_college,lower_i,73,5
75,1838117504,5/2/18 17:59,5/2/18 18:00,Neither inappropriate nor appropriate,clean,b,b,reverse,male,asian,25 - 34,postgraduate,lower_ii,3,3
76,-426438095,5/2/18 18:02,5/2/18 18:03,Somewhat appropriate,"As long as drug B was the more effective treatment, it is the correct path",b,b,reverse,male,white,25 - 34,high_school,high_i,16,4
77,1811801582,5/2/18 18:00,5/2/18 18:00,Somewhat appropriate,he makes a right decision.It helps the victims,b,b,reverse,male,asian,25 - 34,vocational_technical_college,lower_ii,39,4
78,1587218671,5/2/18 17:59,5/2/18 18:00,Very inappropriate,it should be up to the patient to decide. Some Doctors get kickbacks for referring certain drugs therefore not always the best option.,b,b,reverse,male,white,45 - 54,vocational_technical_college,lower_ii,83,1
79,-1505411876,5/2/18 18:00,5/2/18 18:02,Neither inappropriate nor appropriate,"It seems either drug option is fine in the given scenario, so preferring B over A doesn't really seem to matter. Just personal preference ....",b,b,reverse,male,white,35 - 44,university,lower_i,100,3
80,41260216,5/2/18 18:04,5/2/18 18:04,Very appropriate,"As the doctor he sought the best course for the patient, which is highly appropriate for a doctor to do.",b,b,reverse,female,white,25 - 34,postgraduate,lower_i,24,5
81,-1733425884,5/2/18 18:06,5/2/18 18:07,Neither inappropriate nor appropriate,if it is alright why is it wrong,b,b,reverse,female,black,18 - 24,high_school,lower_ii,15,3
82,-760946520,5/2/18 18:01,5/2/18 18:01,Very appropriate,there both the same statement and mean the same thing,b,b,reverse,female,black,35 - 44,vocational_technical_college,middle_i,17,5
83,-558694463,5/2/18 18:00,5/2/18 18:00,Very appropriate,I think the patient care is important. It should be specific for the patient,b,b,reverse,female,white,25 - 34,high_school,middle_ii,37,5
84,1870413096,5/2/18 18:09,5/2/18 18:10,Very appropriate,They are both viable options.,b,b,reverse,male,white,35 - 44,university,middle_ii,6,5
85,1515064788,5/2/18 17:59,5/2/18 17:59,Very appropriate,"if one medicine is as good as the other available, a dr can prescribe whichever he or she chooses",b,b,reverse,female,white,35 - 44,university,prefer_not_to_say,33,5
86,-1487894803,5/2/18 18:00,5/2/18 18:01,Somewhat appropriate,I think it makes sense,b,b,reverse,female,white,35 - 44,high_school,lower_ii,11,4
87,-1168061257,5/2/18 18:00,5/2/18 18:01,Very appropriate,You have to trust the reason why,b,b,reverse,female,white,45 - 54,university,prefer_not_to_say,34,5
88,-1284336524,5/2/18 18:00,5/2/18 18:01,Very appropriate,Because he is trying to gives us a medication that is right for us,b,b,reverse,female,white,25 - 34,university,lower_ii,29,5
89,754601629,5/2/18 18:02,5/2/18 18:03,Somewhat inappropriate,Because both drugs lower blood pressure,b,b,reverse,female,white,18 - 24,high_school,lower_i,42,2
90,-264401266,5/2/18 18:14,5/2/18 18:15,Somewhat appropriate,If the two medicines don't have a difference then it doesn't really matter.,b,b,reverse,male,latino,14 - 17,high_school,lower_ii,42,4
91,-925695141,5/2/18 17:57,5/2/18 17:58,Very appropriate,"I chose it because as a doctor, he will know best going through so many years of school and also because it's the most efficient.",b,b,reverse,female,other,> 54,university,prefer_not_to_say,57,5
92,-1585875327,5/2/18 18:09,5/2/18 18:09,Somewhat appropriate,Good,b,b,reverse,male,hispanic,18 - 24,high_school,middle_ii,14,4
93,1154520474,5/2/18 18:00,5/2/18 18:00,Very appropriate,Love it,b,b,reverse,male,white,25 - 34,high_school,high_ii,9,5
94,2110633365,5/2/18 18:03,5/2/18 18:05,Neither inappropriate nor appropriate,Dr's make hard but educated decisions. Neither is likely wrong.,b,b,reverse,male,white,45 - 54,high_school,lower_i,121,3
95,-366856195,5/2/18 18:04,5/2/18 18:05,Very appropriate,Just did,b,b,reverse,female,white,45 - 54,high_school,prefer_not_to_say,18,5
96,-1204795793,5/2/18 18:04,5/2/18 18:04,Very appropriate,Because he wants the one that works the best for them,b,b,reverse,female,white,25 - 34,high_school,lower_i,15,5
97,582583553,5/2/18 18:03,5/2/18 18:04,Neither inappropriate nor appropriate,I can't decide,b,b,reverse,female,white,25 - 34,postgraduate,lower_ii,13,3
98,651165813,5/2/18 18:05,5/2/18 18:06,Very appropriate,Because that's what I chose,b,b,reverse,female,hispanic,35 - 44,high_school,prefer_not_to_say,62,5
99,1210270186,5/2/18 18:00,5/2/18 18:02,Very inappropriate,Patients need to know their options to choose what is best for them. Doctors tend to perscribe what makes THEM money not what will truly help the patient. The patient knows their body best and should know all of the options,b,b,reverse,female,white,35 - 44,high_school,lower_i,137,1
100,-90260457,5/2/18 18:10,5/2/18 18:14,Somewhat appropriate,It depends on the person. Some High blood pressure medications make people cough and have a dry mouth while others give headaches. As long as they treat the problem for the same price as comparable drugs then it shouldn't matter.,b,b,reverse,male,white,18 - 24,vocational_technical_college,prefer_not_to_say,228,4
101,1672793985,5/2/18 18:05,5/2/18 18:05,Very appropriate,Na,b,b,reverse,female,white,25 - 34,high_school,lower_ii,2,5
102,1950595915,5/2/18 18:06,5/2/18 18:06,Very appropriate,treats everyone equal,b,b,reverse,female,hispanic,35 - 44,high_school,lower_i,20,5
103,2051547341,5/2/18 18:03,5/2/18 18:03,Neither inappropriate nor appropriate,not sur,b,b,reverse,female,white,25 - 34,high_school,high_i,7,3
104,320753077,5/2/18 18:01,5/2/18 18:01,Very appropriate,Because he is doing the right thing,b,b,reverse,female,white,18 - 24,high_school,high_i,16,5
105,627496587,5/2/18 17:57,5/2/18 17:58,Neither inappropriate nor appropriate,Because vi have no opinion,b,b,reverse,female,white,35 - 44,high_school,lower_i,25,3
106,449511225,5/2/18 17:59,5/2/18 18:00,Very appropriate,Good choice,b,b,reverse,female,white,35 - 44,high_school,lower_i,22,5
107,1090609308,5/2/18 18:07,5/2/18 18:09,Very appropriate,Pois é melhor resposta para tudo,b,b,reverse,male,black,25 - 34,postgraduate,middle_i,61,5
108,-1938302002,5/2/18 18:10,5/2/18 18:12,Neither inappropriate nor appropriate,As long as hes basing his opinion on which medication would work best for the patient not what the company who made the medication is doin for him,b,b,reverse,male,white,35 - 44,vocational_technical_college,middle_i,84,3
109,1351756640,5/2/18 18:04,5/2/18 18:04,Somewhat appropriate,Seems fir,b,b,reverse,male,white,35 - 44,postgraduate,middle_ii,13,4
110,1626948814,5/2/18 17:59,5/2/18 17:59,Very appropriate,If both of them work the same and are the same price he is being consistent.,b,b,reverse,female,white,35 - 44,university,middle_ii,20,5
111,-596246463,5/2/18 17:58,5/2/18 17:59,Somewhat appropriate,Did not understand all of the story or what it really means for sure,b,b,reverse,female,white,45 - 54,middle_school,lower_i,57,4
112,-201505742,5/2/18 18:01,5/2/18 18:02,Somewhat appropriate,This  is so true,b,b,reverse,male,asian,45 - 54,high_school,middle_i,17,4
113,942483831,5/2/18 18:05,5/2/18 18:05,Neither inappropriate nor appropriate,Indoor zks k x z nj jz xo b. I sbjsxjka d no bsbd ko s. Sjns k f k d k d b d d.djd did,b,b,reverse,female,multiracial,45 - 54,vocational_technical_college,high_i,12,3
114,-1684281236,5/2/18 18:03,5/2/18 18:04,Very appropriate,Both are affordable and patients can tolereate side effects,b,b,reverse,female,white,25 - 34,university,lower_ii,28,5
115,-68916440,5/2/18 18:09,5/2/18 18:10,Neither inappropriate nor appropriate,"Because both drugs are fine. If he chooses to stick with one, it doesn't make a difference.",b,b,reverse,male,hispanic,25 - 34,vocational_technical_college,middle_i,27,3
116,-557682036,5/2/18 18:06,5/2/18 18:07,Very appropriate,Because he concern about patient,b,b,reverse,female,white,25 - 34,university,middle_i,15,5
117,-183379710,5/2/18 18:02,5/2/18 18:02,Very appropriate,I just like this option,b,b,reverse,female,white,35 - 44,high_school,lower_ii,15,5
118,-405135814,5/2/18 18:02,5/2/18 18:07,Neither inappropriate nor appropriate,"it says each of those drugs has its own side effects, so I know that both of them are going to treat high blood pressure patients despite thier side effects. Also, may be the doctor chose  B instead of A depending on the patient health status( B may have minimal side effects fo this patient)",b,b,reverse,female,arab,25 - 34,university,lower_ii,246,3
119,2105278549,5/2/18 18:02,5/2/18 18:03,Neither inappropriate nor appropriate,I chose this opinion because as it stated both are good and treat what they need. They also said the side effects were tolerable making either medication appropriate.,b,b,reverse,male,prefer_not_to_say,35 - 44,high_school,prefer_not_to_say,64,3
0,-1714502244,5/2/18 18:02,5/2/18 18:02,Neither inappropriate nor appropriate,Doesnt matter,bfixed,b,fixed,male,white,25 - 34,high_school,middle_i,6,3
1,2076525639,5/2/18 18:00,5/2/18 18:01,Very appropriate,If both options medication are affective and safe for patient the doctor can choice either one since they will work for the patient,bfixed,b,fixed,female,white,35 - 44,university,lower_ii,68,5
2,220757234,5/2/18 18:03,5/2/18 18:03,Somewhat appropriate,Don't know if i could get the job of the last time a couple years ago but I'm not,bfixed,b,fixed,female,prefer_not_to_say,18 - 24,high_school,prefer_not_to_say,12,4
