StudyType,ExperimentCode_MS,StudyDescription,R File,pid,Scenario,genericCond,scenarioCond,policyOrAB,cond,condLabel,dv,dv_binary,FreeResponse,Duration,ResponseId,PlantFood,PlantFood_Correct,GenesAnswer,GenesAnswer_Correct,Earth,Earth_Correct,Radioact,Radioact_Correct,Lasers,Lasers_Correct,Electrons,Electrons_Correct,Continents,Continents_Correct,Gender,Gender_Correct,Antibiotics,Antibiotics_Correct,degree,Degree_spec,ScienceLitSummed,RandomizationAnswer,STEMdegree,God,Intuition,ScienceBelief,ScienceBelief_Reverse,Sex,SexBinary1Male,Race/Ethnicity,RaceBinary1White,Age,AgeBinary1Old,Education,EducationBinary1Degree,Income,IncomeBinary1HighInc,IntuitionScore,IntuitionScore_ByHand,ScienceLitScore,Compensation,Everything after this column is unique to each experiment and was subjectively coded,RepeatTurkerLabelCode,MarkedForExclusion,whoMarked,Ineffective,Evidence,Intent,Consent,No Harm,Harm,Benefit,ExperimentRandom,,NegEquality,PosEquality,SQ,Action,help,exp,repeat_pollfish,misunderstand_pollfish,nonsense_pollfish,pole_pollfish,poleOrder_pollfish,Benefit,Learning,AbsenceofHarm,PosEquality,MedRiskHarm,OtherRiskHarm,Ineffective,Random,Experiment,NegEquality,Notice,Consent,Act,BestJudgment,GoodIntent,BadIntent,SQ,Misunderstand,IrrelUnclearOther,ORIGINAL God,ORIGINAL Intuition,ORIGINALScienceBelief,ORIGINALScienceBelief_Reverse,ORIGINAL Intuition  scale,Notes: intution questions coded opposite in this study.,,
Experiment,,AV + GT,abE9,290,Genetic Testing,B,All,Policy,xB1,gene.all,5,0,"Because, I feel that people have a right to know if they are more likely to have these certain health conditions.  I also think that this may help scientists to find ways to prevent these conditions, therefore saving lives.",252,R_25Y40mNN0qA71dv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Experiment,,AV + GT,abE9,298,Genetic Testing,B,All,Policy,xB1,gene.all,5,0,It could be a nice gesture from the company and it is an option. Not sure if it is included or additional cost?,294,R_1Nlyd5STfDflx9D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Experiment,,AV + GT,abE9,301,Genetic Testing,B,All,Policy,xB1,gene.all,5,0,"Providing the information is a value add service that the company is providing, particularly since they have the technology to do so. Whether the customer chooses to view the results is up to the individual.",212,R_1pWhzn25a6j9ILu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Experiment,,AV + GT,abE9,308,Genetic Testing,B,All,Policy,xB1,gene.all,4,0,It can prevent potential disease.,170,R_1QmS9TzIIdGOKxF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Experiment,,AV + GT,abE9,323,Genetic Testing,B,All,Policy,xB1,gene.all,5,0,I would like to see the additional information that he is offering. Knowing more about myself and my heritage would be amazing. There are many people who have genetic screenings done. You can choose to do it or not.,616,R_1ghJQBzVVL0LAks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Experiment,,AV + GT,abE9,324,Genetic Testing,B,All,Policy,xB1,gene.all,4,0,"He is willing to help people to get the testing but he is not forcing them to view the results. Therefore, the choice still remains with the customer.",154,R_1mWPVm3fZgCCXMK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Experiment,,AV + GT,abE9,332,Genetic Testing,B,All,Policy,xB1,gene.all,5,0,I think having more information about your genetic predispositions is a good thing towards preventing any potential conditions,154,R_1ILgXM6TNhl4RoC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Experiment,,AV + GT,abE9,337,Genetic Testing,B,All,Policy,xB1,gene.all,5,0,"I am always in favor of having more information since I think it allows for better decision making and planning. It's not as though he is forcing people to see these results if they don't want to, so it is entirely on them if they want to see potentially disturbing information. I think the CEO is increasing the amount of foreknowledge people have access to and I view that as a positive thing.",232,R_2AFnCcftI5vOfng,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Experiment,,AV + GT,abE9,340,Genetic Testing,B,All,Policy,xB1,gene.all,4,0,"No one is being forced to take these tests. While insurance could be affected by the results, it is unlikely that this information would be made available to insurance companies.",214,R_3jUlB85bnS3hJGd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Experiment,,AV + GT,abE9,362,Genetic Testing,B,All,Policy,xB1,gene.all,2,1,The CEO is willing to give option to see is any has genetic risks for the said health conditions.,644,R_3OdXLsPVkxEoeIK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Experiment,,AV + GT,abE9,370,Genetic Testing,B,All,Policy,xB1,gene.all,5,0,I think that is awesome of the CEO. I would love to figure that out,117,R_2fiFnoFfLvHy7wN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Experiment,,AV + GT,abE9,373,Genetic Testing,B,All,Policy,xB1,gene.all,4,0,"I think the CEO is being very generous by offering this option to his clients. He want them to know if are at risk for an diseases. They still have a choice of viewing the results or not, so it won't affect them negatively if it is something they didn't want to know.",387,R_31t8OaoPn07U47O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Experiment,,AV + GT,abE9,379,Genetic Testing,B,All,Policy,xB1,gene.all,3,0,"Some people may be grateful for the opportunity, but some may not be interested in being tested.",133,R_3EQYRca68gX4ncw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Experiment,,AV + GT,abE9,380,Genetic Testing,B,All,Policy,xB1,gene.all,4,0,"I think it would be very helpful to know what diseases I may be predispositioned to have based on my genes, and I would definitely take advantage of the opportunity to do so.",245,R_1reH3vtzXuCeg8P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Experiment,,AV + GT,abE9,405,Genetic Testing,B,All,Policy,xB1,gene.all,5,0,He is giving his clients the option.,230,R_6M8zP1iXmtjYiCB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Experiment,,AV + GT,abE9,413,Genetic Testing,B,All,Policy,xB1,gene.all,5,0,I think the CEO is being responsible with an opportunity. One may see the results if one chooses to. Or one can not. The choice lies with the person.,236,R_9M4Rx8gQwvTo9dT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Experiment,,AV + GT,abE9,414,Genetic Testing,B,All,Policy,xB1,gene.all,5,0,"He is the CEO and should be able to offer whatever he wants to his customers. He is not forcing anyone to get their results, but simply offering it as an option.",336,R_3l5V1opebBzxAqJ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Experiment,,AV + GT,abE9,425,Genetic Testing,B,All,Policy,xB1,gene.all,5,0,He is offering a service that could help people for free.  He is letting clients have the freedom to choose if they want the information or not.,384,R_3EpeZYkFOw2HX1r,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Experiment,,AV + GT,abE9,433,Genetic Testing,B,All,Policy,xB1,gene.all,4,0,"I don't think that there is anything wrong with doing this.  Even if people were to disagree with this, they have the option to opt out if they like.  I think that this would be more beneficial than detrimental to society.",358,R_1Lp0faT4ApbiNnX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Experiment,,AV + GT,abE9,436,Genetic Testing,B,All,Policy,xB1,gene.all,3,0,I see no wrong or right with what the CEO is doing.  He is doing a very generous thing.  People really should not have to say much because it is out of the kindness of his heart and he is not forcing this on people.  It is a choice.,389,R_2aJOfTMKVqXOpOa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Experiment,,AV + GT,abE9,449,Genetic Testing,B,All,Policy,xB1,gene.all,5,0,"The CEO is offering the test to check for genetic risks, not requiring it. He's doing it for the benefit of the people, and there is nothing that mentions he will be using the information as part of a hiring process of as means for termination. Even if they take the test, the customers can decide on whether or not they want to view the results.",309,R_1H8IT0TZFAm3CLf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Experiment,,AV + GT,abE9,463,Genetic Testing,B,All,Policy,xB1,gene.all,5,0,He is being very generous.  He's allowing all his clients to get the test to help them prepare incase they may be prone to a certain disease.,215,R_bPdsB5sVQWmk2SR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Experiment,,AV + GT,abE9,465,Genetic Testing,B,All,Policy,xB1,gene.all,1,1,From the description it seems that the company will be conducting the genetic risks assessment whether or not the person wants it or not.  It should only be conducted and stored if the person opts in to the genetic risk assessment.,276,R_3NJpg8uPIdMcwX7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Experiment,,AV + GT,abE9,476,Genetic Testing,B,All,Policy,xB1,gene.all,5,0,I just feel that the CEO is offering something to everyone and they can choose if they want to see or not. He is doing the right thing by trying to help as many people as possible.,145,R_30o3SE9xc9V1pua,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Experiment,,AV + GT,abE9,483,Genetic Testing,B,All,Policy,xB1,gene.all,5,0,Knowing genetic risks for health conditions is a smart thing. Giving customers the option to view the results or not to view the results seems appropriate.,205,R_3fCv8QmSBsH8rn0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Experiment,,AV + GT,abE9,490,Genetic Testing,B,All,Policy,xB1,gene.all,2,1,"That's not the product the customers signed up to purchase. The company should stick to what they actually do. If customers want that information, they can seek it out.",256,R_1jvrMUcquWYZCfu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Experiment,,AV + GT,abE9,498,Genetic Testing,B,All,Policy,xB1,gene.all,5,0,I think it's good that the CEO has decided to do something very helpful with the DNA testing that the company is already doing. The results could help save people life and I'm sure a lot of people would like to know that kind of information. He is also giving people the option to know the information or not.,436,R_3nUB4KjgWuIGok8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Experiment,,AV + GT,abE9,505,Genetic Testing,B,All,Policy,xB1,gene.all,3,0,I dont know if its a privacy issue or not.,130,R_DDnFvfuARkZrb5T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Experiment,,AV + GT,abE9,511,Genetic Testing,B,All,Policy,xB1,gene.all,4,0,Giving them the choice to get the information but not forcing them to view it is very fair,193,R_supttGrlkuZUocV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Experiment,,AV + GT,abE9,520,Genetic Testing,B,All,Policy,xB1,gene.all,5,0,"If a sample is already provided and the option is voluntary, any medical information that could help an individual should be considered.",346,R_26aMZ9BAibHOIwb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Experiment,,AV + GT,abE9,526,Genetic Testing,B,All,Policy,xB1,gene.all,5,0,He gives people the option to know what they may not otherwise know. They can make the choice themselves. So his actions are fine.,276,R_2VDfhOTdLLM4TLQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Experiment,,AV + GT,abE9,544,Genetic Testing,B,All,Policy,xB1,gene.all,5,0,Finding out if you have an illness or potential illness early is the first step to getting a life saving treatment.,140,R_2X4XmEy6H6DsbjH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Experiment,,AV + GT,abE9,550,Genetic Testing,B,All,Policy,xB1,gene.all,2,1,"you can't use people as tests, neither animals",657,R_2R3xeEEpEuyaq7x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Experiment,,AV + GT,abE9,557,Genetic Testing,B,All,Policy,xB1,gene.all,4,0,I think the decision can help the greater good.,231,R_3nBZqPshhSEKdpD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Experiment,,AV + GT,abE9,567,Genetic Testing,B,All,Policy,xB1,gene.all,4,0,Genetic testing would be helpful to many people but I do question why he wants to do this... as far as possibly wanting to use the results against them for insurance premiums.,214,R_A566Y5dIJ76ggMN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Experiment,,AV + GT,abE9,571,Genetic Testing,B,All,Policy,xB1,gene.all,5,0,it is ethical and his decision will help a lot of people,216,R_3G7DOFkftnPXBP0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Experiment,,AV + GT,abE9,579,Genetic Testing,B,All,Policy,xB1,gene.all,5,0,I think it's quite thoughtful of him to do so. It's a moral choice I believe and I would make the same decision if in his shoes.,235,R_2Cd1aSMkBcF3ixs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Experiment,,AV + GT,abE9,580,Genetic Testing,B,All,Policy,xB1,gene.all,3,0,"I believe that the information would be useful, however, I don't believe that it is the CEO's decision alone to release the information, considering that they were hired for geneology studies.",259,R_3ixRr13eKEMgtsb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Experiment,,AV + GT,abE9,589,Genetic Testing,B,All,Policy,xB1,gene.all,5,0,It's good to know if you or your children are at risk for anything. I think it's great that the CEO wants to take steps to expand that knowledge to others.,183,R_tJvTXdu3vZvj2hP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Experiment,,AV + GT,abE9,599,Genetic Testing,B,All,Policy,xB1,gene.all,5,0,"I think that it's important that people are informed of their health risks. They might be able to catch diseases sooner this way and manage them better, even if they aren't treatable.",108,R_1OAXQmkVyYQ8j9Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Experiment,,AV + GT,abE9,604,Genetic Testing,B,All,Policy,xB1,gene.all,5,0,I understand science and think it is good that people can take precautions if they so choose to discover and prevent these conditions.,362,R_2z71jrGcdZkuLCk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Experiment,,AV + GT,abE9,611,Genetic Testing,B,All,Policy,xB1,gene.all,3,0,He gives the people a choice in seeing or not if they have the condition but he has not told them that he will be testing for that item when they signed up. To me the two balance out but to others he would be in the wrong.,329,R_3PXOoa9Slna4mtO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Experiment,,AV + GT,abE9,625,Genetic Testing,B,All,Policy,xB1,gene.all,5,0,"The CEO is looking out for the consumer and offering the screening/testing for various health conditions. However by giving the consumer the option of whether or not to view these results, it leaves the ultimate decision in their hands and allows them to make the best decision for themselves.",293,R_1l6umFPqANqE5TS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Experiment,,AV + GT,abE9,629,Genetic Testing,B,All,Policy,xB1,gene.all,5,0,He wants to help people and taking the necessary steps to slow down or possibly even prevent diseases from hurting his clients is a good thing to do. It's not invasive and he gives his clients more options but doesn't force the options on them.,304,R_pQxFkVvuK8jVxRf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Experiment,,AV + GT,abE9,642,Genetic Testing,B,All,Policy,xB1,gene.all,4,0,"I mean, he is giving everyone the ability to see if they will be affected negatively. I think he did something few CEOs would do.",253,R_3kBqYLvmOJlYVbm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Experiment,,AV + GT,abE9,654,Genetic Testing,B,All,Policy,xB1,gene.all,4,0,I think that the CEO's action is very noble of them.  The CEO is opening up a good can of worms per say.  The CEO is very helpful in their actions.  Offering clients the ability to see extra options allows them to see what could possibly be in store for them in the future or not.  Seeing what diseases may or may not be in store for a person gives them the option of knowing what may or may not happen in their health lives in the future.,387,R_831oBxj7nUTQp7H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Experiment,,AV + GT,abE9,661,Genetic Testing,B,All,Policy,xB1,gene.all,5,0,I think he's just trying to be helpful. He even gave the option of viewing the results or not. I don't see anything inappropriate about it at all.,249,R_12JeSaJrA6BO86a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Experiment,,AV + GT,abE9,673,Genetic Testing,B,All,Policy,xB1,gene.all,5,0,The CEO cares about the clients more important than money,502,R_2sbiwEWnTeZwI7G,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Experiment,,AV + GT,abE9,678,Genetic Testing,B,All,Policy,xB1,gene.all,5,0,Whilst it is fascinating to see one's genetic background by descent it is more relevant and important to know one's genetic makeup.  It can lead to the prevention or effective treatment of genetic diseases one may have.,217,R_1DqkKHfbw3qZpxK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Experiment,,AV + GT,abE9,684,Genetic Testing,B,All,Policy,xB1,gene.all,4,0,I don't see anything wrong with allowing people to have the choice of getting the results.,185,R_3OewSMcC8Gsqvg1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Experiment,,AV + GT,abE9,698,Genetic Testing,B,All,Policy,xB1,gene.all,4,0,It is somewhat appropriate that the additional genetic information will be available if it has been collected.  Since learning the information is optional people may choose to learn of any genetic abnormalities.  It may not be completely appropriate if those submitting their DNA didn't understand the additional data would be gathered.,829,R_8oweyobdJjRZbyx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Experiment,,AV + GT,abE9,700,Genetic Testing,B,All,Policy,xB1,gene.all,5,0,"This information can be obtained from the same material that is provided to get the clients' geneology and the information could be very helpful to the clients, so it is appropriate for the CEO to offer the information to his clients.",334,R_3HtpoPNNwc3am2n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Experiment,,AV + GT,abE9,713,Genetic Testing,B,All,Policy,xB1,gene.all,4,0,"As long as the customer has the option to receive this information or not, I'm ok with it. But I think we just need to respect the customer's wishes.",502,R_1rJOQQlGYDaUZAv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Experiment,,AV + GT,abE9,721,Genetic Testing,B,All,Policy,xB1,gene.all,5,0,The ceo simply wanted to help people. I personally believe he did the right thing because it'll give people the opportunity to see if they have a genetic disease.,400,R_9Y2ewNNZRjv84G5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Experiment,,AV + GT,abE9,725,Genetic Testing,B,All,Policy,xB1,gene.all,4,0,"I feel that the CEO's actions are of good intent.  However, the information about genetic risks for health conditions could pose serious privacy issues for clients if insurance companies had access to these records.  Insurance companies could charge a higher premium to people who have these genetic risks.",266,R_1nOaBl8WfGfGbqa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Experiment,,AV + GT,abE9,730,Genetic Testing,B,All,Policy,xB1,gene.all,5,0,"This service is optional and they are not require to participate in it, but if they choose to do so could be provided with life saving information.  I assume they will not be charged an additional fee, and it will just be an extra service provided with something that they are already doing.",314,R_ApnnBmuhNQ7qDjX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Experiment,,AV + GT,abE9,735,Genetic Testing,B,All,Policy,xB1,gene.all,5,0,because i think it is good to help as many people as he can regardless of Health Conditions.,173,R_1f9mGVvGifUlsCi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Experiment,,AV + GT,abE9,750,Genetic Testing,B,All,Policy,xB1,gene.all,5,0,"The CEO's decision is very appropriate because it is morally correct. If someone has the ability to help another person learn about a potentially preventable condition, then they should act on it.",279,R_1KpccTTyvpnUOdh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Experiment,,AV + GT,abE9,754,Genetic Testing,B,All,Policy,xB1,gene.all,5,0,It is beneficial for people to know that they are at risk of certain diseases. This test could provide life saving knowledge to unsuspecting people.,220,R_1ltLan18VQ41a6T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Experiment,,AV + GT,abE9,763,Genetic Testing,B,All,Policy,xB1,gene.all,3,0,"He is trying to be helpful, but it doesn't make it appropriate nor inappropriate
",240,R_3efYMpQw6CBX70R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Experiment,,AV + GT,abE9,773,Genetic Testing,B,All,Policy,xB1,gene.all,3,0,Some people might find the CEO's decision is an invasion of their privacy and that it goes far beyond the initial purpose of the genetic testing that they requested.  Other people might be very interested in the offer and appreciate the chance to learn about their health.  It is a very personal choice.,367,R_3n7zWuw8EpgsYtv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Experiment,,AV + GT,abE9,781,Genetic Testing,B,All,Policy,xB1,gene.all,4,0,I went with my intuition because technology is advancing so fast.,156,R_1mKTLfwSOdWtQ1t,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Experiment,,AV + GT,abE9,789,Genetic Testing,B,All,Policy,xB1,gene.all,4,0,As the clients will have the option to see the results which might tell them if the have risk for genetic health condition.,490,R_2dABjUT51pEblxB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
