Participant,Code,SA,WC
R_rfPAlZVj4SKWghz,Experts Already Know,0,0
R_1KkAqrYxGJs3FMk,Experts Already Know,0,0
R_1Peim2X8AgfvN9r,Experts Already Know,0,0
R_3ltuMfGPTTTpxjH,Experts Already Know,0,0
R_2wN9dl0SVLQauON,Experts Already Know,0,0
R_2E5IBceL8IDejcA,Experts Already Know,0,0
R_2ttiwnSHmdtsKlo,Experts Already Know,0,0
R_2Y5G1yuQBCz7d2M,Experts Already Know,0,0
R_1ilfJWG8iapxNMj,Experts Already Know,0,0
R_1Ldr7l6AkvHZ3rQ,Experts Already Know,0,0
R_1F4aUazA9CdZWjQ,Experts Already Know,0,0
R_NXUci5bevqS8REJ,Experts Already Know,0,0
R_1K3As4LWrLGHSgt,Experts Already Know,0,0
R_2COjIPq43Vvh66D,Experts Already Know,0,0
R_1Nam4djXXn2pC2V,Experts Already Know,0,0
R_31AxQ9wgKu5ztQG,Experts Already Know,0,0
R_1MLKUX89GjP8jS4,Experts Already Know,0,0
R_2YtFCvDmz8FvzMC,Experts Already Know,0,0
R_bKqh3sskVOto8xz,Experts Already Know,0,0
R_30rhbefJztmh31h,Experts Already Know,0,0
R_2PheYdIzlLXeh6R,Experts Already Know,0,0
R_3FQbox0neD4hOs0,Experts Already Know,0,0
R_1HklJDrNl0osLDs,Experts Already Know,0,0
R_2QlnasksU0JSxTE,Experts Already Know,0,0
R_a5W6nMQEidKuAgh,Experts Already Know,0,0
R_3DvwGsUhSMC9kuf,Experts Already Know,0,0
R_2EvmAynyhs5scGm,Experts Already Know,0,0
R_2ttZxgYMtgo3wLg,Experts Already Know,0,0
R_XvQejvuF1fEca4N,Experts Already Know,0,0
R_1ri699FpJPSazwM,Experts Already Know,0,0
R_3L54Bsr44bdNxPK,Experts Already Know,0,0
R_2414XWZjNp05lha,Experts Already Know,0,0
R_1q4APLXoYw9rIIL,Experts Already Know,0,0
R_WeuDgRyA37oSGRz,Experts Already Know,0,0
R_3iJwqZpLWe8Z9zj,Experts Already Know,0,0
R_2ctOETcrAGJpCz6,Experts Already Know,0,0
R_2dY2cyPllspYHr8,Experts Already Know,0,0
R_3NDG0qMODZ5CrK3,Experts Already Know,0,0
R_22JnwIhxX0tQ2Z1,Experts Already Know,0,0
R_tMvRYth35SJk849,Experts Already Know,0,0
R_1IgUXIXCjNqsiW7,Experts Already Know,0,0
R_2fqhKT94izD7KE3,Experts Already Know,0,0
R_2qn3l0SRhI2VzrK,Experts Already Know,0,0
R_qEFTTL5TexWQYDf,Experts Already Know,0,0
R_1E6wlfKIWDecMXc,Experts Already Know,0,0
R_1KxtxM8HfIvoRBp,Experts Already Know,0,0
R_1daBzw0WwOjZx4T,Experts Already Know,0,0
R_3xiRnaUNL8yDEqZ,Experts Already Know,0,0
R_vc4KAMpEni3Al1L,Experts Already Know,0,0
R_SHNUx2aUajQcwV3,Experts Already Know,0,0
R_1MYQX9iSxkLmPla,Experts Already Know,0,0
R_3qEjnmbaD0d67b8,Experts Already Know,0,0
R_3dRnuclT0hMF2TE,Experts Already Know,0,0
R_2c0cc9AvyF24vAH,Experts Already Know,0,0
R_3kzTN7MikTnzgu1,Experts Already Know,0,0
R_bDgEK97UPz7p0u5,Experts Already Know,0,0
R_1OV1E344htK9xMJ,Experts Already Know,0,0
R_2rvf5zeboihxXTZ,Experts Already Know,0,0
R_2UYgrfbpZ0rVeG9,Experts Already Know,0,0
R_2v7E79eLVzDE8EF,Experts Already Know,0,0
R_3PjEbmhcLuOUzrb,Experts Already Know,0,0
R_2PkafdMV3ikQSJa,Experts Already Know,0,0
R_3PdAaZ3lyTuHYdK,Experts Already Know,0,0
R_6nF9SXDhOwlJ25H,Experts Already Know,0,0
R_TpB6xFgmszi9NW9,Experts Already Know,0,0
R_2Pj7OIxOzftnDh0,Experts Already Know,0,0
R_8HWROCH3fxdYDDP,Experts Already Know,0,0
R_3L5NYbmvdrabT7h,Experts Already Know,0,0
R_SUFHH0kzBpevVER,Experts Already Know,0,0
R_3jw265ka7NVQ0QF,Experts Already Know,0,0
R_2YAnEolBSzvcy82,Experts Already Know,0,0
R_2aFWuyDQ8pHdBny,Experts Already Know,0,0
R_3kHdzqdH28aDwhV,Experts Already Know,0,0
R_1QoUKIXksg9fcT8,Experts Already Know,0,0
R_2woBcEvMZXIWiYi,Experts Already Know,0,0
R_XKWUW6c74KQFuxz,Experts Already Know,0,0
R_33j9jFaPDEYjBbB,Experts Already Know,0,0
R_xbWast4fiAyHXl7,Experts Already Know,0,0
R_agUzDBnAEDmYzWp,Experts Already Know,0,0
R_2dtPbu3UG72QCea,Experts Already Know,0,0
R_1JPF3Tph3o9MdD7,Experts Already Know,0,0
R_Op3ON7X3S2UcFMJ,Experts Already Know,0,0
R_33l1L4IdIviNznX,Experts Already Know,0,0
R_3ELvyazvuHwCMCJ,Experts Already Know,0,0
R_O2P5puzlUeKIfMR,Experts Already Know,0,0
R_25ZqijXYb66F2lW,Experts Already Know,0,0
R_AckbkKA1vOfPDP3,Experts Already Know,0,0
R_2SlB6dy4BHSnBU6,Experts Already Know,0,0
R_1HdUXIgIlmOujTH,Experts Already Know,0,0
R_uzdDcxQlscvOPWp,Experts Already Know,0,0
R_22KdB6zyZ6zO4QR,Experts Already Know,0,0
R_2PbcD8dxu8QfGsE,Experts Already Know,0,0
R_1l4V2Nlu31aqakp,Experts Already Know,0,0
R_2ze9rLVcw0we5gm,Experts Already Know,0,0
R_1IQMjh4ODbBCB75,Experts Already Know,0,0
R_1mPC8v1RklkOP8k,Experts Already Know,0,0
R_2S0ouPx6tAADLrV,Experts Already Know,0,0
R_2fHGMWZeEB89zHA,Experts Already Know,0,0
R_32PXuL0RPy0ynJl,Experts Already Know,0,0
R_26o3ExrCIEG6ls5,Experts Already Know,0,0
R_3Ry0XSttaQ4ryY5,Experts Already Know,0,0
R_RXfNmtrXsqgiSZ3,Experts Already Know,0,0
R_1NsojY1SDzUwTQc,Experts Already Know,0,0
R_3oMJ8eX1Dffb1tb,Experts Already Know,0,0
R_WoEa3Q5s7Ymr0zf,Experts Already Know,0,0
R_1dzA2w0WQz9UZkZ,Experts Already Know,0,0
R_3EaoKSSLgmPXneZ,Experts Already Know,0,0
R_1etnSW2kPSGek2p,Experts Already Know,0,0
R_2P23QhM2T3zA4NY,Experts Already Know,0,0
R_24dbin5h9HYTGBE,Experts Already Know,0,0
R_3NJWmcaoaLrmQHH,Experts Already Know,0,0
R_3PhhBVBlJUQfMJO,Experts Already Know,0,0
R_27KeyPrdr0zpNvn,Experts Already Know,0,0
R_2zRNLF868A6meJa,Experts Already Know,0,0
R_1N9RvC3MQEnEEL4,Experts Already Know,0,0
R_3Pobo5Hi9P2OP3v,Experts Already Know,0,0
R_2QXqQrWxxD4XAkI,Experts Already Know,0,0
R_3G2O2AA8xEhURij,Experts Already Know,0,0
R_33k8AYmyE0uWeyT,Experts Already Know,0,0
R_2fe9Rs604Z7dkfm,Experts Already Know,0,0
R_1rD4XmeWL09NYV3,Experts Already Know,0,0
R_1M6RQv59zaA66oS,Experts Already Know,0,0
R_3JrwefAxu4NN8kK,Experts Already Know,0,0
R_9RWArcNPDn4eCPL,Experts Already Know,0,0
R_vDKjEhKlY3hKfyp,Experts Already Know,0,0
R_1BYoeEgpLCug2xD,Experts Already Know,0,0
R_31i2ABI90Bj7CHz,Experts Already Know,0,0
R_3g5BrG4WYnkplJP,Experts Already Know,0,0
R_pimCNhJ7nWyw9kR,Experts Already Know,0,0
R_2zAMOQPMz3ngVii,Experts Already Know,0,0
R_cMHSJr3XitDya5P,Experts Already Know,0,0
R_2AG37lmCHSGTauc,Experts Already Know,0,0
R_1Fg4BXcVKHfVB0c,Experts Already Know,0,0
R_1H6Nd6ghGEMuZKn,Experts Already Know,0,0
R_25GUhfGGJsPkEb8,Experts Already Know,0,0
R_2ZQZjdw7tat5ejA,Experts Already Know,0,0
R_3PR0AJJqHTYLzce,Experts Already Know,0,0
R_33v9PsScb54PFlM,Experts Already Know,0,0
R_1f8fTXxEMMvktIS,Experts Already Know,0,0
R_ZyN1jl50y4q90Nr,Experts Already Know,0,0
R_3fMLU4ZCDoUprk7,Experts Already Know,0,0
R_2f22vvIOf6pWFtn,Experts Already Know,0,0
R_1M6QGuYEN2ewi1a,Experts Already Know,0,0
R_2vcEq9vl8nDZJD1,Experts Already Know,0,0
R_2t095PgqUD3xA4s,Experts Already Know,0,0
R_31gPybP69RNoIfu,Experts Already Know,0,0
R_1pYSMrRQCmqNqMB,Experts Already Know,0,0
R_129YUObv0KuFv4N,Experts Already Know,0,0
R_3qVB5gabIW7JPT2,Experts Already Know,0,0
R_1OpGXKM3ufapNFW,Experts Already Know,0,0
R_1E0AFED46Mgh9lK,Experts Already Know,0,0
R_2uVxfHataSh04R0,Experts Already Know,0,0
R_OwDBRXaKmn8ZBqV,Experts Already Know,0,0
R_1EXoMWIHZR0tTCV,Experts Already Know,0,0
R_3NDKWxIQZsSLWIE,Experts Already Know,0,0
R_3Ja5Z6O88g7eQZ4,Experts Already Know,0,0
R_1H2JNvjVJBhHrG9,Experts Already Know,0,0
R_cM9703UMCOeGRzP,Experts Already Know,0,0
R_2wgChuH9sq7oC5K,Experts Already Know,0,0
R_1gzGFMgSul5ya4M,Experts Already Know,0,0
R_1C8vYBXdTpZyJEd,Experts Already Know,0,0
R_3jZg2BUbTF0F65F,Experts Already Know,0,0
R_2D7ExdLwugZt474,Experts Already Know,0,0
R_2QW0kc4rWyDn3nV,Experts Already Know,0,0
R_2ebvIHAxEksYxBL,Experts Already Know,0,0
R_bfLWIVm6jMx3sxH,Experts Already Know,0,0
R_2oCK8kcgtCVV6F3,Experts Already Know,0,0
R_0lDwHGsZJ9z5kqd,Experts Already Know,0,0
R_3pu7U6WsAmy6AHt,Experts Already Know,0,0
R_1rNSgHxcrrBBSVW,Experts Already Know,0,0
R_1HirW5xXWEFtYo8,Experts Already Know,0,0
R_1DZLRHmiIgxz6Gj,Experts Already Know,0,0
R_1LLmEU1VUDQDel7,Experts Already Know,0,0
R_2aqVjIHoEV3kOdr,Experts Should Already Know,0,0
R_1NaxuGjT6Ve80pR,Experts Should Already Know,0,0
R_eM3F2yCGxlE5Nvj,Experts Should Already Know,0,0
R_D2ff4ZTBSPYyaIN,Experts Should Already Know,0,0
R_1mPgH2ocFiKnMes,Experts Should Already Know,0,0
R_1lhmMxuRmA49jFO,Experts Should Already Know,0,0
R_2ZQ96tmje7J8uUA,Experts Should Already Know,0,0
R_1LbAhOLqz6p8cj4,Experts Should Already Know,0,0
R_1lfzrm1OEyEI3bZ,Experts Should Already Know,0,0
R_1KjdQ9cz5tWNofu,Experts Should Already Know,0,0
R_3OsSW5ifLWV0IFz,Experts Should Already Know,0,0
R_3qsCpZmOqXxcWzv,Experts Should Already Know,0,0
R_tLCVEjDDmuf3MTD,Experts Should Already Know,0,0
R_2bZ9fG1rmUuO3mz,Experts Should Already Know,0,0
R_1hLtNnPQzXeDNXw,Experts Should Already Know,0,0
R_BLM725bOtcSNR3H,Experts Should Already Know,0,0
R_9KXXSJbjKrTU08h,Experts Should Already Know,0,0
R_2qlYN7qVf6zTQrD,Experts Should Already Know,0,0
R_3nu6RJvwz2ylj6b,Experts Should Already Know,0,0
R_xFSV2k6T0u1OjYZ,Experts Should Already Know,0,0
R_D0jiqvYAsNrvkid,Experts Should Already Know,0,0
R_3CAWj3iUjwTtSsl,Experts Should Already Know,0,0
R_1PZh9dGF4XT9ryl,Experts Should Already Know,0,0
R_3DtFdEjgTSzQohE,Experts Should Already Know,0,0
R_1N9U52eXi5WEMyw,Experts Should Already Know,0,0
R_2qk1l8AGlidQi6p,Experts Should Already Know,0,0
R_3pfYuxRxVbk5psD,Experts Should Already Know,0,0
R_RCi5RJjAlhNgfCN,Experts Should Already Know,0,0
R_2P0iqiWAPHWjyJe,Experts Should Already Know,0,0
R_1GIjjxKqN76eDsM,Experts Should Already Know,0,0
R_25LRNKOsrRrZIKU,Experts Should Already Know,0,0
R_2v2GDgHkUI05tLG,Experts Should Already Know,0,0
R_ZLcSRbT0GlA1xE5,Experts Should Already Know,0,0
R_PTAm61sSCcGdSOB,Experts Should Already Know,0,0
R_2YlmxtBxNR3Sx2z,Experts Should Already Know,0,0
R_2dRyed3Nd4cntNx,Experts Should Already Know,0,0
R_31GkUsUVtGK26zz,Experts Should Already Know,0,0
R_3R4a5ZNgCa7cp12,Experts Should Already Know,0,0
R_yWvVEbJ74OwozGp,Experts Should Already Know,0,0
R_735pTNgghkgBmGR,Experts Should Already Know,0,0
R_2VdzWtnVQOf0bsY,Experts Should Already Know,0,0
R_3g0izNanjrEe2WG,Experts Should Already Know,0,0
R_2B2lUO1UefEvE3M,Experts Should Already Know,0,0
R_3MExoPI9KqllhJ8,Experts Should Already Know,0,0
R_XScuwbNkFDVUuzL,Experts Should Already Know,0,0
R_3M3V0ejTpRCV2tT,Experts Should Already Know,0,0
R_1Hek6Rj4ds7vrth,Experts Should Already Know,0,0
R_2dgN7lVWGrycFn8,Experts Should Already Know,0,0
R_2fJ56rdqYYZz7gr,Experts Should Already Know,0,0
R_RfCuI6saP6nvHln,Experts Should Already Know,0,0
R_a3FSGAOeGx3roC5,Experts Should Already Know,0,0
R_WCIBtzJ4MP4gS8F,Experts Should Already Know,0,0
R_9LxbVKS48mWCcLf,Experts Should Already Know,0,0
R_1l076c7r3XYvP8c,Experts Should Already Know,0,0
R_2906YMnVwxPc6Ol,Experts Should Already Know,0,0
R_2wn5v5hJ2pEcJx9,Experts Should Already Know,0,0
R_1mrY8tWciCgywnG,Experts Should Already Know,0,0
R_YRKApWB1WuiGHiV,Experts Should Already Know,0,0
R_3jdLAxKtLnZQ76U,Experts Should Already Know,0,0
R_3FVvCnhw5gOn55Y,Experts Should Already Know,0,0
R_2qxAkbgFFRMEmbY,Experts Should Already Know,0,0
R_3fIeq60cvlT5nYZ,Experts Should Already Know,0,0
R_2OPIic7OOqwpt6x,Experts Should Already Know,0,0
R_1PRzlaZLBZMhxJj,Experts Should Already Know,0,0
R_1M6VLRxH6RYtPzA,Experts Should Already Know,0,0
R_3QXEUFe8K6fixwt,Experts Should Already Know,0,0
R_3kFYbmL11gJJCZI,Experts Should Already Know,0,0
R_3JL4ZWoJQH3j0Ht,Experts Should Already Know,0,0
R_3ELN27IcY4ZjDAq,Experts Should Already Know,0,0
R_3NXmu3nbW1D6dd7,Experts Should Already Know,0,0
R_r0Tlb5zi9zEcQXT,Experts Should Already Know,0,0
R_SJKA5TmM5q3ob2V,Experts Should Already Know,0,0
R_XAmfoSXeawTPawh,Experts Should Already Know,0,0
R_3e4sWbLXNKbte1q,Experts Should Already Know,0,0
R_1r3u7KS7WbhGEEI,Experts Should Already Know,0,0
R_25NMupvpSrU5kmT,Experts Should Already Know,0,0
R_3p9M0Zp04hJbfyA,Experts Should Already Know,0,0
R_27JdcmtitmuvYvq,Experts Should Already Know,0,0
R_2zBcM9x8vK5gb1l,Experts Should Already Know,0,0
R_2VKlF4WH4x5rSaq,Experts Should Already Know,0,0
R_7VbbmnM4Z8Tebst,Experts Should Already Know,0,0
R_VWJPhELsCkqPcWd,Experts Should Already Know,0,0
R_1LItsoiN0iuV1Xl,Experts Should Already Know,0,0
R_PFLC468XMpRJDCV,Experts Should Already Know,0,0
R_tSA7WkZ4HlN6d0t,Experts Should Already Know,0,0
R_3stS8Stdmai62Uw,Experts Should Already Know,0,0
R_2VJd7Y9LJjWuDoS,Experts Should Already Know,0,0
R_UaTc7swA0GX1nax,Experts Should Already Know,0,0
R_27Jwdx9VlRZ3gSI,Experts Should Already Know,0,0
R_0UQPDBgZxgAIaat,Experts Should Already Know,0,0
R_9B9aO7F9aT52xLb,Experts Should Already Know,0,0
R_1DuOSj3qvw7GBPT,Experts Should Already Know,0,0
R_32RuEmXpWD13T3K,Experts Should Already Know,0,0
R_31Es19OKRdLS7oE,Experts Should Already Know,0,0
R_1GBNgobFTO5GSRB,Experts Should Already Know,0,0
R_3rYeFVPBHkZUDeZ,Experts Should Already Know,0,0
R_1lrtCYXZxAXXIhU,Experts Should Already Know,0,0
R_2X0cHuSiaQfMPMN,Experts Should Already Know,0,0
R_2WvbBY7RUlk00Wa,Experts Should Already Know,0,0
R_2fHFAPylOKsa7P0,Experts Should Already Know,0,0
R_3iEe6nyoYBYNtts,Experts Should Already Know,0,0
R_2fvP5fW5giKpDXy,Experts Should Already Know,0,0
R_2xS61b5um8y9m2j,Experts Should Already Know,0,0
R_sdTphFjJeQlsWyZ,Experts Should Already Know,0,0
R_2wbiPaUIURkmbPj,Experts Should Already Know,0,0
R_rqMvcIQDV9PxeX7,Experts Should Already Know,0,0
R_3hfGVhoyQKG9CL8,Experts Should Already Know,0,0
R_3eq9R4nM4r4GnHi,Experts Should Already Know,0,0
R_2Xp1C1MtxXr1RFG,Experts Should Already Know,0,0
R_3nGU9mit4xmQIaZ,Experts Should Already Know,0,0
R_3HGo80riwqQuEMF,Experts Should Already Know,0,0
R_1mEjslq1kLZaOkZ,Experts Should Already Know,0,0
R_3ilDlvfHgAFRpKp,Experts Should Already Know,0,0
R_1H7WXa9t9DIz1cd,Experts Should Already Know,0,0
R_YaeQRspVqPAXmZH,Experts Should Already Know,0,0
R_26kTwYXw4YKcZ14,Experts Should Already Know,0,0
R_rfPAlZVj4SKWghz,Experts Should Already Know,0,0
R_1KkAqrYxGJs3FMk,Experts Should Already Know,0,0
R_1Peim2X8AgfvN9r,Experts Should Already Know,0,0
R_3ltuMfGPTTTpxjH,Experts Should Already Know,0,0
R_2wN9dl0SVLQauON,Experts Should Already Know,0,0
R_2E5IBceL8IDejcA,Experts Should Already Know,0,0
R_2ttiwnSHmdtsKlo,Experts Should Already Know,0,0
R_2Y5G1yuQBCz7d2M,Experts Should Already Know,0,0
R_1ilfJWG8iapxNMj,Experts Should Already Know,0,0
R_1Ldr7l6AkvHZ3rQ,Experts Should Already Know,0,0
R_1F4aUazA9CdZWjQ,Experts Should Already Know,0,0
R_NXUci5bevqS8REJ,Experts Should Already Know,0,0
R_1K3As4LWrLGHSgt,Experts Should Already Know,0,0
R_2COjIPq43Vvh66D,Experts Should Already Know,0,0
R_1Nam4djXXn2pC2V,Experts Should Already Know,0,0
R_31AxQ9wgKu5ztQG,Experts Should Already Know,0,0
R_1MLKUX89GjP8jS4,Experts Should Already Know,0,0
R_2YtFCvDmz8FvzMC,Experts Should Already Know,0,0
R_bKqh3sskVOto8xz,Experts Should Already Know,0,0
R_30rhbefJztmh31h,Experts Should Already Know,0,0
R_2PheYdIzlLXeh6R,Experts Should Already Know,0,0
R_3FQbox0neD4hOs0,Experts Should Already Know,0,0
R_1HklJDrNl0osLDs,Experts Should Already Know,0,0
R_2QlnasksU0JSxTE,Experts Should Already Know,0,0
R_a5W6nMQEidKuAgh,Experts Should Already Know,0,0
R_3DvwGsUhSMC9kuf,Experts Should Already Know,0,0
R_2EvmAynyhs5scGm,Experts Should Already Know,0,0
R_2ttZxgYMtgo3wLg,Experts Should Already Know,0,0
R_XvQejvuF1fEca4N,Experts Should Already Know,0,0
R_1ri699FpJPSazwM,Experts Should Already Know,0,0
R_3L54Bsr44bdNxPK,Experts Should Already Know,0,0
R_2414XWZjNp05lha,Experts Should Already Know,0,0
R_1q4APLXoYw9rIIL,Experts Should Already Know,0,0
R_WeuDgRyA37oSGRz,Experts Should Already Know,0,0
R_3iJwqZpLWe8Z9zj,Experts Should Already Know,0,0
R_2ctOETcrAGJpCz6,Experts Should Already Know,0,0
R_2dY2cyPllspYHr8,Experts Should Already Know,0,0
R_3NDG0qMODZ5CrK3,Experts Should Already Know,0,0
R_22JnwIhxX0tQ2Z1,Experts Should Already Know,0,0
R_tMvRYth35SJk849,Experts Should Already Know,0,0
R_1IgUXIXCjNqsiW7,Experts Should Already Know,0,0
R_2fqhKT94izD7KE3,Experts Should Already Know,0,0
R_2qn3l0SRhI2VzrK,Experts Should Already Know,0,0
R_qEFTTL5TexWQYDf,Experts Should Already Know,0,0
R_1E6wlfKIWDecMXc,Experts Should Already Know,0,0
R_1KxtxM8HfIvoRBp,Experts Should Already Know,0,0
R_1daBzw0WwOjZx4T,Experts Should Already Know,0,0
R_3xiRnaUNL8yDEqZ,Experts Should Already Know,0,0
R_vc4KAMpEni3Al1L,Experts Should Already Know,0,0
R_SHNUx2aUajQcwV3,Experts Should Already Know,0,0
R_1MYQX9iSxkLmPla,Experts Should Already Know,0,0
R_3qEjnmbaD0d67b8,Experts Should Already Know,0,0
R_3dRnuclT0hMF2TE,Experts Should Already Know,0,0
R_2c0cc9AvyF24vAH,Experts Should Already Know,0,0
R_3kzTN7MikTnzgu1,Experts Should Already Know,0,0
R_bDgEK97UPz7p0u5,Experts Should Already Know,0,0
R_1OV1E344htK9xMJ,Experts Should Already Know,0,0
R_2rvf5zeboihxXTZ,Experts Should Already Know,0,0
R_2UYgrfbpZ0rVeG9,Experts Should Already Know,0,0
R_2v7E79eLVzDE8EF,Experts Should Already Know,0,0
R_3PjEbmhcLuOUzrb,Experts Should Already Know,0,0
R_2PkafdMV3ikQSJa,Experts Should Already Know,0,0
R_3PdAaZ3lyTuHYdK,Experts Should Already Know,0,0
R_6nF9SXDhOwlJ25H,Experts Should Already Know,0,0
R_TpB6xFgmszi9NW9,Experts Should Already Know,0,0
R_2Pj7OIxOzftnDh0,Experts Should Already Know,0,0
R_8HWROCH3fxdYDDP,Experts Should Already Know,0,0
R_3L5NYbmvdrabT7h,Experts Should Already Know,0,0
R_SUFHH0kzBpevVER,Experts Should Already Know,0,0
R_3jw265ka7NVQ0QF,Experts Should Already Know,0,0
R_2YAnEolBSzvcy82,Experts Should Already Know,0,0
R_2aFWuyDQ8pHdBny,Experts Should Already Know,0,0
R_3kHdzqdH28aDwhV,Experts Should Already Know,0,0
R_1QoUKIXksg9fcT8,Experts Should Already Know,0,0
R_2woBcEvMZXIWiYi,Experts Should Already Know,0,0
R_XKWUW6c74KQFuxz,Experts Should Already Know,0,0
R_33j9jFaPDEYjBbB,Experts Should Already Know,0,0
R_xbWast4fiAyHXl7,Experts Should Already Know,0,0
R_agUzDBnAEDmYzWp,Experts Should Already Know,0,0
R_2dtPbu3UG72QCea,Experts Should Already Know,0,0
R_1JPF3Tph3o9MdD7,Experts Should Already Know,0,0
R_Op3ON7X3S2UcFMJ,Experts Should Already Know,0,0
R_33l1L4IdIviNznX,Experts Should Already Know,0,0
R_3ELvyazvuHwCMCJ,Experts Should Already Know,0,0
R_O2P5puzlUeKIfMR,Experts Should Already Know,0,0
R_25ZqijXYb66F2lW,Experts Should Already Know,0,0
R_AckbkKA1vOfPDP3,Experts Should Already Know,0,0
R_2SlB6dy4BHSnBU6,Experts Should Already Know,0,0
R_1HdUXIgIlmOujTH,Experts Should Already Know,0,0
R_uzdDcxQlscvOPWp,Experts Should Already Know,0,0
R_22KdB6zyZ6zO4QR,Experts Should Already Know,0,0
R_2PbcD8dxu8QfGsE,Experts Should Already Know,0,0
R_1l4V2Nlu31aqakp,Experts Should Already Know,0,0
R_2ze9rLVcw0we5gm,Experts Should Already Know,0,0
R_1IQMjh4ODbBCB75,Experts Should Already Know,0,0
R_1mPC8v1RklkOP8k,Experts Should Already Know,0,0
R_2S0ouPx6tAADLrV,Experts Should Already Know,0,0
R_2fHGMWZeEB89zHA,Experts Should Already Know,0,0
R_32PXuL0RPy0ynJl,Experts Should Already Know,0,0
R_26o3ExrCIEG6ls5,Experts Should Already Know,0,0
R_3Ry0XSttaQ4ryY5,Experts Should Already Know,0,0
R_RXfNmtrXsqgiSZ3,Experts Should Already Know,0,0
R_1NsojY1SDzUwTQc,Experts Should Already Know,0,0
R_3oMJ8eX1Dffb1tb,Experts Should Already Know,0,0
R_WoEa3Q5s7Ymr0zf,Experts Should Already Know,0,0
R_1dzA2w0WQz9UZkZ,Experts Should Already Know,0,0
R_3EaoKSSLgmPXneZ,Experts Should Already Know,0,0
R_1etnSW2kPSGek2p,Experts Should Already Know,0,0
R_2P23QhM2T3zA4NY,Experts Should Already Know,0,0
R_24dbin5h9HYTGBE,Experts Should Already Know,0,0
R_3NJWmcaoaLrmQHH,Experts Should Already Know,0,0
R_3PhhBVBlJUQfMJO,Experts Should Already Know,0,0
R_27KeyPrdr0zpNvn,Experts Should Already Know,0,0
R_2zRNLF868A6meJa,Experts Should Already Know,0,0
R_1N9RvC3MQEnEEL4,Experts Should Already Know,0,0
R_3Pobo5Hi9P2OP3v,Experts Should Already Know,0,0
R_2QXqQrWxxD4XAkI,Experts Should Already Know,0,0
R_3G2O2AA8xEhURij,Experts Should Already Know,0,0
R_33k8AYmyE0uWeyT,Experts Should Already Know,0,0
R_2fe9Rs604Z7dkfm,Experts Should Already Know,0,0
R_1rD4XmeWL09NYV3,Experts Should Already Know,0,0
R_1M6RQv59zaA66oS,Experts Should Already Know,0,0
R_3JrwefAxu4NN8kK,Experts Should Already Know,0,0
R_9RWArcNPDn4eCPL,Experts Should Already Know,0,0
R_vDKjEhKlY3hKfyp,Experts Should Already Know,0,0
R_1BYoeEgpLCug2xD,Experts Should Already Know,0,0
R_31i2ABI90Bj7CHz,Experts Should Already Know,0,0
R_3g5BrG4WYnkplJP,Experts Should Already Know,0,0
R_pimCNhJ7nWyw9kR,Experts Should Already Know,0,0
R_2zAMOQPMz3ngVii,Experts Should Already Know,0,0
R_cMHSJr3XitDya5P,Experts Should Already Know,0,0
R_2AG37lmCHSGTauc,Experts Should Already Know,0,0
R_1Fg4BXcVKHfVB0c,Experts Should Already Know,0,0
R_1H6Nd6ghGEMuZKn,Experts Should Already Know,0,0
R_25GUhfGGJsPkEb8,Experts Should Already Know,0,0
R_2ZQZjdw7tat5ejA,Experts Should Already Know,0,0
R_3PR0AJJqHTYLzce,Experts Should Already Know,0,0
R_33v9PsScb54PFlM,Experts Should Already Know,0,0
R_1f8fTXxEMMvktIS,Experts Should Already Know,0,0
R_ZyN1jl50y4q90Nr,Experts Should Already Know,0,0
R_3fMLU4ZCDoUprk7,Experts Should Already Know,0,0
R_2f22vvIOf6pWFtn,Experts Should Already Know,0,0
R_1M6QGuYEN2ewi1a,Experts Should Already Know,0,0
R_2vcEq9vl8nDZJD1,Experts Should Already Know,0,0
R_2t095PgqUD3xA4s,Experts Should Already Know,0,0
R_31gPybP69RNoIfu,Experts Should Already Know,0,0
R_1pYSMrRQCmqNqMB,Experts Should Already Know,0,0
R_129YUObv0KuFv4N,Experts Should Already Know,0,0
R_3qVB5gabIW7JPT2,Experts Should Already Know,0,0
R_1OpGXKM3ufapNFW,Experts Should Already Know,0,0
R_1E0AFED46Mgh9lK,Experts Should Already Know,0,0
R_2uVxfHataSh04R0,Experts Should Already Know,0,0
R_OwDBRXaKmn8ZBqV,Experts Should Already Know,0,0
R_1EXoMWIHZR0tTCV,Experts Should Already Know,0,0
R_3NDKWxIQZsSLWIE,Experts Should Already Know,0,0
R_3Ja5Z6O88g7eQZ4,Experts Should Already Know,0,0
R_1H2JNvjVJBhHrG9,Experts Should Already Know,0,0
R_cM9703UMCOeGRzP,Experts Should Already Know,0,0
R_2wgChuH9sq7oC5K,Experts Should Already Know,0,0
R_1gzGFMgSul5ya4M,Experts Should Already Know,0,0
R_1C8vYBXdTpZyJEd,Experts Should Already Know,0,0
R_3jZg2BUbTF0F65F,Experts Should Already Know,0,0
R_2D7ExdLwugZt474,Experts Should Already Know,0,0
R_2QW0kc4rWyDn3nV,Experts Should Already Know,0,0
R_2ebvIHAxEksYxBL,Experts Should Already Know,0,0
R_bfLWIVm6jMx3sxH,Experts Should Already Know,0,0
R_2oCK8kcgtCVV6F3,Experts Should Already Know,0,0
R_0lDwHGsZJ9z5kqd,Experts Should Already Know,0,0
R_3pu7U6WsAmy6AHt,Experts Should Already Know,0,0
