StudyType,ExperimentCode_MS,StudyDescription,R File,Scenario,genericCond,scenarioCond,policyOrAB,cond,dv,Duration,ResponseId,FreeResponse,Disagreement,pid,DisagreementPostMeeting,dv_binary,Objection,condLabel,BenefitFinal,LearningFinal,AbsenceHarmFinal,EqualityFinal,PhysicalRiskFinal,OtherRiskFinal,IneffectiveFinal,NotEnoughInfoFinal,RandomizationFinal,ExperimentationFinal,InequalityFinal,NoEquipoiseFinal,BadDesignFinal,NoticeFinal,ConsentFinal,TooLongFinal,PickAPolicyFinal,GoodIntentFinal,BadIntentFinal,StatusQuoFinal,PatientConfidenceFinal,CoddledExpertsFinal,WorkHasAlreadyBeenDoneFinal,AgentsAlreadyKnowFinal,AgentsShouldAlreadyKnowFinal,ExpertsAlreadyKnowFinal,ExpertsShouldAlreadyKnowFinal,ParticipantKnowsBestFinal,PatientAlreadyShouldKnowFinal,BenefitSA,BenefitWC,LearningSA,LearningWC,AbsenceHarmSA,AbsenceHarmWC,EqualitySA,EqualityWC,PhysicalRisk/HarmSA,PhysicalRisk/HarmWC,OtherRisk/HarmSA,OtherRisk/HarmWC,IneffectiveSA,IneffectiveWC,NotEnoughInformationSA,NotEnoughInformationWC,RandomizationSA,RandomizationWC,ExperimentationSA,ExperimentationWC,InequalitySA,InequalityWC,NoEquipoiseSA,NoEquipoiseWC,BadDesignSA,BadDesignWC,NoticeSA,NoticeWC,ConsentSA,ConsentWC,TooLongSA,TooLongWC,PickAPolicySA,PickAPolicyWC,GoodIntentSA,GoodIntentWC,BadIntentSA,BadIntentWC,StatusQuoSA,StatusQuoWC,PatientConfidenceSA,PatientConfidenceWC,CoddledExpertsSA,CoddledExpertsWC,WorkHasAlreadyBeenDoneSA,WorkHasAlreadyBeenDoneWC,AgentsAlreadyKnowSA,AgentsAlreadyKnowWC,AgentsShouldAlreadyKnowSA,AgentsShouldAlreadyKnowWC,ExpertsAlreadyKnowSA,ExpertsAlreadyKnowWC,ExpertsShouldAlreadyKnowSA,ExpertsShouldAlreadyKnowWC,ParticipantKnowsBestSA,ParticipantKnowsBestWC,PatientAlreadyShouldKnowSA,PatientAlreadyShouldKnowWC,NecessaryRevealSA,NecessaryRevealWC,AmbiguousSA,AmbiguousWC,TrustAgent
Experiment,3,ManyDomains,abE12,Drug,AB,AB Test,AB Test,xAB1,3,309,R_1KkAqrYxGJs3FMk,"As long as both drugs have been approved as safe and effective, it would make sense to choose whichever one he found as the most effective. And in theory, neither will be harmful to his patients. There is a possible bit of a moral grey area as he uses his patients to determine which one is better.",1,1017,0,0,Non-Object,Drug.AB,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Experiment,3,ManyDomains,abE12,Drug,AB,AB Test,AB Test,xAB1,4,216,R_1Peim2X8AgfvN9r,"because I never heard of a dotor doing this hwever, it might be a good idea",1,1046,0,0,Non-Object,Drug.AB,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Experiment,3,ManyDomains,abE12,Drug,AB,AB Test,AB Test,xAB1,4,235,R_3ltuMfGPTTTpxjH,"Potentially, both drugs could be beneficially to different groups of patients.  There is a possibility one drug is better for a smaller group and should be recommended to them.",1,1086,0,0,Non-Object,Drug.AB,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Experiment,3,ManyDomains,abE12,Drug,AB,AB Test,AB Test,xAB1,5,466,R_2wN9dl0SVLQauON,I chose this option because the products are safe with minimum side effects. As long as the patients are notified of what the doctor is doing and approves it sounds great to me!!,1,1128,0,0,Non-Object,Drug.AB,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Experiment,3,ManyDomains,abE12,Drug,AB,AB Test,AB Test,xAB1,4,282,R_2E5IBceL8IDejcA,He is trying to find the most effective treatment for his patients.,1,1139,0,0,Non-Object,Drug.AB,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Experiment,3,ManyDomains,abE12,Drug,AB,AB Test,AB Test,xAB1,5,189,R_2ttiwnSHmdtsKlo,Test to see which drug is the most effective with less side effects. Releasing one drug that is more effective is better.,1,1219,0,0,Non-Object,Drug.AB,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Experiment,3,ManyDomains,abE12,Drug,AB,AB Test,AB Test,xAB1,4,218,R_2Y5G1yuQBCz7d2M,He's doing a study and making a decision based on the information gained.,1,1244,0,0,Non-Object,Drug.AB,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Experiment,3,ManyDomains,abE12,Drug,AB,AB Test,AB Test,xAB1,4,211,R_1ilfJWG8iapxNMj,"It's a good idea to determine which drug is more effective, so I like that.  But it will be unfortunate for the people who get the less effective drug in the test, although I suppose they could switch over to the more effective one once that gets figured out.",1,1315,0,0,Non-Object,Drug.AB,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Experiment,3,ManyDomains,abE12,Drug,AB,AB Test,AB Test,xAB1,5,326,R_1Ldr7l6AkvHZ3rQ,The doctor is acting in the bast interest of his patients. Once he finds the best medicine he provides that one exclusively to his patients. his actions demonstrate sound judgement and good morals.,1,1356,0,0,Non-Object,Drug.AB,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Experiment,3,ManyDomains,abE12,Drug,AB,AB Test,AB Test,xAB1,4,442,R_1F4aUazA9CdZWjQ,"As long as both drugs are known to be safe and effective, and side effects/price are roughly the same, I see no ethical issues here. It would make sense to only prescribe the drug that worked the best. The only ethical issue I see here is whether or not the patients were made aware of his intentions/tests. The patients should be made aware of his testing.",1,1375,0,0,Non-Object,Drug.AB,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Experiment,3,ManyDomains,abE12,Drug,AB,AB Test,AB Test,xAB1,4,148,R_NXUci5bevqS8REJ,He chose to make decisions based on experience.,1,1390,0,0,Non-Object,Drug.AB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Experiment,3,ManyDomains,abE12,Drug,AB,AB Test,AB Test,xAB1,4,237,R_1K3As4LWrLGHSgt,Because that is how experiments are normally run and both patients are getting the medication,1,1416,0,0,Non-Object,Drug.AB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Experiment,3,ManyDomains,abE12,Drug,AB,AB Test,AB Test,xAB1,5,233,R_2COjIPq43Vvh66D,The study is appropriate to determine which drug will work the best.,1,1542,0,0,Non-Object,Drug.AB,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Experiment,3,ManyDomains,abE12,Drug,AB,AB Test,AB Test,xAB1,5,604,R_1Nam4djXXn2pC2V,"It seems like a reasonable way to ensure that he can find the best treatment available. Also, both drugs seem good i.e. affordable and well tolerated.",1,1594,0,0,Non-Object,Drug.AB,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Experiment,3,ManyDomains,abE12,Drug,AB,AB Test,AB Test,xAB1,5,230,R_31AxQ9wgKu5ztQG,"It shows that the doctor is concerned about the needs of their patients. The doctor listens and takes several things into consideration, such as side effects and affordability. The doctor does not give preferential treatment to a particular company.",1,2105,0,0,Non-Object,Drug.AB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Experiment,3,ManyDomains,abE12,Drug,AB,AB Test,AB Test,xAB1,4,263,R_1MLKUX89GjP8jS4,Because  Doctor Jones thinks of two different ways to provide good treatment to his patients.,0,25,0,0,Non-Object,Drug.AB,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Experiment,3,ManyDomains,abE12,Drug,AB,AB Test,AB Test,xAB1,5,476,R_2YtFCvDmz8FvzMC,I like the idea that a doctor taking a hands on approach  to drugs that are approved already instead of just proscribing them.,0,78,0,0,Non-Object,Drug.AB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Experiment,3,ManyDomains,abE12,Drug,AB,AB Test,AB Test,xAB1,4,278,R_bKqh3sskVOto8xz,"That's kind of a tough one. Part of me feels that he should at least tell his patients what he is doing. But at the same time, both drugs are safe, so I don't know.",0,141,0,0,Non-Object,Drug.AB,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Experiment,3,ManyDomains,abE12,Drug,AB,AB Test,AB Test,xAB1,3,380,R_30rhbefJztmh31h,"Morality and appropriateness in doctors is tough to judge as their entire career is just a ""practice"".  Obviously they will make mistakes to the detriment of their patients and how appropriate is that?",0,176,0,0,Non-Object,Drug.AB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Experiment,3,ManyDomains,abE12,Drug,AB,AB Test,AB Test,xAB1,5,106,R_2PheYdIzlLXeh6R,It's the most logical thing to do. Why would you want to prescribe a less effective drug to your patients?,0,247,0,0,Non-Object,Drug.AB,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Experiment,3,ManyDomains,abE12,Drug,AB,AB Test,AB Test,xAB1,4,145,R_3FQbox0neD4hOs0,"He is trying to do what is best for his patients. Sometimes, doctors have to try different things.",0,286,0,0,Non-Object,Drug.AB,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Experiment,3,ManyDomains,abE12,Drug,AB,AB Test,AB Test,xAB1,5,200,R_1HklJDrNl0osLDs,Dr. Jones is testing out approved drugs for the best results. Then he'll use the helpful one to help more people.,0,476,0,0,Non-Object,Drug.AB,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Experiment,3,ManyDomains,abE12,Drug,AB,AB Test,AB Test,xAB1,4,233,R_2QlnasksU0JSxTE,i think that what he did is perfectly fine,0,512,0,0,Non-Object,Drug.AB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Experiment,3,ManyDomains,abE12,Drug,AB,AB Test,AB Test,xAB1,5,197,R_a5W6nMQEidKuAgh,This is a scientific way to determine which drug works best for the doctor's patients.,0,535,0,0,Non-Object,Drug.AB,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Experiment,3,ManyDomains,abE12,Drug,AB,AB Test,AB Test,xAB1,4,472,R_3DvwGsUhSMC9kuf,If they are both FDA approved and both proven to treat the condition I think it would be a reasonable choice to behave as the scenario suggests.  My only hope would be that if he found one drug to be vastly preferable before a year that he would change patient's meds accordingly.,0,582,0,0,Non-Object,Drug.AB,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Experiment,3,ManyDomains,abE12,Drug,AB,AB Test,AB Test,xAB1,5,196,R_2EvmAynyhs5scGm,He is conducting valid research on two viable options for his patients and choosing the best one for their treatment.  Allowing for both cost and effectivness to play a role,0,648,0,0,Non-Object,Drug.AB,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Experiment,3,ManyDomains,abE12,Drug,AB,AB Test,AB Test,xAB1,5,392,R_2ttZxgYMtgo3wLg,it's a completely rational decision to help his patients in the long run. This particular affliction is an appropriate condition to conduct care in this manner.,0,733,0,0,Non-Object,Drug.AB,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Experiment,3,ManyDomains,abE12,Drug,AB,AB Test,AB Test,xAB1,4,243,R_XvQejvuF1fEca4N,it is a test and see system and It leads to figuring out the best way and one of the most effective way if everyone agrees to it,0,746,0,0,Non-Object,Drug.AB,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Experiment,3,ManyDomains,abE12,Drug,AB,AB Test,AB Test,xAB1,5,403,R_1ri699FpJPSazwM,The doctor is trying to help as long as he is open with he patient I don‰Ûªt see a problem,0,827,0,0,Non-Object,Drug.AB,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Experiment,3,ManyDomains,abE12,Drug,AB,AB Test,AB Test,xAB1,4,126,R_3L54Bsr44bdNxPK,"It doesn't state whether or not the Doctor informed his patients of the experiment. If he did so, then it is somewhat appropriate.",0,851,0,0,Non-Object,Drug.AB,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Experiment,3,ManyDomains,abE12,Drug,AB,AB Test,AB Test,xAB1,4,481,R_2414XWZjNp05lha,What he is ng is what i would do in the situation,0,1003,0,0,Non-Object,Drug.AB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Experiment,3,ManyDomains,abE12,Drug,AB,AB Test,AB Test,xAB1,5,435,R_1q4APLXoYw9rIIL,"It serves a greater good and has no tangible negative effects. If patients have a problem, it should come out much earlier and through their own understanding of the drugs they take. A person should be aware of their prescription drugs and alternative choices, separate from the opinion of their doctor. To remain ignorant excludes their opinion in the matter.",0,1201,0,0,Non-Object,Drug.AB,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Experiment,3,ManyDomains,abE12,Drug,AB,AB Test,AB Test,xAB1,4,190,R_WeuDgRyA37oSGRz,it is a way to determine what drug may provide the best benefit for patients,0,1259,0,0,Non-Object,Drug.AB,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Experiment,3,ManyDomains,abE12,Drug,AB,AB Test,AB Test,xAB1,4,233,R_3iJwqZpLWe8Z9zj,Both products are suppose to do the same thing.,0,1446,0,0,Non-Object,Drug.AB,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Experiment,3,ManyDomains,abE12,Drug,AB,AB Test,AB Test,xAB1,4,453,R_2ctOETcrAGJpCz6,Doesn't seem to be enough testing to determine which the best drug is.  There are too many variables,0,1463,0,0,Non-Object,Drug.AB,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Experiment,3,ManyDomains,abE12,Drug,AB,AB Test,AB Test,xAB1,5,218,R_2dY2cyPllspYHr8,He is doing this to test which one is the better option for his patients,0,1478,0,0,Non-Object,Drug.AB,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Experiment,3,ManyDomains,abE12,Drug,AB,AB Test,AB Test,xAB1,3,394,R_3NDG0qMODZ5CrK3,not sure if ethical or not,0,1503,0,0,Non-Object,Drug.AB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Experiment,3,ManyDomains,abE12,Drug,AB,AB Test,AB Test,xAB1,5,424,R_22JnwIhxX0tQ2Z1,"I believe Dr. Jones made an appropriate decision because he is only using drugs that were already declared safe & effective by the FDA. there is no dangerous or risky product involved. From the pool of safe drugs, he narrows it down to 2 and is unsure from where which one will offer the best outcomes so doing this trial is the best way. After the trial he will only prescribe the one that offered the best results, it is clear he has good intentions and wants to prescribe the best possible drug after viewing the results. Therefore, i think his decision is very appropriate.",0,1614,0,0,Non-Object,Drug.AB,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Experiment,3,ManyDomains,abE12,Drug,AB,AB Test,AB Test,xAB1,4,201,R_tMvRYth35SJk849,"This seems to be the best way to test new medication. Though, a control group is needed to also judge the side effects and such.",0,1711,0,0,Non-Object,Drug.AB,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Experiment,3,ManyDomains,abE12,Drug,AB,AB Test,AB Test,xAB1,4,572,R_1IgUXIXCjNqsiW7,"I believe his decision is only ""somewhat appropriate,"" because even if he has a large number of patients, that still would not be a large enough sample group to completely decide which medication works more effectively. Not to mention his plan is to stop using one medication entirely based on his outcome.",0,1716,0,0,Non-Object,Drug.AB,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Experiment,3,ManyDomains,abE12,Drug,AB,AB Test,AB Test,xAB1,3,293,R_2fqhKT94izD7KE3,Its neither appropriate or inappropriate although he should consult with the patients to see if they would agree to it,0,2064,0,0,Non-Object,Drug.AB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
