Respondent ID,Start Date,End Date,time,resp,sex,race,additionalRace,age,edu,income,god,belief,science,Exclusion,ExclusionPostCoding,RespBinary,reason,Objection,Condition,scenarioCond,policyOrAB,BenefitFinal,LearningFinal,AbsenceHarmFinal,EqualityFinal,PhysicalRisk/HarmFinal,OtherRisk/HarmFinal,IneffectiveFinal,RandomizationFinal,ExperimentationFinal,InequalityFinal,NoEquipoiseFinal,BadDesignFinal,NoticeFinal,ConsentFinal,TooLongFinal,PickAPolicyFinal,GoodIntentFinal,BadIntentFinal,StatusQuoFinal,PatientConfidenceFinal,CoddledExpertsFinal,AgentsAlreadyKnowFinal,AgentsShouldAlreadyKnowFinal,ExpertsAlreadyKnowFinal,ExpertsShouldAlreadyKnowFinal,ParticipantKnowsBestFinal,PatientAlreadyShouldKnowFinal,BenefitSA,BenefitMM,LearningSA,LearningMM,AbsenceHarmSA,AbsenceHarmMM,EqualitySA,EqualityMM,PhysicalRisk/HarmSA,PhysicalRisk/HarmMM,OtherRisk/HarmSA,OtherRisk/HarmMM,IneffectiveSA,IneffectiveMM,RandomizationSA,RandomizationMM,ExperimentationSA,ExperimentationMM,InequalitySA,InequalityMM,NoEquipoiseSA,NoEquipoiseMM,BadDesignSA,BadDesignMM,NoticeSA,NoticeMM,ConsentSA,ConsentMM,TooLongSA,TooLongMM,PickAPolicySA,PickAPolicyMM,GoodIntentSA,GoodIntentMM,BadIntentSA,BadIntentMM,StatusQuoSA,StatusQuoMM,PatientConfidenceSA,PatientConfidenceMM,CoddledExpertsSA,CoddledExpertsMM,AgentsAlreadyKnowSA,AgentsAlreadyKnowMM,AgentsShouldAlreadyKnowSA,AgentsShouldAlreadyKnowMM,ExpertsAlreadyKnowSA,ExpertsAlreadyKnowMM,ExpertsShouldAlreadyKnowSA,ExpertsShouldAlreadyKnowMM,ParticipantKnowsBestSA,ParticipantKnowsBestMM,PatientAlreadyShouldKnowSA,PatientAlreadyShouldKnowMM,NecessaryRevealSA,NecessaryRevealMM,AmbiguousSA,AmbiguousMM,Disagreement
6297122262,7/18/17 13:31,7/18/17 13:34,0:03,2,2,1,,41,2,2,1,2,1,0,0,1,The doctors and nurses are very well trained and is do not think they need to be reminded.,Object,poster,Poster,Policy,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
6297125806,7/18/17 13:28,7/18/17 13:34,0:06,5,1,3,,35,4,4,5,5,1,0,0,0,I see nothing wrong with hanging safety procedure posters.,Non-Object,poster,Poster,Policy,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6297126225,7/18/17 13:33,7/18/17 13:34,0:01,5,1,3,,31,4,2,3,4,4,0,0,0,its good to have to informatin easily accessable ,Non-Object,poster,Poster,Policy,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6297127102,7/18/17 13:34,7/18/17 13:36,0:02,5,1,3,,35,4,2,5,5,1,0,0,0,"There are few, if any, possible negative outcomes from this decision, and it may reduce the risk of infections if employees are reminded of the precautions.",Non-Object,poster,Poster,Policy,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6297128899,7/18/17 13:34,7/18/17 13:37,0:03,5,2,4,,25,6,6,3,3,3,0,0,0,he is being transparent,Non-Object,poster,Poster,Policy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6297130223,7/18/17 13:35,7/18/17 13:36,0.000694444,4,2,3,,24,4,4,2,4,1,1,0,,it's good because people can know what theyre getting into,Non-Object,poster,Poster,Policy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6297133740,7/18/17 13:37,7/18/17 13:39,0:02,5,2,3,,29,3,2,2,3,2,0,0,0,I think it will serve as a reminder to follow all of the safety precautions.,Non-Object,poster,Poster,Policy,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6297139109,7/18/17 13:40,7/18/17 13:42,0:02,4,1,3,,29,3,4,3,3,1,1,1,,It seems like it would be a good idea. A patient that knows what they are going to go through will be more calm and feel better about the procedure.,Non-Object,poster,Poster,Policy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6297142287,7/18/17 13:41,7/18/17 13:43,0:02,5,1,3,,32,6,6,3,5,1,1,1,,It's good information for the patients to know. ,Non-Object,poster,Poster,Policy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6297143189,7/18/17 13:42,7/18/17 13:45,0.002083333,5,2,3,,46,3,3,3,3,3,1,0,,A patient deserves to know the risks involved with this procedure. Safety precautions will ensure less infections.,Non-Object,poster,Poster,Policy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6297149301,7/18/17 13:45,7/18/17 13:48,0:03,5,2,3,,49,2,2,1,1,4,0,0,0,It protects the doctor and patient,Non-Object,poster,Poster,Policy,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6297149354,7/18/17 13:45,7/18/17 13:46,0.000694444,3,2,1,,21,3,1,2,3,2,1,0,,need be,Non-Object,poster,Poster,Policy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6297168324,7/18/17 13:55,7/18/17 13:57,0:02,5,1,2,3,21,3,3,5,4,1,0,0,0,It is important to show patients that these posters are to help medical staff operate efficiently when taking care of them.,Non-Object,poster,Poster,Policy,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6297168356,7/18/17 13:55,7/18/17 13:56,0:01,2,2,3,,25,4,6,3,3,2,0,0,1,This might scare patients and make them think that the medical staff is incompetent. ,Object,poster,Poster,Policy,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6297170554,7/18/17 13:56,7/18/17 13:57,0.000694444,5,2,3,,35,3,1,1,2,3,1,0,,He's simply letting patients know what the standard safety precautions are to prevent the amount of infections.,Non-Object,poster,Poster,Policy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6297172890,7/18/17 13:57,7/18/17 13:59,0:02,5,1,2,,27,4,1,2,3,2,0,0,0,I believe it's a good decision. Hopefully everyone performing the procedure has read and is knowledgeable of the poster's contents.,Non-Object,poster,Poster,Policy,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6297178887,7/18/17 14:00,7/18/17 14:02,0:02,5,1,3,,54,4,4,1,3,3,0,0,0,Because it is criticial that proper protocol be followed.,Non-Object,poster,Poster,Policy,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
6297180449,7/18/17 14:01,7/18/17 14:02,0.000694444,5,2,3,,22,3,1,2,4,4,1,0,,It's just teaching people ,Non-Object,poster,Poster,Policy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6297191499,7/18/17 14:07,7/18/17 14:08,0:01,5,2,3,,28,4,3,2,2,3,0,0,0,It seems like a good idea. ,Non-Object,poster,Poster,Policy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6297192147,7/18/17 14:07,7/18/17 14:08,0.000694444,4,2,3,,27,3,2,3,2,2,1,0,,People deserve to know what risk they are being put at and how to avoid it.,Non-Object,poster,Poster,Policy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6297193330,7/18/17 14:08,7/18/17 14:12,0:04,5,2,3,,52,3,3,1,2,2,0,0,0,Because the patient will know what to expect. And the person performing the procedure will be able to see if he is forgetting something.,Non-Object,poster,Poster,Policy,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6297200889,7/18/17 14:12,7/18/17 14:15,0:03,4,1,3,,24,3,1,4,5,1,0,0,0,"I work in food service and we had job aids posted throughout the store to remind employees of proper procedures. I think having this poster in rooms will help the staff, certainly, but may make patients feel nervous of becoming infected.",Non-Object,poster,Poster,Policy,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6297202939,7/18/17 14:13,7/18/17 14:16,0:03,5,2,3,,25,2,2,4,4,3,0,0,0,It is very appropriate because it will give doctors a reminder as to how to do things safely and give the patient peace of mind because they know what the safety procedures are,Non-Object,poster,Poster,Policy,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6297203327,7/18/17 14:13,7/18/17 14:14,0:01,4,2,3,,28,4,2,1,2,2,0,0,0,"It is worth doing anything you can to reduce risks, but may make the patient feel a little uneasy",Non-Object,poster,Poster,Policy,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6297204535,7/18/17 14:14,7/18/17 14:18,0.002777778,5,2,4,,23,3,1,5,5,1,1,0,,"The hospital director wants to reduce the infections so he just puts up all the standard safety precautions for the procedure in all the rooms. I don't see why that would be wrong, it's not like he is putting patient's information on the wall for the public to see. Just a standard list to help patients know what they can do to decrease chance of an infections.",Non-Object,poster,Poster,Policy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6297206449,7/18/17 14:15,7/18/17 14:17,0:02,4,1,3,,38,4,1,5,5,1,0,0,0,I think it's good that this doctor wants to make everyone aware of the precautions. Sometimes a reminder can save lives.,Non-Object,poster,Poster,Policy,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6297207217,7/18/17 14:15,7/18/17 14:18,0.002083333,4,2,3,,25,2,5,1,1,4,1,0,,People have a right to be informed. It is relevant to the situation.,Non-Object,poster,Poster,Policy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6297208170,7/18/17 14:15,7/18/17 14:18,0:03,5,2,3,,28,4,6,3,5,2,0,0,0,I think this minimizes the risk of further spreading the infection. By keeping the procedure to a few rooms and listing all the steps they can make sure it is handled appropriately and reduce the risk of infecting others.,Non-Object,poster,Poster,Policy,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6297216774,7/18/17 14:20,7/18/17 14:23,0.002083333,5,1,2,,60,3,6,1,1,4,1,0,,"This is approprite because the hospital can do what it wants in its building, as long as it harms no one.  In addition, it can provide knowledge to patients.",Non-Object,poster,Poster,Policy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6297223938,7/18/17 14:24,7/18/17 14:27,0:03,4,1,3,,66,6,6,5,5,1,0,0,0,"Even physicians need to be reminded to follow procedures. The director also has to be aware of the potential for legal liability if procedures are not followed, as well as the ramifications if the hospital is determined to have failed to follow procedures or made an effort to ensure that procedures are followed.",Non-Object,poster,Poster,Policy,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6297226301,7/18/17 14:25,7/18/17 14:27,0:02,4,1,3,,32,4,6,3,3,3,0,0,0,People need to be informed no matter who you are.,Non-Object,poster,Poster,Policy,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6297236838,7/18/17 14:31,7/18/17 14:35,0.002777778,4,1,3,,43,3,2,1,1,3,1,0,,The patient will know what is going on. In case there is a mistake about to be made  this could be very useful,Non-Object,poster,Poster,Policy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6297251527,7/18/17 14:39,7/18/17 14:40,0.000694444,5,2,3,,59,4,3,1,2,3,1,0,,This gives the patient information on safety precautions and if they see it not being following can tell person.,Non-Object,poster,Poster,Policy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6297258160,7/18/17 14:42,7/18/17 14:44,0.001388889,5,1,3,,34,4,2,5,5,1,1,0,,I chose that options because it is best to inform all patients of potential risks.,Non-Object,poster,Poster,Policy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6297264173,7/18/17 14:45,7/18/17 14:49,0:04,5,1,4,,31,3,3,5,4,2,0,0,0,"I feel it is a great consideration to all patients. Additionally, it would serve as reminder for doctors to be extra careful with this procedure.",Non-Object,poster,Poster,Policy,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6297280044,7/18/17 14:54,7/18/17 14:54,0:00,5,1,3,,30,5,6,5,5,1,0,0,0,"It will contribute to reducing infections, and helps make the physicians/nurses performing procedures more aware of expectations. ",Non-Object,poster,Poster,Policy,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6297282497,7/18/17 14:54,7/18/17 14:58,0:04,4,1,3,,49,4,4,2,3,2,0,0,0,it would be appropriate if infections from this procedure have been a problem ,Non-Object,poster,Poster,Policy,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6297288246,7/18/17 14:57,7/18/17 15:00,0:03,5,1,3,,35,5,3,5,5,1,0,0,0,Common sense,Non-Object,poster,Poster,Policy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6297291179,7/18/17 14:59,7/18/17 15:02,0:03,5,1,3,,38,6,3,1,1,2,0,0,0,Safety of the patients is top priority.  This would be useful and appropriate for all nurses and doctors to use a guide and tool to ensuring top care. ,Non-Object,poster,Poster,Policy,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6297298829,7/18/17 15:03,7/18/17 15:06,0.002083333,5,2,3,,30,4,2,2,2,2,1,0,,It is important to know all the risks and rewards,Non-Object,poster,Poster,Policy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6297299833,7/18/17 15:04,7/18/17 15:06,0.001388889,1,1,3,,19,3,5,5,5,1,1,0,,A poster can be scary without giving all of the truth. Patients should only get information from a doctor.,Object,poster,Poster,Policy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6297307014,7/18/17 15:08,7/18/17 15:09,0.000694444,4,2,3,,33,4,2,5,5,1,1,0,,It's important to inform patients of their options. They also need to know the benefits and risks.,Non-Object,poster,Poster,Policy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6297309339,7/18/17 15:09,7/18/17 15:11,0.001388889,4,1,4,,29,6,5,3,5,1,1,0,,"It is good to remind medical personnel of proper procedures.     However, alotting only a single room, and expecting long-term compliance is unlikely.",Non-Object,poster,Poster,Policy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6297309391,7/18/17 15:09,7/18/17 15:11,0:02,3,1,3,,26,2,1,2,2,3,0,0,0,Seemed right,Non-Object,poster,Poster,Policy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6297336667,7/18/17 15:24,7/18/17 15:24,0,2,2,1,,25,1,1,3,3,2,1,0,,painful,Object,poster,Poster,Policy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6297366208,7/18/17 15:39,7/18/17 15:42,0:03,4,1,3,,19,3,5,5,5,1,0,0,0,"I think, while the doctor has good intentions, that this poster in the rooms could be ignored or unnoticed by doctors. I think it would be better for the director to host a training session or conference with doctors to explain the safety precautions.",Non-Object,poster,Poster,Policy,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
6297373891,7/18/17 15:43,7/18/17 15:44,0:01,5,1,3,,36,4,6,1,3,3,0,0,0,it is the right thing to do,Non-Object,poster,Poster,Policy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6297378709,7/18/17 15:46,7/18/17 15:47,0:01,5,2,3,,38,4,6,1,3,2,0,0,0,It is always better to let patients know the risks.  It also ensures the hospital workers are more cautious.,Non-Object,poster,Poster,Policy,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6297402697,7/18/17 15:59,7/18/17 16:00,0:01,5,1,3,,26,3,1,5,5,1,0,0,0,Because any policy that would reduce the risk of infection during the procedure is a good thing,Non-Object,poster,Poster,Policy,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6297414311,7/18/17 16:04,7/18/17 16:06,0.001388889,5,1,3,,29,3,3,2,5,2,1,0,,I don't see any problem with a dr trying to educate his patients. They should be glad the director takes it upon himself to help.,Non-Object,poster,Poster,Policy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6297426406,7/18/17 16:11,7/18/17 16:13,0:02,4,1,3,,25,3,3,4,2,3,0,0,0,"It seems likely to reduce the risk of infection, but the one of the factors may be by the doctores not following procedures regardless",Non-Object,poster,Poster,Policy,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6297469917,7/18/17 16:35,7/18/17 16:37,0.001388889,5,1,3,,27,4,2,3,4,2,1,0,,"It is fair to inform the patients of what the doctors performing procedures are responsible for. Oftentimes doctors leave out important details about procedures unless you question them, so it is better to have everything out in the open.",Non-Object,poster,Poster,Policy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6297475563,7/18/17 16:38,7/18/17 16:41,0:03,4,1,1,,45,4,3,2,3,3,0,0,0,"Even though the director may not practice with patients, the director understands that patient safety is one of the most important factors in health care, and believes patients should be aware of it.",Non-Object,poster,Poster,Policy,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
