pid,condLabel,dv,freeResponse,oid,time,sex,race,white,age,edu,inc,god,intuition,science,intuitiveBeliefs,dv_binary,freeResponse,Objection,policyOrAB,scenarioCond,cond,BenefitFinal,LearningFinal,AbsenceHarmFinal,EqualityFinal,PhysicalRisk/HarmFinal,OtherRisk/HarmFinal,IneffectiveFinal,RandomizationFinal,ExperimentationFinal,InequalityFinal,NoEquipoiseFinal,BadDesignFinal,NoticeFinal,ConsentFinal,TooLongFinal,PickAPolicyFinal,GoodIntentFinal,BadIntentionsFinal,StatusQuoFinal,PatientConfidenceFinal,CoddledExpertsFinal,AgentsAlreadyKnowFinal,AgentsShouldAlreadyKnowFinal,ExpertsAlreadyKnowFinal,ExpertsShouldAlreadyKnowFinal,ParticipantKnowsBestFinal,PatientAlreadyShouldKnowFinal,BenefitSA,BenefitWC,BenefitAgreement,BenefitDisSA,BenefitDisWC,BenefitDisagreement,LearningSA,LearningWC,LearningAgreement,LearningDisSA,LearningDisWC,LearningDisagreement,AbsenceHarmSA,AbsenceHarmWC,AbsenceHarmAgreement,AbsenceHarmDisSA,AbsenceHarmDisWC,AbsenceHarmDisagreement,EqualitySA,EqualityWC,EqualityAgreement,EqualityDisSA,EqualityDisWC,EqualityDisagreement,PhysicalRisk/HarmSA,PhysicalRisk/HarmWC,PhysicalRiskAgreement,PhysicalRiskDisSA,PhysicalRiskDisWC,PhysicalRiskDisagreement,OtherRisk/HarmSA,OtherRisk/HarmWC,OtherRiskAgreement,OtherRiskDisSA,OtherRiskDisWC,OtherRiskDisagreement,IneffectiveSA,IneffectiveWC,IneffectiveAgreement,IneffectiveDisSA,IneffectiveDisWC,IneffectiveDisagreement,RandomizationSA,RandomizationWC,RandomizationAgreement,RandomizationDisSA,RandomizationDisWC,RandomizationDisagreement,ExperimentationSA,ExperimentationWC,ExperimentationAgreement,ExperimentationDisSA,ExperimentationDisWC,ExperimentationDisagreement,InequalitySA,InequalityWC,InequalityAgreement,InequalityDisSA,InequalityDisWC,InequalityDisagreement,NoEquipoiseSA,NoEquipoiseWC,NoEquipoiseAgreement,NoEquipoiseDisSA,NoEquipoiseDisWC,NoEquipoiseDisagreement,BadDesignSA,BadDesignWC,BadDesignAgreement,BadDesignSA,BadDesignDisWC,BadDesignDisagreement,NoticeSA,NoticeWC,NoticeAgreement,NoticeDisSA,NoticeDisWC,NoticeDisagreement,ConsentSA,ConsentWC,ConsentAgreement,ConsentDisSA,ConsentDisWC,ConsentDisagreement,TooLongSA,TooLongWC,TooLongAgreement,TooLongDisSA,TooLongDisWC,TooLongDisagreement,PickAPolicySA,PickAPolicyWC,PickAPolicyAgreement,PickAPolicyDisSA,PickAPolicyDisWC,PickAPolicyDisagreement,GoodIntentSA,GoodIntentWC,GoodIntentAgreement,GoodIntentDisSA,GoodIntentDisWC,GoodIntentDisagreement,BadIntentSA,BadIntentWC,BadIntentAgreement,BadIntentDisSA,BadIntentDisWC,BadIntentDisagreement,StatusQuoSA,StatusQuoWC,StatusQuoAgreement,StatusQuoDisSA,StatusQuoDisWC,StatusQuoDisagreement,PatientConfidenceSA,PatientConfidenceWC,PatientConfidenceAgreement,PatientConfidenceDisSA,PatientConfidenceDisWC,PatientConfidenceDisagreement,CoddledExpertsSA,CoddledExpertsWC,CoddledExpertsAgreement,CoddledExpertsDisSA,CoddledExpertsDisWC,CoddledExpertsDisagreement,AgentsAlreadyKnowSA,AgentsAlreadyKnowWC,AgentsAlreadyKnowAgreement,AgentsAlreadyKnowDisSA,AgentsAlreadyKnowDisWC,AgentsAlreadyKnowDisagreement,AgentsShouldAlreadyKnowSA,AgentsShouldAlreadyKnowWC,AgentsShouldAlreadyKnowAgreement,AgentsShouldAlreadyKnowDisSA,AgentsShouldAlreadyKnowDisWC,AgentsShouldAlreadyKnowDisagreement,ExpertsAlreadyKnowSA,ExpertsAlreadyKnowWC,ExpertsAlreadyKnowAgreement,ExpertsAlreadyKnowDisSA,ExpertsAlreadyKnowDisWC,ExpertsAlreadyKnowDisagreement,ExpertsShouldAlreadyKnowSA,ExpertsShouldAlreadyKnowWC,ExpertsShouldAlreadyKnowAgreement,ExpertsShouldAlreadyKnowDisSA,ExpertsShouldAlreadyKnowDisWC,ExpertsShouldAlreadyKnowDisagreement,ParticipantKnowsBestSA,ParticipantKnowsBestWC,ParticipantKnowsBestAgreement,ParticipantKnowsBestDisSA,ParticipantKnowsBestDisWC,ParticipantKnowsBestDisagreement,PatientAlreadyShouldKnowSA,PatientAlreadyShouldKnowWC,PatientAlreadyShouldKnowAgreement,PatientShouldAlreadyKnowDisSA,PatientAlreadyKnowDisWC,PatientAlreadyShouldKnowDisagreement,NecessaryRevealSA,NecessaryRevealWC,AmbiguousSA,AmbiguousWC,Disagreement
13,badge,5,It is a proactive approach to helping patients. I think that is appropriate.,R_z37fQwTtjklG5Db,102,1,3,1,29,4,4,4,4,4,10,0,It is a proactive approach to helping patients. I think that is appropriate.,Non-Object,Policy,Badge,xA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,bp_short,4,Good idea to find out which way is more appropriate.,R_s59Prkt3RVBTKKZ,130,2,3,1,60,3,3,5,4,4,11,0,Good idea to find out which way is more appropriate.,Non-Object,AB Test,AB Test,ABS,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,poster,5,The posters would serve as a reminder/check list for medical staff and the patient can be proactive in their care by paying attention to whether or not the procedures were followed.,R_ST8EdYLB4HWCLsZ,139,2,3,1,50,4,1,4,1,4,7,0,The posters would serve as a reminder/check list for medical staff and the patient can be proactive in their care by paying attention to whether or not the procedures were followed.,Non-Object,Policy,Poster,xB,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,badge,1,badges have nothing to do with deadly infections,R_1jvQK6tzxMgYYl6,112,2,3,1,49,2,1,4,2,5,7,1,badges have nothing to do with deadly infections,Object,Policy,Badge,xA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,poster,5,It's very appropriate because this will remind the doctors of the safety precautions. This will also show the patients that the doctors take safety very seriously.,R_d4CUqHsYkriC46Z,103,2,3,1,33,4,4,1,1,5,3,0,It's very appropriate because this will remind the doctors of the safety precautions. This will also show the patients that the doctors take safety very seriously.,Non-Object,Policy,Poster,xB,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,poster,2,I don't want to think about what could go wrong moments before I have to have it done. It's last minute and would make me fearful.,R_3KoQnAqPD1mxVdV,105,1,1,0,25,4,2,5,3,5,9,1,I don't want to think about what could go wrong moments before I have to have it done. It's last minute and would make me fearful.,Object,Policy,Poster,xB,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,poster,5,"I think it's important for the doctor to be constantly reminded of safe practices, along with the patient to be aware of the safe practices to know when to speak up if they are not being followed.",R_3QSEp4xydA2bNqH,116,1,3_4,0,29,4,6,2,2,4,6,0,"I think it's important for the doctor to be constantly reminded of safe practices, along with the patient to be aware of the safe practices to know when to speak up if they are not being followed.",Non-Object,Policy,Poster,xB,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,badge,5,Seems like a great idea. How could having a list of safety precautions be bad?,R_Og2Wtl3wp2tF37b,217,1,3,1,41,2,1,2,1,5,4,0,Seems like a great idea. How could having a list of safety precautions be bad?,Non-Object,Policy,Badge,xA,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,badge,4,The doctors already have experience with the procedure so it would make it even more safe when they have exact directions,R_3M3xoecSkxqvKXN,131,2,4,0,20,3,5,1,1,5,3,0,The doctors already have experience with the procedure so it would make it even more safe when they have exact directions,Non-Object,Policy,Badge,xA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
23,bp_short,1,"I feel that as a director, this person should take more responsibility for the liability of the hospital. Also, this person should be ensuring the safety of all patients and employees, therefore, this decision should be made prior to real-life practice.",R_sZu0voDHMe64cSd,193,2,3,1,32,3,3,1,1,5,3,1,"I feel that as a director, this person should take more responsibility for the liability of the hospital. Also, this person should be ensuring the safety of all patients and employees, therefore, this decision should be made prior to real-life practice.",Object,AB Test,AB Test,ABS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,bp_long,2,it felt like the right thing to say,R_3Jy0aTCMzd2qgw9,79,1,3,1,67,3,3,5,4,3,12,1,it felt like the right thing to say,Object,AB Test,AB Test,ABL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,badge,4,It sounds like a good idea. But I don't think it's going to be enough. More or better training is likely required.,R_1n2Afb58FbAxQmb,122,1,3,1,32,4,3,5,4,4,11,0,It sounds like a good idea. But I don't think it's going to be enough. More or better training is likely required.,Non-Object,Policy,Badge,xA,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,badge,4,"Having them wear a list is appropriate, however i dont believe its the most effective way to lessen the amount of infections. Proper training would be an alternative.",R_2WIpJpisdHMye7p,126,2,3,1,24,2,3,5,4,3,12,0,"Having them wear a list is appropriate, however i dont believe its the most effective way to lessen the amount of infections. Proper training would be an alternative.",Non-Object,Policy,Badge,xA,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,badge,4,I think it's appropriate to try this approach because it would be inexpensive and easy to do. I'm not sure it will be effective but it's still appropriate,R_2Eh4VbVMg9avbHF,93,2,3,1,38,6,6,4,3,5,8,0,I think it's appropriate to try this approach because it would be inexpensive and easy to do. I'm not sure it will be effective but it's still appropriate,Non-Object,Policy,Badge,xA,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,bp_long,3,"If the doctor is not careful, no reminder will help him",R_vuarFbwArkplk3v,173,1,3,1,30,6,4,1,2,5,4,0,"If the doctor is not careful, no reminder will help him",Non-Object,AB Test,AB Test,ABL,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,poster,5,A reminder is beneficial to the staff and informative for the patient.,R_5njE3mpPvV1KlSF,140,1,3,1,35,5,4,3,3,5,7,0,A reminder is beneficial to the staff and informative for the patient.,Non-Object,Policy,Poster,xB,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,badge,5,It ensures that the doctor is reminded of the safety precautions. I don't see how this could be inappropriate,R_2pRWicSvqPnzveB,84,1,3,1,26,6,3,3,1,5,5,0,It ensures that the doctor is reminded of the safety precautions. I don't see how this could be inappropriate,Non-Object,Policy,Badge,xA,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,bp_long,5,having a controlled test is often the only way to see what works.,R_3iPDxPSQQUcgphh,128,1,3,1,49,2,2,5,4,3,12,0,having a controlled test is often the only way to see what works.,Non-Object,AB Test,AB Test,ABL,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,bp_short,2,I think it would be inappropriate because he is doing an experiment without patient consent which can lead to an infection in some of the patients.,R_2pYrhIa0luPaw1x,230,2,2,0,25,3,3,4,3,4,9,1,I think it would be inappropriate because he is doing an experiment without patient consent which can lead to an infection in some of the patients.,Object,AB Test,AB Test,ABS,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,bp_long,4,"As long as the doctors read the precautions either on the badge or poster, I think the director made an appropriate decision. Using the procedure that has the highest survival rate is also good.",R_262pYk8duXfFO2C,236,1,4,0,21,3,3,1,2,4,5,0,"As long as the doctors read the precautions either on the badge or poster, I think the director made an appropriate decision. Using the procedure that has the highest survival rate is also good.",Non-Object,AB Test,AB Test,ABL,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,bp_short,2,"If there's a way to reduce infection then everyone should be following that protocol, not putting innocent lives at risk to do an experiment.",R_2dRwpPwsO4z1eyT,106,2,3,1,34,3,6,4,3,4,9,1,"If there's a way to reduce infection then everyone should be following that protocol, not putting innocent lives at risk to do an experiment.",Object,AB Test,AB Test,ABS,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,poster,4,"If there is not a better way of doing this procedure, then I think it will help for all staff to have reminders on the wall of how to do it in the most safe way possible.",R_w0EBWwy4yqqtG6Z,85,2,3,1,26,6,2,2,1,5,4,0,"If there is not a better way of doing this procedure, then I think it will help for all staff to have reminders on the wall of how to do it in the most safe way possible.",Non-Object,Policy,Poster,xB,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
